ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
OLMA,"Olema Pharmaceuticals, Inc.",,,D,ineligible,D,ineligible,,0.126335,,0,0.248344,1,0.751656,,0,no_upcoming,9,neutral,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+14.5;financial_score:-14.1;clinical_score:+11.9,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 108389000.0, ""cash_total"": 328960000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.41993191190988, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",early|none|pos,0.1,,-1.3242,648,1,0.8295,0.9896,3,3,buying,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,486.91,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.26852,price_history,,3,0.8037,price_history,,-0.878219,,58.9305,2.891,-0.4123,-0.465919,early,small,none,drug_developer,morningstar,,,,0,0.7225616139585605234460196292,50.51,41.25000000000000000000000000,66.5,17.50,63.95348837209302325581395349,37.92861005949161709031909140,62.8305,0.8027,1.0,648,3,0.6667,0.0011,0,0,0.0,0.3,0.85,oncology,0.7029,highly_crowded,1.0,36,0.1,0.873665,1.1439,33.76,0.681495,0.4719
CABA,"Cabaletta Bio, Inc.",,,D,ineligible,D,ineligible,,0.030249,,0,0.261589,1,0.738411,,0,no_upcoming,9,tailwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,XS,ineligible,momentum_score:+33.5;financial_score:-30.1;catalyst_score:-16.9,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 95737000.0, ""cash_total"": 159931000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 19.747412178708867, ""stage_bucket"": ""early"", ""surv_score"": ""4.0"", ""tier1_count"": 3}",early|none|pos,0.1,,-1.3273,1007,1,0.7992,0.958,3,3,buying,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,998.61,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.554437,price_history,,3,0.3601,price_history,,-0.877049,,77.1442,1.3399,-0.4123,-0.464749,early,small,sev1,drug_developer,morningstar,,,,0,0.7316276176653535144101181837,91.62,41.25000000000000000000000000,66.5,50,63.25581395348837209302325581,28.01574424613905414338080644,61.4328,0.7438,1.0,1007,2,0.3333,0.0001,0,0,0.0,0.3,0.6,autoimmune,0.7029,highly_crowded,1.0,9,0.1,0.969751,1.8771,26.54,0.549822,0.1252
EDIT,"Editas Medicine, Inc.",,,D,ineligible,D,ineligible,,0.051601,,0,0.221854,1,0.778146,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+26.9;financial_score:-24.6;momentum_score:-4.3,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 128854000.0, ""cash_total"": 165648000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.22828421495472, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 0}",early|none|pos,0.1,,-1.3182,945,1,0.9204,1.0845,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1626.3,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.217419,price_history,,0,1.5041,price_history,,-0.710624,,42.1003,0.8096,-0.4123,-0.298324,early,micro,sev2,drug_developer,morningstar,,,,0,0.7741403320835565077664702732,34.83,41.25000000000000000000000000,,77.50,66.04651162790697674418604651,14.58866654648158163571900727,64.2235,0.8615,1.0,945,3,0.6667,0.0002,0,0,0.0,0.3,0.55,ophthalmology,0.7029,highly_crowded,1.0,15,0.1,0.948399,1.6295,13.02,0.144128,-1.062
DRUG,Bright Minds Biosciences Inc.,,,D,ineligible,D,ineligible,,0.044484,,0,0.175497,1,0.824503,,0,no_upcoming,9,neutral,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-40.8;clinical_score:+23.4;smart_money_score:+20.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing|deep_drawdown,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""early"", ""surv_score"": ""-5.0"", ""tier1_count"": 3}",early|none|pos,0.1,,-1.1634,195,1,1.0567,1.2269,3,3,buying,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=1000bps,819.19,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.005936,price_history,,3,-0.1187,price_history,,-0.879344,,42.2195,,-0.4123,-0.467044,early,unknown,sev2,drug_developer,morningstar,,,,0,0.6631473784759074506474209297,47.03,41.25000000000000000000000000,66.5,50,69.18604651162790697674418604,5,67.7821,1.0116,1.0,195,1,0.0,0.0492,0,0,0.0,0.4,0.5,other,0.7029,highly_crowded,1.0,13,0.1,0.955516,1.7009,20.89,0.421708,-0.1975
PRLD,Prelude Therapeutics Incorporated,,,D,ineligible,D,ineligible,,0.137011,,0,0.029801,1,0.970199,,0,no_upcoming,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-39.2;clinical_score:+27.3;smart_money_score:+11.3,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 79421000.0, ""cash_total"": 54957000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.303647649865905, ""stage_bucket"": ""early"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",early|none|pos,0.1,,-0.0799,0,1,1.3961,1.5813,2,2,buying,-0.3865,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.166051,price_history,,2,1.0624,price_history,,-0.664324,,38.7433,,-0.4123,-0.252024,early,micro,sev2,drug_developer,morningstar,,,,0,0.7583928381114782052648406693,58.76,41.25000000000000000000000000,61.0,87.50,77.000,10.49756625202812330989724175,76.648,1.3857,1.0,26,7,1.0,0.3852,1,0,0.0,0.3,0.85,oncology,0.7029,highly_crowded,1.0,39,0.1,0.862989,1.0938,13.80,0.161922,-0.9866
GHRS,GH Research PLC,,,D,ineligible,D,ineligible,,0.062278,,0,0.016556,1,0.983444,,0,no_upcoming,9,headwind,deep_drawdown,XS,ineligible,financial_score:-41.8;clinical_score:+30.2;smart_money_score:+24.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""early"", ""surv_score"": ""-5.0"", ""tier1_count"": 5}",early|none|pos,0.1,,-0.0909,0,1,1.3961,1.5813,5,5,buying,0.7855,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=2000bps,1358.9,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.063278,price_history,,5,1.1487,price_history,,-0.616487,,40.2283,0.9535,-0.4123,-0.204187,early,unknown,sev2,drug_developer,morningstar,,,,0,0.6752108817614057372710913518,39.40,41.25000000000000000000000000,71.5,50,77.000,5,75.596,1.3413,1.0,,1,0.0,0.0,0,0,0.0,0.4,0.6,cns,0.7029,highly_crowded,1.0,18,0.1,0.937722,1.5359,21.93,0.453737,-0.1162
ARDX,"Ardelyx, Inc.",,,D,ineligible,,,D,0.425267,0.603846,1,,0,,,0,no_upcoming,9,tailwind,,XS,ineligible,momentum_score:+37.9;financial_score:-35.8;clinical_score:+18.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,survivability_critical,"{""burn_ttm"": 42483000.0, ""cash_total"": 67999000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 19.207400607301743, ""stage_bucket"": ""late"", ""surv_score"": ""-4.0"", ""tier1_count"": 1}",late|none|pos,0.07398378082191781,49.587,1.1359,0,1,1.4253,1.3779,1,1,buying,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,582.84,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,1.184864,price_history,,1,0.9002,price_history,,-0.129412,,58.7864,0.8641,-0.4123,0.282888,late,small,none,commercial_biotech,morningstar,,,,0,0.8854993666956413758847634422,96.55,41.25000000000000000000000000,55.5,57.22,77.000,22.77777777777777777777777778,76.227,1.3679,3.0,,13,1.0,0.0,0,0,0.0,0.6,0.55,metabolic,-0.4728,uncrowded,1.0,120,0.07398378082191781,0.574733,0.1884,29.33,0.603203,0.2616
IRWD,"Ironwood Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.507117,0.680769,1,,0,,,0,no_upcoming,9,headwind,high_vol,XS,ineligible,clinical_score:+21.3;catalyst_score:-14.4;momentum_score:-14.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 140407000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",late|none|pos,0.07398378082191781,56.458214,1.1359,0,1,1.162,1.3145,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,819.43,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.1383,price_history,,0,0.5241,price_history,,-0.213636,,50.0266,1.2561,-0.4123,0.198664,late,small,none,commercial_pharma,morningstar,,,,0,0.8509832103790384126176545408,41.69,41.25000000000000000000000000,,56.67,77.000,62.85714285714285714285714286,76.227,1.3679,3.0,577,18,1.0,0.0128,0,0,0.0,0.9,0.55,metabolic,-0.4728,uncrowded,1.0,143,0.07398378082191781,0.492883,-0.0178,38.79,0.770463,0.7404
DNA,"Ginkgo Bioworks Holdings, Inc.",,,D,ineligible,,,D,0.460854,0.95,1,,0,,11,1,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:+18.4;momentum_score:-13.2;catalyst_score:-12.5,tier=;reason=;cat_days=11;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 123381000.0, ""cash_total"": 495484000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 48.19062902715977, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 1}",late|near_0_30|pos,0.07398378082191781,74.052357,1.1196,0,1,0.9343,0.8683,1,1,neutral,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=2000bps,1199.57,0.7,1,0,1.0,0,1.0,0,11,True,specific_days,-0.033236,price_history,,1,1.3938,price_history,,-0.827748,,41.7183,0.7795,-0.4123,-0.415448,late,small,none,commercial_biotech,morningstar,,,,0,0.8332774580935701776332249187,43.61,44.34240000000000000000000000,55.0,90.00,65.84507042253521126760563380,75.17857142857142857142857143,67.5951,1.0037,3.0,11,743,1.0,4.4875,10,6,0.0303,0.8,0.95,oncology,0.7029,highly_crowded,1.0,130,0.07398378082191781,0.539146,0.0983,40.55,0.80605,0.8634
MNKD,MannKind Corporation,,,D,ineligible,,,D,0.524911,0.265385,1,,0,,,0,no_upcoming,9,neutral,,XS,ineligible,clinical_score:+19.5;catalyst_score:-12.7;financial_score:-3.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 171346000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",late|none|pos,0.07398378082191781,38.0735,1.1359,0,1,1.2691,1.2157,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,820.88,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.000601,price_history,,0,1.1084,price_history,,-0.335329,,51.6669,0.4616,-0.4123,0.076971,late,small,none,commercial_biotech,morningstar,,,,0,0.9,51.04,41.25000000000000000000000000,,15.33,73.45070422535211267605633803,50,72.3277,1.2034,3.0,713,19,1.0,0.0039,0,0,0.0,0.8,0.5,respiratory,0.7029,highly_crowded,1.0,148,0.07398378082191781,0.475089,-0.0625,44.57,0.866548,1.1102
HALO,"Halozyme Therapeutics, Inc.",,,D,ineligible,,,D,0.489324,0.473077,1,,0,,21,1,specific_days,9,neutral,,XS,ineligible,clinical_score:+22.7;financial_score:-19.1;catalyst_score:-8.0,tier=;reason=;cat_days=21;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 133820000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 0}",late|near_0_30|pos,0.07398378082191781,45.075909,1.1282,0,1,1.1389,1.0806,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,268.65,1.0,0,0,1.0,0,1.0,0,21,True,specific_days,-0.070896,price_history,,0,0.3919,price_history,,-0.110467,,66.6628,0.2835,-0.4123,0.301833,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,52.18,39.85150044444444444444444444,,62.00,70.49295774647887323943661972,28.75535399344923154446963970,71.4805,1.1677,3.0,,29,1.0,0.8497,1,1,0.0,0.7,0.95,oncology,0.7029,highly_crowded,1.0,138,0.07398378082191781,0.510676,0.0268,33.60,0.670819,0.4422
BIIB,Biogen Inc.,,,D,ineligible,,,D,0.873665,0.619231,1,,0,,1533,0,specific_days,9,tailwind,,XS,ineligible,financial_score:-26.7;momentum_score:+14.9;clinical_score:+11.6,tier=;reason=;cat_days=1533;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 5}",late|far_271_540|pos,0.0018683333333333332,49.838374,1.1271,0,1,0.8256,0.9586,5,5,buying,0.7855,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,critical,<=400bps,177.15,1.0,0,0,1.0,0,1.0,0,1533,False,specific_days,0.291747,price_history,,5,0.9547,price_history,,-0.045612,,63.5171,0.3103,-0.4123,0.366688,late,large,none,commercial_pharma,morningstar,,,,0,0.8254976815327644501690549026,71.84,45.56250000000000000000000000,68.5,62.45,68.59154929577464788732394366,30.25083206594811435120897528,69.2185,1.0722,3.0,10,343,1.0,1.6955,0,2,0.0,0.8,0.95,oncology,0.7029,highly_crowded,1.0,246,0.0018683333333333332,0.126335,-1.1439,27.24,0.564057,0.1613
SNY,Sanofi,,,D,ineligible,,,D,0.8879,0.096154,1,,0,,313,0,specific_days,9,headwind,,XS,ineligible,financial_score:-37.7;clinical_score:+31.4;smart_money_score:+6.8,tier=;reason=;cat_days=313;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 1}",late|far_271_540|pos,0.0018683333333333332,27.594,1.1359,0,1,1.0453,1.1911,1,1,selling,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,critical,<=400bps,241.86,1.0,0,0,1.0,0,1.0,0,313,False,specific_days,-0.194469,price_history,,1,0.2557,price_history,,-0.277737,,54.179,0.194,-0.4123,0.134563,late,unknown,sev2,commercial_pharma,morningstar,,,,0,0.8561843971631205673758865248,39.22,45.56250000000000000000000000,49.5,50,74.08450704225352112676056338,5,75.4115,1.3335,3.0,32,630,1.0,5.6666,7,7,0.0,0.8,0.95,oncology,0.7029,highly_crowded,1.0,250,0.0018683333333333332,0.1121,-1.2154,21.61,0.439502,-0.1522
AMPH,"Amphastar Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.407473,0.880769,1,,0,,,0,no_upcoming,9,headwind,,XS,ineligible,catalyst_score:-11.9;financial_score:+11.8;clinical_score:+10.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 276209000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",late|none|pos,0.07398378082191781,65.5055,1.112,0,1,0.6397,0.7618,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1139.42,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.16082,price_history,,0,0.3727,price_history,,-0.275006,,60.7875,0.4149,-0.4123,0.137294,late,small,none,commercial_pharma,morningstar,,,,0,0.9,42.45,41.25000000000000000000000000,,79.33,63.94366197183098591549295775,65.00000000000000000000000000,63.1652,0.8169,3.0,,11,1.0,0.4346,0,1,0.0,0.6,0.5,respiratory,0.7029,highly_crowded,1.0,115,0.07398378082191781,0.592527,0.234,48.07,0.934164,1.5075
AZN,Astrazeneca PLC,,,D,ineligible,,,D,0.948399,0.103846,1,,0,,102,0,specific_days,9,headwind,,XS,ineligible,financial_score:-41.6;clinical_score:+26.8;smart_money_score:+22.4,tier=;reason=;cat_days=102;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 4}",late|near_91_180|pos,-0.008419821428571428,27.776,1.1359,0,1,1.02,1.1642,4,4,buying,0.3949,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,critical,<=400bps,263.76,1.0,0,0,1.0,0,1.0,0,102,False,specific_days,-0.156098,price_history,,4,0.3199,price_history,,-0.221841,,42.8801,0.2344,-0.4123,0.190459,late,unknown,sev2,commercial_pharma,morningstar,,,,0,0.8534510452344395889925593481,40.13,45.56250000000000000000000000,69.0,50,73.45070422535211267605633803,5,74.7777,1.3068,3.0,20,658,1.0,4.5085,7,12,0.0,0.9,0.95,oncology,0.7029,highly_crowded,1.0,267,-0.008419821428571428,0.051601,-1.6295,21.87,0.450178,-0.1252
SNDX,"Syndax Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.919929,0.811538,1,,0,,11,1,specific_days,9,tailwind,,XS,ineligible,catalyst_score:-14.6;clinical_score:+10.2;financial_score:-6.6,tier=;reason=;cat_days=11;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 253492000.0, ""cash_total"": 435979000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 5.155381629400534, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 3}",mid|near_0_30|pos,-0.0006904509803921569,62.1175,0.3979,0,1,1.082,1.0216,3,3,neutral,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,critical,<=1000bps,584.59,0.85,1,0,1.0,0,1.0,0,11,True,specific_days,0.151671,price_history,,3,0.8491,price_history,,-0.102515,,49.53,0.5965,-0.4123,0.309785,mid,small,sev1,commercial_biotech,morningstar,,,,0,0.8340389741292417963937730989,63.87,44.34240000000000000000000000,65.0,73.61,69.20000000000000000000000000,52.40000000000000000000000000,70.527,1.1274,2.0,11,32,1.0,3.2948,4,6,0.0,0.6,0.95,oncology,0.7029,highly_crowded,1.0,259,-0.0006904509803921569,0.080071,-1.4046,39.00,0.774021,0.7522
NVAX,"Novavax, Inc.",,,D,ineligible,,,D,0.535587,0.903846,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-34.7;financial_score:+27.4;clinical_score:+10.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 244635000.0, ""cash_total"": 735084000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.435271429798334, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 1}",late|none|pos,0.07398378082191781,69.132,0.8971,0,1,0.7018,0.627,1,1,selling,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,459.51,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.600053,price_history,,1,1.3818,price_history,,-0.911272,,41.9767,0.4814,-0.4123,-0.498972,late,small,none,commercial_biotech,morningstar,,,,0,0.8632435867537313432835820896,14.91,41.25000000000000000000000000,54.5,90.00,60.56338028169014084507042254,77.000,61.0435,0.7273,3.0,40,19,1.0,1.6055,1,2,0.0,0.6,0.55,infectious_disease,0.2326,moderate,1.0,151,0.07398378082191781,0.464413,-0.0893,45.38,0.877224,1.1612
VCEL,Vericel Corporation,,,D,ineligible,,,D,0.571174,0.234615,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,XS,ineligible,clinical_score:+22.2;financial_score:-11.1;catalyst_score:-5.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 137499000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",late|none|pos,0.07398378082191781,37.157,1.1274,0,1,1.0738,1.0131,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,731.33,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.182257,price_history,,0,0.7138,price_history,,-0.515695,,51.5597,0.4807,-0.4123,-0.103395,late,small,none,commercial_biotech,morningstar,,,,0,0.9,41.30,41.25000000000000000000000000,,36.67,69.01408450704225352112676057,35.69444444444444444444444444,67.9601,1.0191,3.0,1684,10,1.0,0.0,0,0,0.0,0.4,0.5,other,-1.1781,uncrowded,1.0,161,0.07398378082191781,0.428826,-0.1794,40.00,0.791815,0.8127
EXEL,"Exelixis, Inc.",,,D,ineligible,,,D,0.475089,0.75,1,,0,,,0,no_upcoming,9,headwind,,XS,ineligible,momentum_score:-12.7;clinical_score:+11.8;financial_score:+8.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 1059091000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 0}",late|none|pos,0.07398378082191781,58.372113,1.0945,0,1,0.6832,0.6077,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,299.43,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.190684,price_history,,0,0.3557,price_history,,-0.289724,,50.9792,0.4304,-0.4123,0.122576,late,large,none,commercial_biotech,morningstar,,,,0,0.9,35.60,41.25000000000000000000000000,,74.00,60.14084507042253521126760564,56.33802816901408450704225352,60.9099,0.7217,3.0,74,78,1.0,1.6242,2,1,-0.0092,0.4,0.95,oncology,0.7029,highly_crowded,1.0,134,0.07398378082191781,0.524911,0.0625,40.71,0.809609,0.8765
