ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
ACLX,"Arcellx, Inc.",18,1.04,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.457895,,0,0.822581,1,0.177419,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,smart_money_score:+33.7;clinical_score:-31.3;momentum_score:+9.1,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 152083000.0, ""cash_total"": 461383000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.40509458650868, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",mid|none|nonpos,0.014475529411764708,,-1.0358,384,1,-1.2348,-0.1535,7,7,buying,1.5549,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,207.9,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.099135,price_history,,7,0.865,price_history,,-0.295021,,38.1251,0.5575,-0.161546,-0.133475,mid,mid,none,drug_developer,morningstar,,,,0,0.8080658198878590227714841515,55.39,41.25000000000000000000000000,80.0,10.00,14.93827160493827160493827160,39.84027777777777777777777778,13.8184,-1.2632,2.0,1173,3,0.6667,0.0107,0,0,0.0,0.3,0.95,oncology,0.6955,highly_crowded,1.0,131,0.014475529411764708,0.542105,0.1057,21.24,0.436842,-0.159,0.000724,0.0,0.0,0.0,0.0,0.000724,0.0
CRSP,CRISPR Therapeutics AG,19,1.04,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.103509,,0,0.816129,1,0.183871,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,clinical_score:-35.5;financial_score:+28.7;smart_money_score:+14.7,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 345014000.0, ""cash_total"": 1975828000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 68.7216634687288, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|none|nonpos,0.057520273504273495,,0.7237,0,1,-1.1982,-0.0708,3,3,buying,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,316.61,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.042449,price_history,,3,1.3409,price_history,,-0.32569,,49.3358,0.5582,-0.161546,-0.164144,late,mid,none,drug_developer,morningstar,,,,0,0.8829993291806420699568758984,53.63,41.25000000000000000000000000,66.0,61.39,15.79477780854308681530705977,80.0,14.7382,-1.2244,3.0,661,9,1.0,0.1408,0,0,0.0,0.3,0.95,oncology,0.2236,moderate,1.0,30,0.057520273504273495,0.896491,1.2618,28.06,0.570175,0.1768,0.002876,0.0,0.0,0.0,0.0,0.002876,0.0
ABEO,Abeona Therapeutics Inc.,20,0.73,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.026316,,0,0.809677,1,0.190323,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,clinical_score:-31.7;financial_score:+21.0;momentum_score:+10.7,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 58373000.0, ""cash_total"": 207117000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.84982606281337, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",late|none|nonpos,0.057520273504273495,,0.726,0,1,-1.1736,-0.0152,2,2,neutral,-0.3887,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1317.16,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.066988,price_history,,2,0.8555,price_history,,-0.286726,,52.1504,,-0.161546,-0.12518,late,micro,none,drug_developer,morningstar,,,,0,0.8741862964621585311240483654,58.85,41.25000000000000000000000000,55.0,86.97,16.37017698842784875774077151,69.05660377358490566037735849,14.9004,-1.2175,3.0,746,9,1.0,0.003,0,0,0.0,0.3,0.5,other,-1.6642,uncrowded,1.0,8,0.057520273504273495,0.973684,1.9379,26.29,0.538596,0.0969,0.002876,0.0,0.0,0.0,0.0,0.002876,0.0
IMVT,"Immunovant, Inc.",21,0.88,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.826316,,0,0.796774,1,0.203226,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,clinical_score:-35.4;financial_score:+21.9;momentum_score:+15.1,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 312251000.0, ""cash_total"": 994525000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.220213866408756, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 6}",late|none|pos,0.007144706586826348,,-0.5169,533,1,-1.1488,0.0408,6,6,selling,1.1662,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,478.91,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.23199,price_history,,6,1.2835,price_history,,-0.125501,,49.4379,0.5723,-0.161546,0.036045,late,mid,none,drug_developer,morningstar,,,,0,0.8870170169572486267016957249,67.51,41.25000000000000000000000000,62.0,15.85,16.94909220363118547525809897,74.26666666666666666666666666,15.5477,-1.1902,3.0,533,7,1.0,0.0254,0,0,0.0,0.4,0.6,autoimmune,0.2236,moderate,1.0,236,0.007144706586826348,0.173684,-0.9397,26.05,0.52807,0.0704,0.061557,0.0612,0.0,0.0,0.0,0.000357,0.0
PRTA,Prothena Corporation plc,22,0.22,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.882456,,0,0.790323,1,0.209677,,0,no_upcoming,9,headwind,,S,sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,clinical_score:-24.8;financial_score:+13.4;smart_money_score:+11.5,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 140268000.0, ""cash_total"": 330843000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.303789887928822, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",late|none|pos,0.007144706586826348,,0.7286,0,1,-1.0737,0.2106,2,2,neutral,-0.3887,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1434.82,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.168068,price_history,,2,0.6969,price_history,,-0.332485,,37.0778,0.4848,-0.161546,-0.170939,late,small,none,drug_developer,morningstar,,,,0,0.8475046085637615214094038035,45.82,41.25000000000000000000000000,55.0,84.86,18.70693406115264427831177564,56.88235294117647058823529412,17.2424,-1.1187,3.0,565,9,1.0,0.0625,0,0,0.0,0.4,0.6,cns,0.6955,highly_crowded,1.0,252,0.007144706586826348,0.117544,-1.1874,20.27,0.401754,-0.2488,0.316257,0.3159,0.0,0.0,0.0,0.000357,0.0
WVE,Wave Life Sciences Ltd.,23,1.04,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.412281,,0,0.783871,1,0.216129,,0,no_upcoming,9,tailwind,high_vol,L,sponsor_confirmed|momentum_tailwind|high_risk,clinical_score:-38.7;momentum_score:+21.5;smart_money_score:+20.0,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 187493000.0, ""cash_total"": 602068000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.533790594848874, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",mid|none|pos,0.030078054054054053,,0.2004,0,1,-1.0705,0.2177,5,5,buying,0.7775,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,327.67,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.473179,price_history,,5,1.6523,price_history,,-0.228571,,68.8447,3.1359,-0.161546,-0.067025,mid,mid,none,drug_developer,morningstar,,,,0,0.7964720782959124928036845135,78.96,41.25000000000000000000000000,77.5,40.79,18.78086419753086419753086420,70.87500000000000000000000000,17.8401,-1.0935,2.0,,7,1.0,0.0307,0,0,0.0,0.4,0.75,rare_disease,0.6955,highly_crowded,1.0,118,0.030078054054054053,0.587719,0.2217,22.95,0.478947,-0.0528,0.219204,0.2177,0.0,0.0,0.0,0.001504,0.0
ZBIO,"Zenas BioPharma, Inc.",24,0.53,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.921053,,0,0.758065,1,0.241935,,0,no_upcoming,9,neutral,high_vol|drawdown_data_missing,M,sponsor_confirmed|high_risk,clinical_score:-24.9;smart_money_score:+20.5;financial_score:+5.1,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 119919000.0, ""cash_total"": 290884000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 29.10804793235434, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",late|none|pos,0.007144706586826348,,0.7343,0,1,-0.9714,0.4418,3,3,buying,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,681.58,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,1.5048,-0.161546,,late,small,none,drug_developer,morningstar,,,drawdown,1,0.8089584306398879028491359178,50,41.25000000000000000000000000,66.5,37.68,21.09994769897463620022063122,51.05882352941176470588235294,19.6354,-1.0177,3.0,790,5,1.0,0.0973,0,0,0.0,0.4,0.6,autoimmune,0.6955,highly_crowded,1.0,263,0.007144706586826348,0.078947,-1.4122,16.53,0.257895,-0.6498,0.663057,0.6627,0.0,0.0,0.0,0.000357,0.0
URGN,UroGen Pharma Ltd.,25,0.88,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.910526,,0,0.73871,1,0.26129,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind|runway_short,momentum_score:+35.5;financial_score:-33.3;smart_money_score:+25.7,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 124119000.0, ""cash_total"": 153829000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.872404708384696, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 4}",late|none|pos,0.007144706586826348,,0.7448,0,1,-0.8667,0.6784,4,4,buying,0.3887,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,785.74,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.337075,price_history,,4,0.0783,price_history,,-0.297261,,40.2806,0.7699,-0.161546,-0.135715,late,small,sev2,drug_developer,morningstar,,,,0,0.8225052705551651440618411806,81.87,41.25000000000000000000000000,72.0,72.89,23.54921790189382452346733823,13.05315263360246059207996924,22.4294,-0.8998,3.0,1600,13,1.0,0.0002,0,0,0.0,0.3,0.95,oncology,0.6955,highly_crowded,1.0,260,0.007144706586826348,0.089474,-1.344,4.72,0.008772,-2.3751,1.017957,1.0176,0.0,0.0,0.0,0.000357,0.0
FDMT,"4D Molecular Therapeutics, Inc.",26,0.11,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.349123,,0,0.732258,1,0.267742,,0,no_upcoming,9,headwind,deep_drawdown,XS,momentum_headwind|cost_haircut_<=2000bps,financial_score:+22.5;clinical_score:-22.1;smart_money_score:+8.0,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 137633000.0, ""cash_total"": 305063000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 26.597952525920384, ""stage_bucket"": ""mid"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",mid|none|pos,0.030078054054054053,,-1.0383,839,1,-0.8118,0.8026,1,1,neutral,-0.7775,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1082.73,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.053852,price_history,,1,1.1069,price_history,,-0.388845,,35.8589,0.8446,-0.161546,-0.227299,mid,small,none,drug_developer,morningstar,,,,0,0.7762887760857304004512126340,44.29,41.25000000000000000000000000,55.0,69.74,24.83410493827160493827160494,69.50000000000000000000000000,23.0775,-0.8725,2.0,1173,7,1.0,0.0004,0,0,0.0,0.3,0.5,respiratory,0.2236,moderate,1.0,100,0.030078054054054053,0.650877,0.3877,27.41,0.563158,0.159,0.804104,0.8026,0.0,0.0,0.0,0.001504,0.0
KALV,"KalVista Pharmaceuticals, Inc.",27,0.88,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.84386,,0,0.725806,1,0.274194,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,clinical_score:-19.4;momentum_score:+19.1;smart_money_score:+9.7,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 126985000.0, ""cash_total"": 243497000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.010308304130408, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",late|none|pos,0.007144706586826348,,0.7477,0,1,-0.7867,0.8595,2,2,selling,-0.3887,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,753.69,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.081771,price_history,,2,0.6737,price_history,,-0.345333,,37.5044,0.6376,-0.161546,-0.183787,late,small,sev1,drug_developer,morningstar,,,,0,0.8797695576251455180442374854,63.96,41.25000000000000000000000000,54.5,60.21,25.42308892492825090428033350,38.93550557477893118031526336,24.5143,-0.8119,3.0,107,4,1.0,0.6156,0,1,0.0,0.4,0.55,ophthalmology,0.6955,highly_crowded,1.0,241,0.007144706586826348,0.15614,-1.0104,21.35,0.440351,-0.1501,1.289607,1.28925,0.0,0.0,0.0,0.000357,0.0
SVRA,"Savara, Inc.",28,0.88,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.9,,0,0.719355,1,0.280645,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,momentum_score:+32.6;financial_score:-25.2;clinical_score:-20.6,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 75980000.0, ""cash_total"": 124386000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 19.645064490655436, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 3}",late|none|pos,0.007144706586826348,,0.7482,0,1,-0.7325,0.9819,3,3,buying,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,844.9,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.374995,price_history,,3,1.4608,price_history,,-0.051546,,50.5651,0.6811,-0.161546,0.11,late,small,sev1,drug_developer,morningstar,,,,0,0.8537484194564329872856642949,79.93,41.25000000000000000000000000,66.5,58.80,26.68991645021074236690707558,22.06122645136485966935793925,26.5113,-0.7276,3.0,76,9,1.0,0.7962,1,1,0.0,0.4,0.5,respiratory,0.6955,highly_crowded,1.0,257,0.007144706586826348,0.1,-1.2816,12.87,0.124561,-1.1525,1.473207,1.47285,0.0,0.0,0.0,0.000357,0.0
REPL,"Replimune Group, Inc.",29,0.53,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.380702,,0,0.712903,1,0.287097,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,clinical_score:-16.8;financial_score:+12.0;smart_money_score:+9.3,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 224183000.0, ""cash_total"": 269137000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.12718492467587, ""stage_bucket"": ""mid"", ""surv_score"": ""2.0"", ""tier1_count"": 5}",mid|none|pos,0.030078054054054053,,-1.0362,703,1,-0.7223,1.005,5,5,selling,0.7775,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,964.73,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.136376,price_history,,5,0.882,price_history,,-0.385012,,33.0723,0.5897,-0.161546,-0.223466,mid,small,sev1,drug_developer,morningstar,,,,0,0.8014295339696799550814149354,41.60,41.25000000000000000000000000,53.0,67.11,26.92901234567901234567901234,55.75000000000000000000000000,25.8092,-0.7572,2.0,703,7,1.0,0.006,0,0,0.0,0.3,0.95,oncology,0.6955,highly_crowded,1.0,109,0.030078054054054053,0.619298,0.3036,19.09,0.370175,-0.3314,1.006504,1.005,0.0,0.0,0.0,0.001504,0.0
CRNX,"Crinetics Pharmaceuticals, Inc.",30,0.88,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.780702,,0,0.687097,1,0.312903,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,clinical_score:-31.7;momentum_score:+29.6;catalyst_score:-22.3,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 285021000.0, ""cash_total"": 1092291000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 45.98781142442136, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",late|none|pos,0.007144706586826348,,0.7561,0,1,-0.5099,1.485,5,5,buying,0.7775,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,459.18,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.625093,price_history,,5,1.1113,price_history,,-0.035959,,76.9792,0.6688,-0.161546,0.125587,late,mid,none,drug_developer,morningstar,,,,0,0.8739125269461077844311377246,93.14,41.25000000000000000000000000,71.5,28.52,31.89786796408369922075867252,80.0,32.2168,-0.4869,3.0,127,7,1.0,0.7579,0,2,0.0,0.5,0.95,oncology,0.6955,highly_crowded,1.0,223,0.007144706586826348,0.219298,-0.7746,26.24,0.535088,0.0881,2.227857,2.2275,0.0,0.0,0.0,0.000357,0.0
INBX,"Inhibrx Biosciences, Inc.",31,0.88,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.35614,,0,0.674194,1,0.325806,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,smart_money_score:+23.2;financial_score:-18.0;clinical_score:-9.8,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 99672000.0, ""cash_total"": 153088000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 18.431013725018058, ""stage_bucket"": ""mid"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",mid|none|pos,0.030078054054054053,,0.2223,0,1,-0.4438,1.6345,3,3,buying,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,811.15,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,0.7023,-0.161546,,mid,small,sev1,drug_developer,morningstar,,,drawdown,1,0.7778532089468360121389232326,50,41.25000000000000000000000000,66.5,46.05,33.44521604938271604938271605,25.25000000000000000000000000,32.6807,-0.4673,2.0,746,5,1.0,0.0123,0,0,0.0,0.4,0.95,oncology,0.6955,highly_crowded,1.0,102,0.030078054054054053,0.64386,0.3688,17.26,0.296491,-0.5345,1.636004,1.6345,0.0,0.0,0.0,0.001504,0.0
FHTX,Foghorn Therapeutics Inc.,32,0.17,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.247368,,0,0.654839,1,0.345161,,0,no_upcoming,9,neutral,,S,cost_haircut_>2000bps,financial_score:-20.4;smart_money_score:+12.8;momentum_score:+10.2,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 63828000.0, ""cash_total"": 89334000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.795262267343485, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 1}",early|none|pos,0.04806494736842105,,-1.0743,76,1,-0.3554,1.8343,1,1,neutral,-0.7775,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.178747,price_history,,1,0.6329,price_history,,-0.344411,,31.0911,0.9327,-0.161546,-0.182865,early,small,sev1,drug_developer,morningstar,,,,0,0.7395520635957748012632037461,49.85,41.25000000000000000000000000,52.5,56.82,35.51308641975308641975308642,19.30486968449931412894375857,35.1941,-0.3612,1.0,76,3,0.6667,0.2617,2,0,0.0,0.3,0.85,oncology,0.6955,highly_crowded,1.0,71,0.04806494736842105,0.752632,0.6828,18.76,0.359649,-0.3594,0.002403,0.0,0.0,0.0,0.0,0.002403,0.0
CLDX,"Celldex Therapeutics, Inc.",33,0.53,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.777193,,0,0.641935,1,0.358065,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,smart_money_score:+20.1;financial_score:+19.1;clinical_score:-15.4,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 210945000.0, ""cash_total"": 518573000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 29.49999288914172, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",late|none|pos,0.007144706586826348,,0.7618,0,1,-0.3367,1.8767,4,4,buying,0.3887,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,652.37,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.163205,price_history,,4,0.697,price_history,,-0.410711,,39.0279,0.4801,-0.161546,-0.249165,late,small,none,drug_developer,morningstar,,,,0,0.8764361862733712693067007316,37.81,41.25000000000000000000000000,71.5,65.14,35.95150508286855741465923026,70.47058823529411764705882353,37.2869,-0.2729,3.0,,57,1.0,1.8184,2,2,0.0,0.4,0.95,oncology,-0.4844,uncrowded,1.0,222,0.007144706586826348,0.222807,-0.7627,29.40,0.584211,0.2127,2.815407,2.81505,0.0,0.0,0.0,0.000357,0.0
DNLI,Denali Therapeutics Inc.,34,0.53,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.784211,,0,0.635484,1,0.364516,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,financial_score:+27.2;clinical_score:-16.2;catalyst_score:-11.6,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 314062000.0, ""cash_total"": 848204000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 32.40904025319841, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",late|none|pos,0.007144706586826348,,0.7619,0,1,-0.3073,1.9431,3,3,buying,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,533.31,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.129883,price_history,,3,0.9811,price_history,,-0.305719,,42.6165,0.5691,-0.161546,-0.144173,late,mid,none,drug_developer,morningstar,,,,0,0.8798122047716101186908044599,45.86,41.25000000000000000000000000,60.5,46.83,36.63941739294771215976864488,80.0,35.5249,-0.3473,3.0,894,11,1.0,0.0611,0,0,0.0,0.4,0.6,cns,-0.4844,uncrowded,1.0,224,0.007144706586826348,0.215789,-0.7865,35.32,0.696491,0.5143,2.915007,2.91465,0.0,0.0,0.0,0.000357,0.0
