ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
ACIU,AC Immune SA,,,D,ineligible,D,ineligible,,0.75,,0,0.195,1,0.805,,0,no_upcoming,9,neutral,drawdown_data_missing,XS,ineligible,financial_score:-36.5;clinical_score:+28.2;momentum_score:+8.5,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""early"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",early|none|pos,0.00492599173553719,,-0.6409,66,1,0.9688,-0.6409,0,0,neutral,-1.1139,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.064735,price_history,,0,1.0217,price_history,,,series_too_short,50.9868,0.7916,,,early,unknown,sev2,drug_developer,morningstar,,,drawdown,1,0.6466462044105173876166242578,50,41.25000000000000000000000000,,50,69.73684210526315789473684210,5,69.4954,1.0889,1.0,66,1,0.0,0.1442,1,0,0.0,0.4,0.5,other,0.7568,highly_crowded,1.0,173,0.00492599173553719,0.25,-0.6745,20.33,0.397826,-0.259
BLTE,"Belite Bio, Inc",,,D,ineligible,D,ineligible,,0.763043,,0,0.115,1,0.885,,0,no_upcoming,9,neutral,drawdown_data_missing,XS,ineligible,financial_score:-42.5;clinical_score:+27.3;smart_money_score:+19.0,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""early"", ""surv_score"": ""-5.0"", ""tier1_count"": 3}",early|none|pos,0.00492599173553719,,-0.0302,0,1,1.1795,-0.0302,3,3,buying,0.0908,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=1000bps,466.09,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,,,,early,unknown,sev2,drug_developer,morningstar,,,drawdown,1,0.7090283128091779812651299863,50,41.25000000000000000000000000,66.5,50,74.86842105263157894736842105,5,73.8715,1.276,1.0,,2,0.3333,0.0,0,0,0.0,0.4,0.5,other,0.2901,moderate,1.0,176,0.00492599173553719,0.236957,-0.7161,24.45,0.519565,0.0491
IRWD,"Ironwood Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.302174,0.757692,1,,0,,,0,no_upcoming,9,neutral,high_vol|deep_drawdown,XS,ineligible,clinical_score:+17.6;catalyst_score:-16.1;momentum_score:-7.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag|deep_drawdown,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 140407000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",late|none|pos,0.1,58.012615,1.1925,0,1,1.2303,1.1925,0,0,neutral,-1.1139,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,819.43,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.114188,price_history,,0,0.7422,price_history,,-0.7582,,41.8026,1.2561,,,late,small,none,commercial_pharma,morningstar,,,,0,0.8509993690851735015772870662,50,41.25000000000000000000000000,,56.08,74.90566037735849056603773585,63.07692307692307692307692307,75.2788,1.3361,3.0,123,17,1.0,0.8751,0,1,0.0,0.9,0.55,metabolic,-0.4099,uncrowded,1.0,70,0.1,0.697826,0.5182,38.69,0.771739,0.7446
AMPH,"Amphastar Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.05,0.880769,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,XS,ineligible,catalyst_score:-13.1;financial_score:+11.8;clinical_score:+5.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 276209000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",late|none|pos,0.1,67.436731,1.1625,0,1,0.597,1.1625,0,0,neutral,-1.1139,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1139.42,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.130079,price_history,,0,0.7248,price_history,,,series_too_short,44.2315,0.4149,,,late,small,none,commercial_pharma,morningstar,,,drawdown,1,0.9,50,41.25000000000000000000000000,,79.05,60.18867924528301886792452830,66.15384615384615384615384615,59.1618,0.6471,3.0,,10,1.0,0.0,0,0,0.0,0.6,0.5,respiratory,0.7568,highly_crowded,1.0,12,0.1,0.95,1.6449,46.62,0.906522,1.3196
HALO,"Halozyme Therapeutics, Inc.",,,D,ineligible,,,D,0.25,0.642308,1,,0,,188,0,specific_days,9,neutral,,XS,ineligible,clinical_score:+15.5;financial_score:-9.3;catalyst_score:-5.3,tier=;reason=;cat_days=188;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 133820000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 0}",late|near_181_270|pos,0.1,50.266398,1.182,0,1,0.9948,1.182,0,0,neutral,-1.1139,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,268.65,1.0,0,0,1.0,0,1.0,0,188,False,specific_days,0.119331,price_history,,0,0.7712,price_history,,-0.2096,,48.5495,0.2835,,,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,50,45.56250000000000000000000000,,61.49,66.41509433962264150943396226,41.65532879818594104308390023,66.3915,0.9562,3.0,,29,1.0,0.2777,0,0,0.0,0.7,0.95,oncology,0.7568,highly_crowded,1.0,58,0.1,0.75,0.6745,36.95,0.75,0.6745
EXEL,"Exelixis, Inc.",,,D,ineligible,,,D,0.215217,0.803846,1,,0,,,0,no_upcoming,9,neutral,,XS,ineligible,catalyst_score:-9.8;financial_score:+5.7;clinical_score:+5.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 1059091000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 0}",late|none|pos,0.1,61.334104,1.1519,0,1,0.5407,1.1519,0,0,neutral,-1.1139,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,299.43,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.1725,price_history,,0,0.9956,price_history,,-0.0824,,50.9785,0.4304,,,late,large,none,commercial_biotech,morningstar,,,,0,0.9,50,41.25000000000000000000000000,,73.65,56.22641509433962264150943396,56.79245283018867924528301887,56.9495,0.5525,3.0,145,57,1.0,1.1921,0,2,0.0,0.4,0.95,oncology,0.7568,highly_crowded,1.0,50,0.1,0.784783,0.7884,40.48,0.815217,0.8973
BIIB,Biogen Inc.,,,D,ineligible,,,D,0.119565,0.465385,1,,0,,2471,0,specific_days,9,neutral,,XS,ineligible,financial_score:-22.4;smart_money_score:+16.1;clinical_score:+15.5,tier=;reason=;cat_days=2471;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 5}",late|far_271_540|pos,0.1,45.254332,1.1827,0,1,0.9258,1.1827,5,5,buying,0.8939,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,critical,<=400bps,177.15,1.0,0,0,1.0,0,1.0,0,2471,False,specific_days,0.173981,price_history,,5,0.8368,price_history,,-0.2549,,49.2325,0.3103,,,late,large,none,commercial_pharma,morningstar,,,,0,0.8253323235527359238699444885,50,45.56250000000000000000000000,68.5,62.26,67.83018867924528301886792453,29.91851588149202958743720580,69.2302,1.0775,3.0,41,303,1.0,2.2051,2,1,0.0,0.8,0.95,oncology,0.7568,highly_crowded,1.0,28,0.1,0.880435,1.1772,31.33,0.628261,0.3273
ARDX,"Ardelyx, Inc.",,,D,ineligible,,,D,0.071739,0.257692,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,XS,ineligible,financial_score:-30.6;clinical_score:+28.7;smart_money_score:+7.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,survivability_critical,"{""burn_ttm"": 42483000.0, ""cash_total"": 67999000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 19.207400607301743, ""stage_bucket"": ""late"", ""surv_score"": ""-4.0"", ""tier1_count"": 1}",late|none|pos,0.1,37.965757,1.1925,0,1,1.4665,1.1925,1,1,buying,-0.7124,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,582.84,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.033117,price_history,,1,1.0436,price_history,,,series_too_short,44.9564,0.8641,,,late,small,none,commercial_biotech,morningstar,,,drawdown,1,0.8857130499075785582255083179,50,41.25000000000000000000000000,55.5,57.22,77.000,17.64168310322156476002629849,76.3231,1.3808,3.0,456,12,1.0,0.0,0,0,0.0,0.6,0.55,metabolic,-0.4099,uncrowded,1.0,17,0.1,0.928261,1.463,32.15,0.65,0.3853
MNKD,MannKind Corporation,,,D,ineligible,,,D,0.354348,0.234615,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,XS,ineligible,clinical_score:+18.3;catalyst_score:-11.4;financial_score:-4.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 171346000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",late|none|pos,0.1,37.24998,1.1879,0,1,1.1966,1.1879,0,0,neutral,-1.1139,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,820.88,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.000856,price_history,,0,0.9294,price_history,,,series_too_short,44.083,0.4616,,,late,small,none,commercial_biotech,morningstar,,,drawdown,1,0.9,50,41.25000000000000000000000000,,15.54,70.94339622641509433962264151,48.46884359704872525385345898,71.6434,1.1807,3.0,75,17,1.0,1.2753,2,2,0.0,0.8,0.5,respiratory,0.7568,highly_crowded,1.0,82,0.1,0.645652,0.3736,43.55,0.845652,1.018
SRPT,"Sarepta Therapeutics, Inc.",,,D,ineligible,,,D,0.454348,0.934615,1,,0,,,0,no_upcoming,9,neutral,deep_drawdown,XS,ineligible,clinical_score:-24.1;financial_score:+18.2;smart_money_score:+14.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 336685000.0, ""cash_total"": 850993000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.848768719225042, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 3}",late|none|nonpos,0.1,72.273077,0.9193,0,1,-0.804,0.9193,3,3,neutral,0.0908,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,463.86,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.073902,price_history,,3,0.9838,price_history,,-0.8253,,42.8329,1.0694,,,late,small,none,commercial_biotech,morningstar,,,,0,0.8324212850005809225049378413,50,41.25000000000000000000000000,65.0,90.00,26.05474466991020924805189668,68.38461538461538461538461538,25.7742,-0.7804,3.0,348,20,1.0,0.1015,0,0,0.0,0.8,0.75,rare_disease,0.7568,highly_crowded,1.0,105,0.1,0.545652,0.1147,22.81,0.484783,-0.0382
SNY,Sanofi,,,D,ineligible,,,D,0.45,0.126923,1,,0,,5,1,specific_days,9,neutral,drawdown_data_missing,XS,ineligible,financial_score:-39.7;clinical_score:+28.6;momentum_score:+5.3,tier=;reason=;cat_days=5;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 1}",late|near_0_30|pos,0.1,29.75,1.1925,0,1,1.1572,1.1925,1,1,selling,-0.7124,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,critical,<=400bps,241.86,1.0,0,0,1.0,0,1.0,0,5,True,specific_days,-0.040003,price_history,,1,0.62,price_history,,,series_too_short,45.0217,0.194,,,late,unknown,sev2,commercial_pharma,morningstar,,,drawdown,1,0.8565025605214152700186219739,50,45.56250000000000000000000000,49.5,50,73.20754716981132075471698113,5,74.6075,1.3074,3.0,5,573,1.0,6.5824,7,7,0.0,0.8,0.95,oncology,0.7568,highly_crowded,1.0,104,0.1,0.55,0.1257,21.68,0.436957,-0.1587
AZN,Astrazeneca PLC,,,D,ineligible,,,D,0.106522,0.103846,1,,0,,324,0,specific_days,9,neutral,drawdown_data_missing,XS,ineligible,financial_score:-43.7;clinical_score:+25.1;smart_money_score:+20.3,tier=;reason=;cat_days=324;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 4}",late|far_271_540|pos,0.1,29.75,1.1925,0,1,1.1816,1.1925,4,4,buying,0.4924,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,critical,<=400bps,263.76,1.0,0,0,1.0,0,1.0,0,324,False,specific_days,0.009397,price_history,,4,0.7556,price_history,,,series_too_short,47.775,0.2344,,,late,unknown,sev2,commercial_pharma,morningstar,,,drawdown,1,0.8534930232558139534883720930,50,45.56250000000000000000000000,69.0,50,73.77358490566037735849056604,5,75.1736,1.3316,3.0,40,577,1.0,3.0304,4,4,0.0,0.9,0.95,oncology,0.7568,highly_crowded,1.0,25,0.1,0.893478,1.2452,22.19,0.467391,-0.0818
VCEL,Vericel Corporation,,,D,ineligible,,,D,0.497826,0.25,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,XS,ineligible,clinical_score:+17.2;financial_score:-13.5;catalyst_score:-6.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 137499000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",late|none|pos,0.1,37.81588,1.1813,0,1,0.9191,1.1813,0,0,neutral,-1.1139,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,731.33,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.237426,price_history,,0,1.1415,price_history,,,series_too_short,38.4254,0.4807,,,late,small,none,commercial_biotech,morningstar,,,drawdown,1,0.9,50,41.25000000000000000000000000,,35.81,64.71698113207547169811320755,33.96084447366498648549930601,64.0401,0.8556,3.0,2622,10,1.0,0.0,0,0,0.0,0.4,0.5,other,-1.1099,uncrowded,1.0,115,0.1,0.502174,0.0054,38.09,0.763043,0.7161
RARE,Ultragenyx Pharmaceutical Inc.,,,D,ineligible,,,D,0.41087,0.15,1,,0,,,0,no_upcoming,9,neutral,high_vol|deep_drawdown,XS,ineligible,financial_score:-35.8;clinical_score:+19.6;momentum_score:+8.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 466000000.0, ""cash_total"": 421000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 10.841201716738198, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 5}",late|none|pos,0.1,31.58001,1.1729,0,1,0.7677,1.1729,5,5,selling,0.8939,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,402.93,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.231234,price_history,,5,1.2575,price_history,,-0.5068,,44.9637,1.2539,,,late,mid,sev2,commercial_biotech,morningstar,,,,0,0.8979935270132517838939857288,50,41.25000000000000000000000000,50.0,54.12,61.32075471698113207547169811,5.862244897959183673469387748,61.0922,0.7296,3.0,947,41,1.0,0.3511,0,0,0.0,0.8,0.6,cns,-0.4099,uncrowded,1.0,95,0.1,0.58913,0.2253,13.60,0.132609,-1.1141
IONS,"Ionis Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.297826,0.511538,1,,0,,,0,no_upcoming,9,neutral,,XS,ineligible,catalyst_score:-11.8;financial_score:+11.2;clinical_score:+3.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 130874000.0, ""cash_total"": 2240171000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 187.5823540904904, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",late|none|pos,0.1,46.912868,0.9554,0,1,0.5659,0.9554,0,0,neutral,-1.1139,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,247.51,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.00887,price_history,,0,0.9087,price_history,,-0.0423,,49.1938,0.2985,,,late,large,none,commercial_biotech,morningstar,,,,0,0.9,50,41.25000000000000000000000000,,22.84,56.79245283018867924528301887,64.26415094339622641509433962,56.8455,0.548,3.0,167,64,1.0,1.053,0,2,0.0,0.5,0.55,metabolic,0.2901,moderate,1.0,69,0.1,0.702174,0.5307,43.74,0.85,1.0364
AMRX,"Amneal Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.054348,0.526923,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,XS,ineligible,catalyst_score:-6.5;financial_score:+4.4;momentum_score:+2.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 201249000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",late|none|pos,0.1,46.942786,0.9385,0,1,0.0619,0.9385,0,0,neutral,-1.1139,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,544.86,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.136298,price_history,,0,1.1874,price_history,,,series_too_short,41.5399,0.3236,,,late,mid,none,commercial_pharma,morningstar,,,drawdown,1,0.9,50,41.25000000000000000000000000,,38.51,47.75167121553736007278193110,52.14285714285714285714285714,46.7628,0.117,3.0,,12,1.0,0.0,0,0,0.0,0.4,0.6,autoimmune,0.7568,highly_crowded,1.0,13,0.1,0.945652,1.6041,34.81,0.706522,0.5433
KMDA,Kamada Ltd.,,,D,ineligible,,,D,0.315217,0.119231,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,XS,ineligible,financial_score:-29.9;momentum_score:+15.1;clinical_score:+8.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,sponsor_absent_late_stage,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",late|none|nonpos,0.1,29.75,0.9358,0,1,-0.1275,0.9358,0,0,neutral,-1.1139,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.118219,price_history,,0,0.4931,price_history,,,series_too_short,48.6373,0.3562,,,late,unknown,sev2,commercial_pharma,morningstar,,,drawdown,1,0.8372318953088610402572917822,50,41.25000000000000000000000000,,50,43.34994660021359914560341758,5,42.673,-0.0579,3.0,3171,12,1.0,0.0,0,0,0.0,0.4,0.5,respiratory,-0.4099,uncrowded,1.0,73,0.1,0.684783,0.4811,15.35,0.21087,-0.8034
GRFS,"Grifols, S.A.",,,D,ineligible,,,D,0.98913,0.111538,1,,0,,278,0,specific_days,9,neutral,drawdown_data_missing,XS,ineligible,financial_score:-26.9;momentum_score:+18.1;catalyst_score:+13.7,tier=;reason=;cat_days=278;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,sponsor_absent_late_stage,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",late|far_271_540|nonpos,-0.09343983673469387,29.75,0.9207,0,1,-0.8306,0.9207,0,0,neutral,-1.1139,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,critical,<=2000bps,1441.59,0.7,1,0,1.0,0,1.0,0,278,False,specific_days,0.041321,price_history,,0,0.8412,price_history,,,series_too_short,51.4147,0.3193,,,late,unknown,sev2,commercial_pharma,morningstar,,,drawdown,1,0.8344120244037714919578480311,50,45.56250000000000000000000000,,50,27.00882085360547446699102092,5,28.7588,-0.6528,3.0,592,46,1.0,2.0534,2,3,0.0,0.6,0.95,oncology,-0.4099,uncrowded,1.0,228,-0.09343983673469387,0.01087,-2.2949,9.90,0.058696,-1.5658
SNDX,"Syndax Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.967391,0.75,1,,0,,,0,no_upcoming,9,neutral,deep_drawdown,XS,ineligible,clinical_score:+12.6;smart_money_score:+12.2;catalyst_score:-11.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 253492000.0, ""cash_total"": 435979000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 5.155381629400534, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 3}",mid|none|pos,-0.03778526984126984,57.406451,0.4659,0,1,0.9466,0.4659,3,3,neutral,0.0908,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=1000bps,584.59,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.333136,price_history,,3,1.1774,price_history,,-0.3959,,50.1419,0.5965,,,mid,small,sev1,commercial_biotech,morningstar,,,,0,0.8339540435025097601784718349,50,41.25000000000000000000000000,65.0,81.03,65.33333333333333333333333334,42.32433470507544581618655692,65.2251,0.9063,2.0,238,28,1.0,0.2197,0,0,0.0,0.6,0.95,oncology,0.7568,highly_crowded,1.0,223,-0.03778526984126984,0.032609,-1.8438,31.84,0.641304,0.3619
