ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
SNDX,"Syndax Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.5,0.35,1,,0,,,0,no_upcoming,9,neutral,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-26.0;clinical_score:+21.0;smart_money_score:+15.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag|deep_drawdown,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 253492000.0, ""cash_total"": 435979000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 5.155381629400534, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 3}",mid|none|pos,0.05054912499999999,47.587855,0.0986,0,1,1.0561,1.0354,3,3,neutral,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=1000bps,584.59,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.085273,price_history,,3,0.8148,price_history,,-0.4474,,47.6886,0.5965,-0.163728,-0.283672,mid,small,sev1,commercial_biotech,morningstar,,,,0,0.8340492721164613661814109742,48.60,41.25000000000000000000000000,65.0,77.45,70.94339622641509433962264151,23.91190006574621959237343852,70.4524,1.138,2.0,437,38,1.0,0.1785,0,0,0.0,0.6,0.95,oncology,0.6858,highly_crowded,1.0,147,0.05054912499999999,0.5,0.0,35.52,0.704778,0.5382,1.379327,1.0354,0.0,0.0,0.3414,0.002527,0.0
AQST,"Aquestive Therapeutics, Inc.",,,D,ineligible,,,D,0.073379,0.65,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+20.9;clinical_score:-12.2;catalyst_score:-9.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 43963000.0, ""cash_total"": 129063000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 35.22862407024088, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 4}",late|none|nonpos,0.08036317367458867,56.2185,0.6218,0,1,-0.6457,-1.2796,4,4,buying,0.3558,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,726.16,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.047142,price_history,,4,1.6118,price_history,,-0.432862,,59.2206,0.9486,-0.163728,-0.269134,late,small,none,commercial_pharma,morningstar,,,,0,0.8092350046860356138706654171,45.98,41.25000000000000000000000000,72.0,60.55,38.94471797893083084346813674,57.40000000000000000000000000,37.0538,-0.2813,3.0,,5,1.0,0.0,0,0,0.0,0.3,0.6,cns,0.6858,highly_crowded,1.0,22,0.08036317367458867,0.926621,1.4511,27.21,0.568259,0.1719,0.004018,0.0,0.0,0.0,0.0,0.004018,0.0
ESPR,"Esperion Therapeutics, Inc.",,,D,ineligible,,,D,0.319113,0.203846,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+29.9;financial_score:-29.8;smart_money_score:+8.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 58336000.0, ""cash_total"": 92447000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 19.01679923203511, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",late|none|pos,0.06958397674418605,40.288576,0.9361,0,1,1.0591,0.9347,1,1,buying,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,798.17,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.210818,price_history,,1,0.3841,price_history,,-0.558747,,49.7739,0.7805,-0.163728,-0.395019,late,small,sev1,commercial_pharma,morningstar,,,,0,0.8279689456548960681192086151,44.65,41.25000000000000000000000000,55.5,67.33,77.000,17.31794567901234567901234568,76.0941,1.3778,3.0,75,10,1.0,0.5353,1,1,0.0,0.4,0.55,metabolic,0.6858,highly_crowded,1.0,94,0.06958397674418605,0.680887,0.4702,24.10,0.520478,0.0514,1.818869,1.40205,0.0,0.0,0.41334,0.003479,0.0
VCEL,Vericel Corporation,,,D,ineligible,,,D,0.046075,0.196154,1,,0,,802,0,specific_days,9,neutral,,XS,ineligible,clinical_score:+25.1;financial_score:-14.9;catalyst_score:-6.3,tier=;reason=;cat_days=802;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 137499000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",late|far_271_540|pos,0.09766431818181819,40.111889,0.9361,0,1,1.3304,1.281,0,0,neutral,-1.1887,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,731.33,0.85,1,0,1.0,0,1.0,0,802,False,specific_days,-0.148334,price_history,,0,0.7225,price_history,,-0.251456,,36.6525,0.4807,-0.163728,-0.087728,late,small,none,commercial_biotech,morningstar,,,,0,0.9,48.11,45.56250000000000000000000000,,39.58,77.000,36.97086419753086419753086420,75.6881,1.3605,3.0,802,10,1.0,0.0019,0,0,0.0,0.4,0.5,other,-1.2165,uncrowded,1.0,14,0.09766431818181819,0.953925,1.6842,42.60,0.831058,0.9584,2.334533,1.9215,0.0,0.0,0.40815,0.004883,0.0
MRNA,"Moderna, Inc.",,,D,ineligible,,,D,0.018771,0.165385,1,,0,,375,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+24.8;financial_score:-23.1;momentum_score:-11.1,tier=;reason=;cat_days=375;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 1873000000.0, ""cash_total"": 2595000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.625734116390817, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 3}",late|far_271_540|pos,0.09766431818181819,38.928305,0.9271,0,1,1.0769,1.0541,3,3,selling,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,132.16,1.0,0,0,1.0,0,1.0,0,375,False,specific_days,-0.093524,price_history,,3,1.698,price_history,,-0.803973,,44.5095,0.6347,-0.163728,-0.640245,late,large,sev1,commercial_biotech,morningstar,,,,0,0.9,35.50,45.56250000000000000000000000,57.0,60.66,71.40449438202247191011235955,23.54956585167417133078034480,72.5709,1.2281,3.0,22,72,1.0,2.6667,4,4,0.0079,0.4,0.95,oncology,0.6858,highly_crowded,1.0,6,0.09766431818181819,0.981229,2.0798,29.65,0.612628,0.2862,1.954463,1.58115,0.0,0.0,0.36843,0.004883,0.0
ARWR,"Arrowhead Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.076792,0.511538,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-18.1;smart_money_score:+16.5;financial_score:+12.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 0.0, ""cash_total"": 714967000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",late|none|nonpos,0.08036317367458867,53.082321,0.6042,0,1,-0.9614,-0.77,2,2,buying,-0.4164,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,234.38,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.164462,price_history,,2,1.6383,price_history,,-0.498984,,33.5204,0.7267,-0.163728,-0.335256,late,mid,none,commercial_biotech,morningstar,,,,0,0.7957108366229466445944225137,36.50,41.25000000000000000000000000,61.0,57.06,26.40758041212529282217452903,57.35849056603773584905660377,26.8456,-0.7151,3.0,376,26,1.0,1.1557,3,0,0.0,0.4,0.5,respiratory,-0.5032,uncrowded,1.0,23,0.08036317367458867,0.923208,1.427,21.60,0.476109,-0.0599,0.004018,0.0,0.0,0.0,0.0,0.004018,0.0
SNY,Sanofi,,,D,ineligible,,,D,0.81058,0.073077,1,,0,,132,0,specific_days,9,tailwind,,XS,ineligible,financial_score:-42.5;clinical_score:+27.4;momentum_score:+15.0,tier=;reason=;cat_days=132;strength=mid;decay_w=0.7,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 1}",late|near_91_180|pos,-0.01385521052631579,32.26,0.9355,0,1,0.967,0.8151,1,1,selling,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,critical,<=400bps,241.86,1.0,0,0,1.0,0,1.0,0,132,False,specific_days,0.198465,price_history,,1,0.1283,price_history,,-0.04241,,51.6567,0.194,-0.163728,0.121318,late,unknown,sev2,commercial_pharma,morningstar,,,,0,0.8562434926644581164221486039,62.55,45.56250000000000000000000000,49.5,50,74.94382022471910112359550562,5,76.2029,1.3824,3.0,71,685,1.0,2.5161,3,3,0.0,0.8,0.95,oncology,0.6858,highly_crowded,1.0,238,-0.01385521052631579,0.18942,-0.88,21.76,0.479522,-0.0514,1.636677,1.22265,0.0,0.0,0.41472,-0.000693,0.0
AZN,Astrazeneca PLC,,,D,ineligible,,,D,0.701365,0.065385,1,,0,,3,1,specific_days,9,tailwind,,XS,ineligible,financial_score:-45.8;clinical_score:+23.5;smart_money_score:+18.2,tier=;reason=;cat_days=3;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 4}",late|near_0_30|pos,0.029295749999999995,31.762,0.9345,0,1,0.9368,0.7758,4,4,buying,0.3558,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,critical,<=400bps,263.76,1.0,0,0,1.0,0,1.0,0,3,True,specific_days,0.171189,price_history,,4,0.1804,price_history,,-0.132615,,49.5667,0.2344,-0.163728,0.031113,late,unknown,sev2,commercial_pharma,morningstar,,,,0,0.8534510452344395889925593481,60.06,45.56250000000000000000000000,69.0,50,74.26966292134831460674157304,5,75.5287,1.3537,3.0,7,727,1.0,5.1632,10,10,0.0,0.9,0.95,oncology,0.6858,highly_crowded,1.0,206,0.029295749999999995,0.298635,-0.5283,22.03,0.482935,-0.0428,1.571275,1.1637,0.0,0.0,0.40611,0.001465,0.0
ANAB,"AnaptysBio, Inc.",,,D,ineligible,,,D,0.779863,0.142308,1,,0,,70,0,specific_days,9,neutral,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-39.3;smart_money_score:+23.3;clinical_score:+14.8,tier=;reason=;cat_days=70;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 78300000.0, ""cash_total"": 109833000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.83264367816092, ""stage_bucket"": ""mid"", ""surv_score"": ""2.0"", ""tier1_count"": 5}",mid|near_31_90|pos,-0.0011702280701754385,37.503497,0.083,0,1,0.6971,0.7142,5,5,buying,0.7419,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,634.48,0.85,1,0,1.0,0,1.0,0,70,False,specific_days,0.263447,price_history,,5,1.9666,price_history,,-0.576494,,51.3894,0.5912,-0.163728,-0.412766,mid,small,sev1,commercial_biotech,morningstar,,,,0,0.8316715246636771300448430493,52.18,45.56250000000000000000000000,71.5,65.83,63.01886792452830188679245283,8.948882314266929651545036159,62.2522,0.7895,2.0,70,9,1.0,0.6503,1,1,0.0,0.4,0.5,dermatology,0.6858,highly_crowded,1.0,229,-0.0011702280701754385,0.220137,-0.7717,29.75,0.619454,0.304,0.950991,0.7142,0.0,0.0,0.23685,-5.9e-05,0.0
FTRE,Fortrea Holdings Inc.,,,D,ineligible,,,D,0.598976,0.373077,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+20.5;momentum_score:-16.8;clinical_score:-15.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 15600000.0, ""cash_total"": 131300000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 43.69230769230769, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",early|none|nonpos,0.03956101067615658,47.943237,-2.103,,0,-1.2554,-1.0331,1,1,buying,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,770.09,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.475555,price_history,,1,1.5172,price_history,,-0.782274,,20.1717,0.8315,-0.163728,-0.618546,early,small,sev1,commercial_biotech,morningstar,,,,0,0.6175428571428571428571428571,18.22,50,55.5,86.33,19.91669060614765871875897731,31.29719387755102040816326531,20.0917,-1.0021,,,,,,,,,,,,-1.6921,unknown,1.0,176,0.03956101067615658,0.401024,-0.2507,14.37,0.209898,-0.8068,0.001978,0.0,0.0,0.0,0.0,0.001978,0.0
CATX,"Perspective Therapeutics, Inc.",,,D,ineligible,,,D,0.581911,0.726923,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-24.1;clinical_score:+22.5;catalyst_score:-10.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 57827000.0, ""cash_total"": 174137000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.13613018140315, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",early|none|nonpos,0.03956101067615658,58.075857,-0.4976,0,1,,0.0,2,2,buying,-0.4164,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,741.74,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.037274,price_history,,2,1.724,price_history,,-0.863043,,42.2288,0.7923,-0.163728,-0.699315,early,small,none,platform_devices,morningstar,,,,0,0.7565759390310288513881328253,27.30,41.25000000000000000000000000,58.0,77.78,73.89830508474576271186440678,56.42857142857142857142857143,72.7073,1.2338,1.0,1015,5,1.0,0.004,0,0,0.0,0.3,0.85,oncology,0.6858,highly_crowded,1.0,171,0.03956101067615658,0.418089,-0.2068,42.37,0.824232,0.9316,0.372118,0.0,0.0,0.0,0.37014,0.001978,0.0
HROW,"Harrow, Inc.",,,D,ineligible,,,D,0.336177,0.103846,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-24.2;clinical_score:+20.1;smart_money_score:+10.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 0.0, ""cash_total"": 74290000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 1}",late|none|pos,0.06958397674418605,33.937389,-0.4337,,0,0.514,0.2267,1,1,buying,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,581.17,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.133705,price_history,,1,0.7922,price_history,,-0.505741,,56.0055,0.6339,-0.163728,-0.342013,late,mid,none,commercial_pharma,morningstar,,,,0,0.8677757709824333116460637606,41.39,41.25000000000000000000000000,55.5,46.96,64.83146067415730337078651685,20.49642023654127605711799376,62.9405,0.8188,0.0,,3,0.0,0.0,0,0,0.0,0.0,0.55,infectious_disease,0.6858,highly_crowded,1.0,99,0.06958397674418605,0.663823,0.4229,27.35,0.571672,0.1806,0.589169,0.34005,0.0,0.0,0.24564,0.003479,0.0
LAB,Standard BioTools Inc.,,,D,ineligible,,,D,0.240614,0.45,1,,0,,10,1,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+22.7;financial_score:-18.6;momentum_score:-12.8,tier=;reason=;cat_days=10;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 73153000.0, ""cash_total"": 129418000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 21.229696663158037, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 1}",late|near_0_30|nonpos,0.07316953448275862,50.273736,0.9212,0,1,,0.0,1,1,buying,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,10,True,specific_days,-0.316689,price_history,,1,1.7195,price_history,,-0.585616,,48.3135,0.7324,-0.163728,-0.421888,late,small,sev1,platform_devices,morningstar,,,,0,0.8246185644494550920706501315,33.03,44.66680177777777777777777778,55.5,89.75,68.53932584269662921348314607,27.23385679012345679012345679,70.2893,1.1311,3.0,10,916,1.0,5.4698,14,9,0.04,0.8,0.95,oncology,0.6858,highly_crowded,1.0,71,0.07316953448275862,0.759386,0.7043,22.93,0.5,0.0,0.342988,0.0,0.0,0.0,0.33933,0.003658,0.0
MRVI,"Maravai LifeSciences Holdings, Inc.",,,D,ineligible,,,D,0.616041,0.334615,1,,0,,,0,no_upcoming,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,catalyst_score:+20.3;momentum_score:-15.3;clinical_score:-9.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 34805000.0, ""cash_total"": 243574000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 82.10337595173107, ""stage_bucket"": ""early"", ""surv_score"": ""-2.0"", ""tier1_count"": 0}",early|none|nonpos,0.03956101067615658,47.223296,-2.103,,0,-1.2554,-1.0331,0,0,neutral,-1.1887,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1558.12,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.47918,price_history,,0,2.1745,price_history,,-0.800265,,27.1279,0.6854,-0.163728,-0.636537,early,small,sev1,commercial_biotech,morningstar,,,,0,0.6673252766757151806222593443,14.41,50,,82.29,19.91669060614765871875897731,34.53287981859410430839002268,20.0917,-1.0021,,,,,,,,,,,,-1.6921,unknown,1.0,181,0.03956101067615658,0.383959,-0.2951,12.64,0.131399,-1.1198,0.001978,0.0,0.0,0.0,0.0,0.001978,0.0
TEM,"Tempus AI, Inc.",,,D,ineligible,,,D,0.431741,0.565385,1,,0,,41,1,specific_days,9,tailwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,catalyst_score:-20.8;momentum_score:+9.1;clinical_score:+8.3,tier=;reason=;cat_days=41;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 218090000.0, ""cash_total"": 604787000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 25.16826017748832, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 4}",late|near_31_90|nonpos,0.06803063793103448,54.254717,0.9178,0,1,,0.0,4,4,buying,0.3558,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,199.47,1.0,0,0,1.0,0,1.0,0,41,True,specific_days,0.594531,price_history,,4,3.2866,price_history,,-0.425872,,47.9735,0.5816,-0.163728,-0.262144,late,mid,none,platform_services,morningstar,,,,0,0.8459304756926293779404077365,68.68,38.82273600000000000000000000,66.0,43.04,67.86516853932584269662921348,56.56603773584905660377358491,69.4742,1.0965,3.0,164,219,1.0,3.067,4,5,0.0,0.8,0.95,oncology,-0.5032,uncrowded,1.0,127,0.06803063793103448,0.568259,0.1719,38.23,0.735495,0.6295,0.332352,0.0,0.0,0.0,0.32895,0.003402,0.0
PHAT,"Phathom Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.383959,0.211538,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-26.7;clinical_score:+13.8;smart_money_score:+11.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag|deep_drawdown,1,survivability_critical,"{""burn_ttm"": 166775000.0, ""cash_total"": 129972000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 9.351905261579972, ""stage_bucket"": ""late"", ""surv_score"": ""-7.0"", ""tier1_count"": 1}",late|none|pos,0.06958397674418605,40.334502,0.6379,0,1,0.1837,0.2547,1,1,selling,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,859.62,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.114395,price_history,,1,1.0839,price_history,,-0.680513,,57.2266,0.6057,-0.163728,-0.516785,late,small,sev2,commercial_biotech,morningstar,,,,0,0.7992469454887218045112781955,35.76,41.25000000000000000000000000,49.5,80.38,51.68539325842696629213483146,11.22111604938271604938271605,50.7822,0.3021,3.0,,7,1.0,0.2263,1,0,0.0,0.4,0.55,infectious_disease,-0.5032,uncrowded,1.0,113,0.06958397674418605,0.616041,0.2951,10.52,0.083618,-1.3811,0.476159,0.38205,0.0,0.0,0.09063,0.003479,0.0
CDNA,"CareDx, Inc.",,,D,ineligible,,,D,0.677474,0.611538,1,,0,,102,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+12.9;momentum_score:-11.4;catalyst_score:-7.9,tier=;reason=;cat_days=102;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 0.0, ""cash_total"": 177208000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 3}",late|near_91_180|nonpos,0.03476938888888889,55.6215,0.9132,0,1,,0.0,3,3,buying,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,851.72,0.85,1,0,1.0,0,1.0,0,102,False,specific_days,0.007162,price_history,,3,1.5316,price_history,,-0.431598,,44.4329,0.5165,-0.163728,-0.26787,late,small,none,platform_diagnostics,morningstar,,,,0,0.8840569973922761703712902024,42.11,45.56250000000000000000000000,60.5,66.97,66.34831460674157303370786517,52.80000000000000000000000000,67.0978,0.9955,3.0,862,269,1.0,0.9355,1,1,0.0,0.6,0.95,oncology,0.6858,highly_crowded,1.0,199,0.03476938888888889,0.322526,-0.4606,41.89,0.800341,0.8428,0.300388,0.0,0.0,0.0,0.29865,0.001738,0.0
GRFS,"Grifols, S.A.",,,D,ineligible,,,D,0.71843,0.042308,1,,0,,11,1,specific_days,9,neutral,,XS,ineligible,financial_score:-36.0;clinical_score:+20.8;momentum_score:+11.8,tier=;reason=;cat_days=11;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,sponsor_absent_late_stage,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",late|near_0_30|pos,0.029295749999999995,30.314,0.8937,0,1,0.3781,0.0502,0,0,neutral,-1.1887,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,critical,<=2000bps,1441.59,0.7,1,0,1.0,0,1.0,0,11,True,specific_days,0.072925,price_history,,0,0.7826,price_history,,-0.184293,,48.3729,0.3193,-0.163728,-0.020565,late,unknown,sev2,commercial_pharma,morningstar,,,,0,0.8626689935453024145350227110,52.82,44.34240000000000000000000000,,50,61.79775280898876404494382023,5,63.4068,0.8386,3.0,11,117,1.0,4.2649,6,7,0.0,0.6,0.95,oncology,-0.5032,uncrowded,1.0,211,0.029295749999999995,0.28157,-0.5782,18.71,0.363481,-0.3492,0.328345,0.0753,0.0,0.0,0.25158,0.001465,0.0
