ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
KALV,"KalVista Pharmaceuticals, Inc.",,,D,ineligible,D,ineligible,,0.542471,,0,0.523256,1,0.476744,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-8.7;smart_money_score:+7.9;catalyst_score:-5.4,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 126985000.0, ""cash_total"": 243497000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.010308304130408, ""stage_bucket"": ""mid"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",mid|none|pos,0.008385720670391061,,0.4197,0,1,0.1965,0.12,2,2,selling,-0.3571,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,753.69,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.107835,price_history,,2,1.2292,price_history,,-0.573409,,54.3061,0.6376,-0.245036,-0.328373,mid,small,sev1,drug_developer,morningstar,,,,0,0.8376892605633802816901408451,37.96,41.25000000000000000000000000,54.5,50.00,50.61224489795918367346938775,48.78013790550233698921745569,49.4032,0.2335,2.0,356,3,0.6667,0.0515,0,0,0.0,0.4,0.55,ophthalmology,0.7214,highly_crowded,1.0,141,0.008385720670391061,0.457529,-0.1067,35.42,0.704633,0.5378
CADL,"Candel Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.079151,,0,0.693798,1,0.306202,,0,no_upcoming,9,tailwind,drawdown_data_missing,XS,ineligible,financial_score:+18.1;clinical_score:-17.6;catalyst_score:-9.8,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 27743000.0, ""cash_total"": 86963000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.903184982071295, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 0}",late|none|nonpos,0.06322867924528303,,0.9046,0,1,-0.5271,-0.6438,0,0,neutral,-1.1342,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1387.28,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.252126,price_history,,0,1.6178,price_history,,,series_too_short,52.4167,0.6596,-0.245036,,late,micro,none,drug_developer,morningstar,,,drawdown,1,0.8321320240347168131745855124,60.34,41.25000000000000000000000000,,87.84,33.46277581444051776992442874,69.13385826771653543307086614,33.6478,-0.433,3.0,1000,11,1.0,0.2035,1,0,0.0,0.6,0.95,oncology,0.7214,highly_crowded,1.0,21,0.06322867924528303,0.920849,1.4108,21.93,0.476834,-0.0581
IMTX,Immatics N.V.,,,D,ineligible,D,ineligible,,0.137066,,0,0.678295,1,0.321705,,0,no_upcoming,9,neutral,,XS,ineligible,financial_score:-28.1;momentum_score:+17.8;catalyst_score:+8.2,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,sponsor_absent_late_stage,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",late|none|nonpos,0.06322867924528303,,0.907,0,1,-0.4555,-0.5682,0,0,neutral,-1.1342,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=2000bps,1507.41,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.019194,price_history,,0,0.4359,price_history,,-0.191462,,39.1046,,-0.245036,0.053574,late,unknown,sev2,drug_developer,morningstar,,,,0,0.7794546991435880324769213658,50.92,41.25000000000000000000000000,,50,35.15965031930063860127720256,5,34.1932,-0.4099,3.0,,13,1.0,0.0417,0,0,0.0,0.3,0.95,oncology,0.7214,highly_crowded,1.0,36,0.06322867924528303,0.862934,1.0936,8.09,0.040541,-1.7444
PRQR,ProQR Therapeutics N.V.,,,D,ineligible,D,ineligible,,0.561776,,0,0.546512,1,0.453488,,0,no_upcoming,9,tailwind,,XS,ineligible,financial_score:-37.3;momentum_score:+23.7;smart_money_score:+11.5,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 1}",mid|none|pos,0.008385720670391061,,0.4191,0,1,0.1192,0.0384,1,1,buying,-0.7457,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.236561,price_history,,1,1.0007,price_history,,-0.087853,,62.4835,,-0.245036,0.157183,mid,unknown,sev2,drug_developer,morningstar,,,,0,0.7475575744543597462638425976,67.66,41.25000000000000000000000000,55.5,50,48.78013790550233698921745569,6.734693877551020408163265306,48.7672,0.2066,2.0,87,5,1.0,0.5952,1,1,0.0,0.5,0.55,ophthalmology,0.7214,highly_crowded,1.0,146,0.008385720670391061,0.438224,-0.1555,16.32,0.252896,-0.6654
VIR,"Vir Biotechnology, Inc.",,,D,ineligible,D,ineligible,,0.218147,,0,0.639535,1,0.360465,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+18.5;momentum_score:-11.9;clinical_score:-4.8,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 391781000.0, ""cash_total"": 460938000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.118234421781557, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",late|none|nonpos,0.06322867924528303,,0.9089,0,1,-0.3464,-0.453,2,2,buying,-0.3571,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,599.02,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.271728,price_history,,2,0.5079,price_history,,-0.623691,,26.286,0.7493,-0.245036,-0.378655,late,small,sev1,drug_developer,morningstar,,,,0,0.8535494828957836117740652347,30.59,41.25000000000000000000000000,61.0,62.61,37.74629549259098518197036394,41.97402708360032466145499595,38.0708,-0.2459,3.0,32,10,1.0,1.1037,1,2,0.0,0.4,0.55,infectious_disease,0.7214,highly_crowded,1.0,57,0.06322867924528303,0.781853,0.7785,29.43,0.592664,0.2344
ANNX,"Annexon, Inc.",,,D,ineligible,D,ineligible,,0.314672,,0,0.554264,1,0.445736,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+30.8;financial_score:-26.7;momentum_score:-12.0,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 140430000.0, ""cash_total"": 139419000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.913608203375347, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 4}",late|none|pos,0.019750851851851853,,0.917,0,1,0.0914,0.009,4,4,buying,0.4201,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,834.55,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.244381,price_history,,4,0.8535,price_history,,-0.556984,,34.6755,0.9497,-0.245036,-0.311948,late,small,sev2,drug_developer,morningstar,,,,0,0.8211189608021877848678213309,28.71,41.25000000000000000000000000,71.5,60.81,48.12125846473915170052562327,14.05655944294929300696313384,47.9316,0.1712,3.0,897,8,1.0,0.5392,1,1,0.0,0.4,0.55,ophthalmology,0.7214,highly_crowded,1.0,82,0.019750851851851853,0.685328,0.4827,13.35,0.15251,-1.0257
ASND,Ascendis Pharma A/S,,,D,ineligible,D,ineligible,,0.260618,,0,0.616279,1,0.383721,147,0,specific_days,9,tailwind,,XS,ineligible,financial_score:-42.7;smart_money_score:+37.3;momentum_score:+14.9,tier=D;reason=ineligible;cat_days=147;strength=mid;decay_w=0.7,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 9}",late|near_91_180|nonpos,0.021084157894736843,,0.9108,0,1,-0.2351,-0.3356,9,9,buying,2.363,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,critical,<=400bps,248.3,1.0,0,0,1.0,0,1.0,0,147,False,specific_days,0.305269,price_history,,9,0.7793,price_history,,-0.120814,,56.122,0.4165,-0.245036,0.124222,late,unknown,sev2,drug_developer,morningstar,,,,0,0.8462273651974187903314010719,62.66,45.56250000000000000000000000,85,50,40.38254076508153016306032612,5,42.1757,-0.0722,3.0,68,8,1.0,1.3905,1,2,0.0667,0.4,0.95,oncology,-0.4642,uncrowded,1.0,68,0.021084157894736843,0.739382,0.6414,15.35,0.218147,-0.7785
ARGX,argenx SE,,,D,ineligible,D,ineligible,,0.063707,,0,0.600775,1,0.399225,,0,no_upcoming,9,neutral,,XS,ineligible,financial_score:-39.2;smart_money_score:+35.8;momentum_score:+8.5,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 6}",late|none|nonpos,0.06322867924528303,,0.9128,0,1,-0.1598,-0.2561,6,6,buying,1.1972,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=400bps,197.05,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.00876,price_history,,6,0.6792,price_history,,-0.156162,,61.327,0.2190,-0.245036,0.088874,late,unknown,sev2,drug_developer,morningstar,,,,0,0.8466439641020028455729451680,52.69,41.25000000000000000000000000,80.0,50,42.16759322407533703956296801,5,43.4454,-0.0185,3.0,38,14,1.0,2.3376,2,3,0.0,0.4,0.95,oncology,0.2472,moderate,1.0,17,0.06322867924528303,0.936293,1.5244,16.20,0.245174,-0.6898
CGEM,"Cullinan Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.646718,,0,0.593023,1,0.406977,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:+11.3;momentum_score:-9.5;catalyst_score:-3.2,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 137641000.0, ""cash_total"": 332596000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.996825073924192, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|none|nonpos,0.00777088622754491,,-1.3302,1548,1,-0.1385,-0.2336,4,4,selling,0.4201,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,848.87,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.222112,price_history,,4,1.0186,price_history,,-0.566642,,50.2314,1.1117,-0.245036,-0.321606,early,small,none,drug_developer,morningstar,,,,0,0.7654208535703213805931590369,34.96,41.25000000000000000000000000,47.5,50,42.67361111111111111111111111,55.67567567567567567567567568,41.7071,-0.0921,1.0,1548,2,0.3333,0.0,0,0,0.0,0.3,0.85,oncology,0.7214,highly_crowded,1.0,168,0.00777088622754491,0.353282,-0.3765,33.14,0.65444,0.3973
TSHA,"Taysha Gene Therapies, Inc.",,,D,ineligible,D,ineligible,,0.998069,,0,0.515504,1,0.484496,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+31.2;momentum_score:-21.0;catalyst_score:-12.6,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 66368000.0, ""cash_total"": 297344000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 53.76277724204436, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 9}",early|none|pos,-0.09509291534391534,,-1.3157,1953,1,0.2181,0.1428,9,9,buying,2.363,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,881.38,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.173211,price_history,,9,1.5156,price_history,,-0.515276,,34.6501,0.7836,-0.245036,-0.27024,early,small,none,drug_developer,morningstar,,,,0,0.7374857910509455409734421825,32.86,41.25000000000000000000000000,85,50,51.12500000000000000000000000,58.91891891891891891891891892,49.8085,0.2506,1.0,1953,1,0.0,0.0,0,0,0.0,0.3,0.5,other,-1.1755,uncrowded,1.0,259,-0.09509291534391534,0.001931,-2.8893,40.39,0.785714,0.7916
FDMT,"4D Molecular Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.909266,,0,0.53876,1,0.46124,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:+8.3;catalyst_score:-7.7;momentum_score:-6.9,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 137633000.0, ""cash_total"": 305063000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 26.597952525920384, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",early|none|pos,-0.09509291534391534,,-1.3179,1518,1,0.1391,0.0594,1,1,neutral,-0.7457,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1082.73,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.146259,price_history,,1,0.9035,price_history,,-0.530663,,38.7008,0.8446,-0.245036,-0.285627,early,small,none,drug_developer,morningstar,,,,0,0.7604633204633204633204633205,42.03,41.25000000000000000000000000,55.0,41.88,49.25173611111111111111111111,57.29729729729729729729729730,47.8151,0.1663,1.0,1518,4,1.0,0.0,0,0,0.0,0.3,0.65,rare_disease,0.2472,moderate,1.0,236,-0.09509291534391534,0.090734,-1.3363,36.51,0.747104,0.6654
CLLS,Cellectis S.A.,,,D,ineligible,D,ineligible,,0.650579,,0,0.577519,1,0.422481,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-28.9;momentum_score:+11.2;clinical_score:+10.2,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing|deep_drawdown,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""early"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",early|none|nonpos,0.00777088622754491,,-0.1522,0,1,-0.0778,-0.1696,0,0,neutral,-1.1342,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,>2000bps,2050.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.115473,price_history,,0,1.7372,price_history,,-0.63218,,55.2058,0.8122,-0.245036,-0.387144,early,unknown,sev2,drug_developer,morningstar,,,,0,0.6823348856900931414055884843,45.09,41.25000000000000000000000000,,50,44.11111111111111111111111111,5,43.1446,-0.0313,1.0,590,5,1.0,0.0018,0,0,0.0,0.3,0.85,oncology,0.7214,highly_crowded,1.0,169,0.00777088622754491,0.349421,-0.3869,11.40,0.086873,-1.3603
NKTX,"Nkarta, Inc.",,,D,ineligible,D,ineligible,,0.955598,,0,0.383721,1,0.616279,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-31.5;financial_score:+17.2;smart_money_score:+15.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 67052000.0, ""cash_total"": 282331000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 50.52753087156237, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",early|none|pos,-0.09509291534391534,,-1.2841,1062,1,0.5503,0.4935,3,3,buying,0.0315,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.588381,price_history,,3,1.6431,price_history,,-0.764216,,39.2569,,-0.245036,-0.51918,early,micro,none,drug_developer,morningstar,,,,0,0.7567971543044996918019313746,19.26,41.25000000000000000000000000,66.5,50,59.00000000000000000000000000,68.00000000000000000000000000,58.0335,0.5985,1.0,1062,2,0.3333,0.0,0,0,0.0,0.3,0.85,oncology,0.7214,highly_crowded,1.0,248,-0.09509291534391534,0.044402,-1.7017,45.59,0.866795,1.1114
CMPX,"Compass Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.889961,,0,0.368217,1,0.631783,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+11.2;momentum_score:-7.8;catalyst_score:-7.3,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 35889000.0, ""cash_total"": 219895000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 73.5250355262058, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 0}",early|none|pos,-0.09509291534391534,,-1.2807,794,1,0.582,0.5269,0,0,neutral,-1.1342,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,913.08,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.12918,price_history,,0,0.5972,price_history,,-0.586364,,57.6542,,-0.245036,-0.341328,early,small,none,drug_developer,morningstar,,,,0,0.7757354464470685726123886472,40.74,41.25000000000000000000000000,,50,59.75000000000000000000000000,52.43243243243243243243243243,58.7835,0.6302,1.0,794,2,0.3333,0.0003,0,0,0.0,0.3,0.85,oncology,0.7214,highly_crowded,1.0,231,-0.09509291534391534,0.110039,-1.2263,46.18,0.878378,1.1669
NGNE,Neurogene Inc.,,,D,ineligible,D,ineligible,,0.951737,,0,0.352713,1,0.647287,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+25.8;catalyst_score:-17.9;momentum_score:-13.8,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 59744000.0, ""cash_total"": 265410000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 53.30945366898768, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",early|none|pos,-0.09509291534391534,,-1.2605,405,1,0.6136,0.5603,8,8,buying,1.9744,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1586.17,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.047723,price_history,,8,1.4672,price_history,,-0.512674,,57.2563,0.823,-0.245036,-0.267638,early,small,none,drug_developer,morningstar,,,,0,0.7816591784338896020539152760,45.42,41.25000000000000000000000000,85,63.54,60.50000000000000000000000000,63.78378378378378378378378378,59.0119,0.6399,1.0,405,4,0.0,0.0086,0,0,0.0,0.3,0.65,rare_disease,0.7214,highly_crowded,1.0,247,-0.09509291534391534,0.048263,-1.6619,42.92,0.839768,0.9935
PGEN,"Precigen, Inc.",,,D,ineligible,D,ineligible,,0.96332,,0,0.267442,1,0.732558,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-31.6;clinical_score:+23.6;smart_money_score:+14.1,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 64371000.0, ""cash_total"": 121135000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 22.581908002050614, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 1}",early|none|pos,-0.09509291534391534,,-0.066,0,1,0.8035,0.7607,1,1,buying,-0.7457,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,775.44,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.216774,price_history,,1,1.4482,price_history,,-0.533333,,52.9002,0.8424,-0.245036,-0.288297,early,small,sev1,drug_developer,morningstar,,,,0,0.7400537056928034371643394200,35.62,41.25000000000000000000000000,55.5,31.04,65.00000000000000000000000000,9.798717636555474393312231148,64.491,0.8716,1.0,943,5,1.0,0.0002,0,0,0.0,0.4,0.85,oncology,0.7214,highly_crowded,1.0,250,-0.09509291534391534,0.03668,-1.7906,27.57,0.573359,0.1849
EDIT,"Editas Medicine, Inc.",,,D,ineligible,D,ineligible,,0.905405,,0,0.29845,1,0.70155,,0,no_upcoming,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+25.1;financial_score:-23.9;momentum_score:-4.0,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 128854000.0, ""cash_total"": 165648000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.22828421495472, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 0}",early|none|pos,-0.09509291534391534,,-1.2593,1295,1,0.7402,0.6939,0,0,neutral,-1.1342,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1626.3,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.49798,price_history,,0,2.01,price_history,,-0.586001,,38.9931,0.8096,-0.245036,-0.340965,early,micro,sev2,drug_developer,morningstar,,,,0,0.7162719065321295804567180032,34.40,41.25000000000000000000000000,,68.96,63.500000,14.56250000000000000000000000,61.8335,0.7592,1.0,1295,3,0.6667,0.0,0,0,0.0,0.3,0.55,ophthalmology,0.7214,highly_crowded,1.0,235,-0.09509291534391534,0.094595,-1.313,13.45,0.156371,-1.0095
IRON,"Disc Medicine, Inc.",,,D,ineligible,D,ineligible,,0.928571,,0,0.251938,1,0.748062,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-28.9;smart_money_score:+21.1;financial_score:+18.1,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 180393000.0, ""cash_total"": 791152000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 52.62856097520414, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",early|none|pos,-0.09509291534391534,,-1.1522,237,1,0.8509,0.8108,8,8,buying,1.9744,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,463.13,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.148675,price_history,,8,1.3961,price_history,,-0.792222,,45.926,0.4392,-0.245036,-0.547186,early,mid,none,drug_developer,morningstar,,,,0,0.7989424976603930539669335552,29.98,41.25000000000000000000000000,80.0,50,66.12500000000000000000000000,77.000,65.266,0.9044,1.0,237,1,0.0,0.0347,0,0,0.0,0.4,0.5,other,-0.4642,uncrowded,1.0,241,-0.09509291534391534,0.071429,-1.4652,57.62,0.994208,2.5246
