ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
RGNX,REGENXBIO Inc.,,,D,ineligible,,,D,0.408297,0.896154,1,,0,,,0,no_upcoming,9,neutral,deep_drawdown,XS,ineligible,financial_score:+18.5;clinical_score:-16.1;catalyst_score:-8.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 71673000.0, ""cash_total"": 274205000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 45.90933824452723, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",mid|none|nonpos,0.1,67.7735,-0.6571,241,1,-0.4619,0.4873,1,1,buying,-0.7176,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1127.96,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.069596,price_history,,1,1.4185,price_history,,-0.4061,,45.5719,0.6963,,,mid,small,none,commercial_biotech,morningstar,,,,0,0.7677837959828481155495373505,49.71,41.25000000000000000000000000,55.5,77.59,33.59396433470507544581618656,68.16666666666666666666666666,32.0939,-0.4996,2.0,1065,6,1.0,0.0398,0,0,0.0,0.3,0.55,ophthalmology,-0.1499,uncrowded,1.0,94,0.1,0.591703,0.2319,30.90,0.631004,0.3345
ALVO,Alvotech,,,D,ineligible,,,D,0.041485,0.096154,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,XS,ineligible,financial_score:-24.9;momentum_score:+20.1;catalyst_score:+11.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,sponsor_absent_late_stage,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",late|none|nonpos,0.1,29.75,0.9104,0,1,-0.9977,0.832,0,0,neutral,-1.1194,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,0,,,series_too_short,,no_price_series,,0.9498,,,late,unknown,sev2,commercial_pharma,morningstar,,,drawdown,1,0.7956685739730602248691973728,50,41.25000000000000000000000000,,50,23.23998259562517305486333610,5,22.54,-0.9092,3.0,99,1,0.0,1.2521,0,2,0.0,0.3,0.6,autoimmune,0.8198,highly_crowded,1.0,10,0.1,0.958515,1.7337,7.19,0.037118,-1.7852
ARVN,"Arvinas, Inc.",,,D,ineligible,,,D,0.884279,0.95,1,,0,,,0,no_upcoming,9,tailwind,deep_drawdown,XS,ineligible,catalyst_score:-17.2;financial_score:+10.0;smart_money_score:+7.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 273800000.0, ""cash_total"": 685400000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 30.030679327976625, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|none|pos,0.023322922839506172,73.4865,-1.2391,1490,1,0.7562,-0.7009,4,4,buying,0.4878,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,932.46,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.167336,price_history,,4,1.1673,price_history,,-0.4354,,46.1003,0.6174,,,early,small,none,commercial_biotech,morningstar,,,,0,0.7273608539374795773880840867,55.92,41.25000000000000000000000000,66.0,90.00,60.80000,68.450,59.75,0.6863,1.0,1490,2,0.3333,0.0,0,0,0.0,0.3,0.85,oncology,0.8198,highly_crowded,1.0,203,0.023322922839506172,0.115721,-1.1967,40.29,0.810044,0.8781
GRFS,"Grifols, S.A.",,,D,ineligible,,,D,0.534934,0.111538,1,,0,,274,0,specific_days,9,neutral,drawdown_data_missing,XS,ineligible,financial_score:-27.4;momentum_score:+19.6;catalyst_score:+13.2,tier=;reason=;cat_days=274;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,sponsor_absent_late_stage,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",late|far_271_540|nonpos,0.0930939801980198,30.14,0.915,0,1,-0.8353,0.6812,0,0,neutral,-1.1194,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,critical,<=2000bps,1441.59,0.7,1,0,1.0,0,1.0,0,274,False,specific_days,0.001158,price_history,,0,0.8324,price_history,,,series_too_short,49.142,0.3193,,,late,unknown,sev2,commercial_pharma,morningstar,,,drawdown,1,0.8344552510904820489878089699,51.95,45.56250000000000000000000000,,50,27.00882085360547446699102092,5,28.6588,-0.6469,3.0,588,46,1.0,2.123,2,3,0.0,0.6,0.95,oncology,-0.1499,uncrowded,1.0,123,0.0930939801980198,0.465066,-0.0877,9.94,0.054585,-1.6019
ARWR,"Arrowhead Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.085153,0.257692,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,XS,ineligible,smart_money_score:+16.8;clinical_score:-13.0;momentum_score:-12.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 0.0, ""cash_total"": 714967000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",mid|none|nonpos,0.1,36.961,0.4252,0,1,-0.5675,0.5903,2,2,buying,-0.3158,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,234.38,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.30971,price_history,,2,1.3074,price_history,,-0.6164,,44.8109,0.7267,,,mid,mid,none,commercial_biotech,morningstar,,,,0,0.7624653401644227332300726796,31.61,41.25000000000000000000000000,61.0,15.54,31.23456790123456790123456790,56.00000000000000000000000000,31.0758,-0.5432,2.0,587,11,1.0,0.2458,1,0,0.0,0.4,0.95,oncology,0.8198,highly_crowded,1.0,20,0.1,0.914847,1.3712,25.66,0.539301,0.0987
TARS,"Tarsus Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.836245,0.526923,1,,0,,,0,no_upcoming,9,neutral,deep_drawdown,XS,ineligible,smart_money_score:+31.2;clinical_score:-30.0;financial_score:+2.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 12451000.0, ""cash_total"": 417267000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 234.13466753951184, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 8}",early|none|nonpos,0.06969944897959185,47.831,-1.4537,,0,-0.9897,1.0021,8,8,buying,2.0949,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,462.33,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,8,,,series_too_short,-0.4018,,43.7,0.4256,,,early,mid,sev1,commercial_biotech,morningstar,,,,0,0.7288704240947846307164212158,50,50,83.0,38.66,21.80444444444444444444444444,54.00000000000000000000000000,21.9794,-0.9333,,,,,,,,,,,,-1.1196,unknown,1.0,192,0.06969944897959185,0.163755,-0.9791,22.59,0.4869,-0.0328
KRYS,"Krystal Biotech, Inc.",,,D,ineligible,,,D,0.923581,0.303846,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,XS,ineligible,smart_money_score:+20.3;catalyst_score:-10.0;financial_score:-9.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 0.0, ""cash_total"": 496304000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 4}",early|none|pos,0.023322922839506172,39.436556,-1.2576,914,1,0.6487,-0.5961,4,4,buying,0.4878,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,347.42,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.032025,price_history,,4,1.4255,price_history,,-0.4581,,47.2643,0.3475,,,early,mid,none,commercial_biotech,morningstar,,,,0,0.8246454755614266842800528402,43.64,41.25000000000000000000000000,71.5,34.46,58.40000000000000000000000000,41.43901234567901234567901235,57.2502,0.5791,1.0,914,3,0.6667,0.0001,0,0,0.0,0.4,0.5,other,-2.2833,uncrowded,1.0,212,0.023322922839506172,0.076419,-1.4296,45.11,0.884279,1.1967
AMRX,"Amneal Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.054585,0.442308,1,,0,,,0,no_upcoming,9,headwind,drawdown_data_missing,XS,ineligible,catalyst_score:-5.7;financial_score:+5.2;clinical_score:+0.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 201249000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",late|none|pos,0.1,46.286786,0.9328,0,1,0.0583,-0.1487,0,0,neutral,-1.1194,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,544.86,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.062228,price_history,,0,1.1757,price_history,,,series_too_short,49.0359,0.3236,,,late,mid,none,commercial_pharma,morningstar,,,drawdown,1,0.9,46.72,41.25000000000000000000000000,,38.51,47.75167121553736007278193110,52.14285714285714285714285714,46.2519,0.1075,3.0,,12,1.0,0.0,0,0,0.0,0.4,0.6,autoimmune,0.8198,highly_crowded,1.0,13,0.1,0.945415,1.6019,37.74,0.762009,0.7128
EXEL,"Exelixis, Inc.",,,D,ineligible,,,D,0.207424,0.826923,1,,0,,,0,no_upcoming,9,tailwind,,XS,ineligible,catalyst_score:-12.3;momentum_score:+5.9;clinical_score:+3.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 1059091000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 0}",late|none|pos,0.1,63.222104,1.1481,0,1,0.5767,-0.5259,0,0,neutral,-1.1194,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,299.43,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.181794,price_history,,0,0.9937,price_history,,-0.0824,,50.583,0.4304,,,late,large,none,commercial_biotech,morningstar,,,,0,0.9,59.44,41.25000000000000000000000000,,73.65,56.79245283018867924528301887,56.79245283018867924528301887,57.0427,0.5702,3.0,141,55,1.0,1.2326,0,2,0.0,0.4,0.95,oncology,0.8198,highly_crowded,1.0,48,0.1,0.792576,0.8154,40.48,0.81441,0.8943
SNDX,"Syndax Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.635371,0.819231,1,,0,,,0,no_upcoming,9,tailwind,deep_drawdown,XS,ineligible,momentum_score:+18.6;catalyst_score:-16.9;financial_score:-15.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 253492000.0, ""cash_total"": 435979000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 5.155381629400534, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 3}",mid|none|pos,0.08701244092219021,62.740451,0.46,0,1,0.9591,-0.8989,3,3,neutral,0.086,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=1000bps,584.59,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.475348,price_history,,3,1.1975,price_history,,-0.3959,,57.8451,0.5965,,,mid,small,sev1,commercial_biotech,morningstar,,,,0,0.8340073883353856487182357551,76.67,41.25000000000000000000000000,65.0,81.03,65.33333333333333333333333334,42.32433470507544581618655692,65.0385,0.9131,2.0,234,28,1.0,0.2272,0,0,0.0,0.6,0.95,oncology,0.8198,highly_crowded,1.0,146,0.08701244092219021,0.364629,-0.3461,31.52,0.639738,0.3578
KMDA,Kamada Ltd.,,,D,ineligible,,,D,0.299127,0.126923,1,,0,,,0,no_upcoming,9,tailwind,drawdown_data_missing,XS,ineligible,financial_score:-30.8;momentum_score:+17.9;clinical_score:+7.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,sponsor_absent_late_stage,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",late|none|nonpos,0.1,30.5,0.9301,0,1,-0.1313,0.0274,0,0,neutral,-1.1194,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.068805,price_history,,0,0.5059,price_history,,,series_too_short,55.7912,0.3562,,,late,unknown,sev2,commercial_pharma,morningstar,,,drawdown,1,0.8295796509676697617183130104,53.75,41.25000000000000000000000000,,50,43.34994660021359914560341758,5,42.1001,-0.0705,3.0,3167,12,1.0,0.0,0,0,0.0,0.4,0.5,respiratory,-0.1499,uncrowded,1.0,69,0.1,0.700873,0.5269,13.33,0.137555,-1.0914
AMPH,"Amphastar Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.050218,0.888462,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,XS,ineligible,catalyst_score:-13.0;financial_score:+11.9;clinical_score:+5.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 276209000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",late|none|pos,0.1,67.340731,1.1569,0,1,0.5942,-0.6463,0,0,neutral,-1.1194,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1139.42,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.087036,price_history,,0,0.7469,price_history,,,series_too_short,48.8224,0.4149,,,late,small,none,commercial_pharma,morningstar,,,drawdown,1,0.9,49.52,41.25000000000000000000000000,,79.05,60.18867924528301886792452830,66.15384615384615384615384615,59.1387,0.6601,3.0,,11,1.0,0.0,0,0,0.0,0.6,0.5,respiratory,0.8198,highly_crowded,1.0,12,0.1,0.949782,1.6427,46.40,0.901747,1.2916
TXG,"10x Genomics, Inc.",,,D,ineligible,,,D,0.853712,0.288462,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,XS,ineligible,clinical_score:-18.0;financial_score:-16.7;smart_money_score:+15.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""early"", ""surv_score"": ""-5.0"", ""tier1_count"": 1}",early|none|nonpos,0.06969944897959185,39.326389,-1.4537,,0,,-0.0,1,1,neutral,-0.7176,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=1000bps,422.35,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.090117,price_history,,1,0.4991,price_history,,,series_too_short,45.341,0.7498,,,early,mid,sev1,platform_services,morningstar,,,drawdown,1,0.5234207122008172796263864565,48.87,50,55.0,54.73,21.80444444444444444444444444,23.10419753086419753086419753,21.9794,-0.9333,,,,,,,,,,,,-1.1196,unknown,1.0,196,0.06969944897959185,0.146288,-1.0525,12.26,0.098253,-1.2916
OPK,"Opko Health, Inc.",,,D,ineligible,,,D,0.377729,0.911538,1,,0,,,0,no_upcoming,9,tailwind,drawdown_data_missing,XS,ineligible,financial_score:+17.4;clinical_score:-13.8;catalyst_score:-8.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 152621000.0, ""cash_total"": 411972000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 32.276737801482106, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 0}",late|none|nonpos,0.1,70.509615,0.9266,0,1,,-0.0,0,0,neutral,-1.1194,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1631.21,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.060465,price_history,,0,0.8732,price_history,,,series_too_short,42.5087,0.354,,,late,small,none,platform_diagnostics,morningstar,,,drawdown,1,0.9,54.59,41.25000000000000000000000000,,84.02,35.95150508286855741465923026,67.07692307692307692307692308,34.4517,-0.3985,3.0,,10,1.0,0.0,0,0,0.0,0.4,0.55,ophthalmology,0.8198,highly_crowded,1.0,87,0.1,0.622271,0.3115,32.09,0.661572,0.4168
CRL,Charles River Laboratories Inte,,,D,ineligible,,,D,0.159389,0.503846,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,XS,ineligible,clinical_score:-19.5;financial_score:+10.0;momentum_score:+8.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 213770000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",late|none|nonpos,0.1,47.6035,0.9045,0,1,,-0.0,0,0,neutral,-1.1194,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,254.94,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.021328,price_history,,0,1.1424,price_history,,,series_too_short,46.6463,0.3443,,,late,mid,none,platform_diagnostics,morningstar,,,drawdown,1,0.8716949347003539606981569633,48.43,41.25000000000000000000000000,,44.05,20.49642023654127605711799376,50,20.1464,-1.0119,3.0,548,35,1.0,0.0214,0,0,0.0,0.5,0.95,oncology,0.8198,highly_crowded,1.0,37,0.1,0.840611,0.997,15.67,0.224891,-0.7558
STVN,Stevanato Group S.p.A.,,,D,ineligible,,,D,0.831878,0.103846,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,XS,ineligible,financial_score:-26.7;catalyst_score:+18.3;momentum_score:+18.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""early"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",early|none|nonpos,0.06969944897959185,29.75,-1.4537,,0,,-0.0,0,0,neutral,-1.1194,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=2000bps,1065.18,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,0,,,series_too_short,,no_price_series,,0.4363,,,early,unknown,sev2,platform_devices,morningstar,,,drawdown,1,0.5353678369437626720734179917,50,50,,50,21.80444444444444444444444444,5,21.9794,-0.9333,,,,,,,,,,,,-1.1196,unknown,1.0,191,0.06969944897959185,0.168122,-0.9616,6.62,0.024017,-1.9771
IONS,"Ionis Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.286026,0.473077,1,,0,,,0,no_upcoming,9,neutral,,XS,ineligible,financial_score:+11.5;catalyst_score:-11.5;momentum_score:-3.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 130874000.0, ""cash_total"": 2240171000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 187.5823540904904, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",late|none|pos,0.1,46.746868,0.9497,0,1,0.5514,-0.5011,0,0,neutral,-1.1194,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,247.51,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.065818,price_history,,0,0.8909,price_history,,-0.0423,,45.5432,0.2985,,,late,large,none,commercial_biotech,morningstar,,,,0,0.9,49.17,41.25000000000000000000000000,,22.84,56.22641509433962264150943396,64.26415094339622641509433962,56.4343,0.5441,3.0,163,67,1.0,1.0887,0,2,0.0,0.5,0.55,metabolic,-0.1499,uncrowded,1.0,66,0.1,0.713974,0.565,43.63,0.858079,1.0717
HALO,"Halozyme Therapeutics, Inc.",,,D,ineligible,,,D,0.237991,0.657692,1,,0,,184,0,specific_days,9,tailwind,,XS,ineligible,clinical_score:+13.2;financial_score:-11.6;catalyst_score:-7.6,tier=;reason=;cat_days=184;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 133820000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 0}",late|near_181_270|pos,0.1,52.106398,1.1764,0,1,1.0076,-0.9461,0,0,neutral,-1.1194,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,268.65,1.0,0,0,1.0,0,1.0,0,184,False,specific_days,0.146973,price_history,,0,0.7759,price_history,,-0.2096,,51.0154,0.2835,,,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,59.20,45.56250000000000000000000000,,61.49,66.41509433962264150943396226,41.65532879818594104308390023,66.1865,0.9623,3.0,,27,1.0,0.2871,0,0,0.0,0.7,0.95,oncology,0.4319,moderate,1.0,55,0.1,0.762009,0.7128,38.18,0.770742,0.7413
BIIB,Biogen Inc.,,,D,ineligible,,,D,0.504367,0.565385,1,,0,,2467,0,specific_days,9,tailwind,,XS,ineligible,financial_score:-25.4;smart_money_score:+13.1;clinical_score:+12.2,tier=;reason=;cat_days=2467;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 5}",late|far_271_540|pos,0.0961064745762712,48.316332,1.1771,0,1,0.9112,-0.9407,5,5,buying,0.8896,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,critical,<=400bps,177.15,1.0,0,0,1.0,0,1.0,0,2467,False,specific_days,0.232994,price_history,,5,0.8516,price_history,,-0.2549,,55.0032,0.3103,,,late,large,none,commercial_pharma,morningstar,,,,0,0.8254469538659379520977334834,65.31,45.56250000000000000000000000,68.5,62.26,67.54716981132075471698113207,29.91851588149202958743720580,68.9472,1.0807,3.0,37,300,1.0,2.2798,2,1,0.0,0.8,0.95,oncology,0.8198,highly_crowded,1.0,116,0.0961064745762712,0.495633,-0.0109,30.91,0.635371,0.3461
