ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
IMMP,Immutep Limited,,,D,ineligible,D,ineligible,,0.93771,,0,0.607784,1,0.392216,100,0,specific_days,9,headwind,,XS,ineligible,financial_score:-27.0;catalyst_score:+13.6;momentum_score:+13.1,tier=D;reason=ineligible;cat_days=100;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,sponsor_absent_late_stage,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",late|near_91_180|nonpos,-0.046447611940298505,,0.5603,0,1,-0.387,-0.4935,0,0,neutral,-1.1941,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,critical,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,100,False,specific_days,0.017904,price_history,,0,0.5815,price_history,,-0.180723,,59.5459,0.7295,-0.016157,-0.164566,late,unknown,sev2,drug_developer,morningstar,,,,0,0.7765149369653309320126069338,45.10,45.56250000000000000000000000,,50,32.19097878596933417349296366,5,33.5951,-0.4267,3.0,585,15,1.0,1.1612,1,1,0.0588,0.5,0.95,oncology,0.679,highly_crowded,1.0,279,-0.046447611940298505,0.06229,-1.5358,8.59,0.045455,-1.6906,-0.002322,0.0,0.0,0.0,0.0,-0.002322,0.0
DNLI,Denali Therapeutics Inc.,,,D,ineligible,D,ineligible,,0.927609,,0,0.541916,1,0.458084,124,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:+21.9;clinical_score:-13.0;momentum_score:-11.5,tier=D;reason=ineligible;cat_days=124;strength=mid;decay_w=0.7,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 314062000.0, ""cash_total"": 848204000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 32.40904025319841, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",late|near_91_180|nonpos,-0.046447611940298505,,0.5694,0,1,-0.1087,-0.1973,3,3,buying,-0.0451,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=1000bps,533.31,0.85,1,0,1.0,0,1.0,0,124,False,specific_days,-0.277684,price_history,,3,1.6247,price_history,,-0.494617,,54.4907,0.5691,-0.016157,-0.47846,late,mid,none,drug_developer,morningstar,,,,0,0.8798122047716101186908044599,40.23,45.56250000000000000000000000,60.5,70.01,38.68620037807183364839319471,73.57142857142857142857142857,37.6181,-0.2562,3.0,124,12,1.0,0.5826,0,1,0.0,0.4,0.6,cns,-0.5143,uncrowded,1.0,276,-0.046447611940298505,0.072391,-1.4582,35.40,0.705387,0.54,-0.002322,0.0,0.0,0.0,0.0,-0.002322,0.0
SYRE,"Spyre Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.917508,,0,0.649701,1,0.350299,117,0,specific_days,9,tailwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-31.8;smart_money_score:+28.9;momentum_score:+19.2,tier=D;reason=ineligible;cat_days=117;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,fundamental_red_flag|deep_drawdown,1,survivability_critical,"{""burn_ttm"": 169252000.0, ""cash_total"": 85721000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 6.0776357147921445, ""stage_bucket"": ""mid"", ""surv_score"": ""-4.0"", ""tier1_count"": 6}",mid|near_91_180|nonpos,-0.01571632258064516,,-1.0549,117,1,-0.5516,-0.6688,6,6,buying,1.1038,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,short,<=1000bps,562.88,0.85,1,0,1.0,0,1.0,0,117,False,specific_days,-0.154627,price_history,,6,2.0013,price_history,,-0.409476,,68.1892,0.5829,-0.016157,-0.393319,mid,mid,sev2,drug_developer,morningstar,,,,0,0.8338800639415391641927380681,64.30,45.56250000000000000000000000,74.0,53.94,28.34705075445816186556927298,13.27998780673677793019356805,26.7258,-0.7177,2.0,117,4,1.0,0.4233,0,0,0.0,0.4,0.6,autoimmune,0.679,highly_crowded,1.0,273,-0.01571632258064516,0.082492,-1.3885,14.32,0.19697,-0.8525,-0.000786,0.0,0.0,0.0,0.0,-0.000786,0.0
CLYM,"Climb Bio, Inc.",,,D,ineligible,D,ineligible,,0.914141,,0,0.751497,1,0.248503,159,0,specific_days,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-21.9;smart_money_score:+18.5;financial_score:-13.2,tier=D;reason=ineligible;cat_days=159;strength=mid;decay_w=0.7,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 38721000.0, ""cash_total"": 86901000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 26.931432555977377, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",mid|near_91_180|nonpos,-0.01571632258064516,,-1.2068,159,1,-0.9051,-1.045,3,3,buying,-0.0451,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=2000bps,1035.14,0.7,1,0,1.0,0,1.0,0,159,False,specific_days,0.005648,price_history,,3,1.5648,price_history,,-0.581053,,48.5921,,-0.016157,-0.564896,mid,small,none,drug_developer,morningstar,,,,0,0.7885543661971830985915492958,55.19,45.56250000000000000000000000,60.5,71.30,20.09602194787379972565157750,28.84000528471396485665213370,18.3604,-1.0721,2.0,159,1,0.0,0.0337,0,0,0.0,0.4,0.6,autoimmune,0.679,highly_crowded,1.0,272,-0.01571632258064516,0.085859,-1.3667,22.42,0.479798,-0.0507,-0.000786,0.0,0.0,0.0,0.0,-0.000786,0.0
NRIX,"Nurix Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.516835,,0,0.086826,1,0.913174,38,1,specific_days,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-35.1;clinical_score:+34.5;smart_money_score:+10.9,tier=D;reason=ineligible;cat_days=38;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 249465000.0, ""cash_total"": 246960000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.879502134567975, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 4}",early|near_31_90|pos,0.07385909090909092,,-0.5904,0,1,1.4318,1.4423,4,4,selling,0.3378,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,short,<=1000bps,674.93,0.85,1,0,1.0,0,1.0,0,38,True,specific_days,-0.589985,price_history,,4,2.1636,price_history,,-0.605899,,61.7486,0.7197,-0.016157,-0.589742,early,small,sev2,drug_developer,morningstar,,,,0,0.8269203490893321769297484822,32.58,37.45907600000000000000000000,51.0,66.07,74.64285714285714285714285714,5,73.9613,1.2836,1.0,38,6,1.0,0.274,1,0,0.0,0.4,0.85,oncology,0.679,highly_crowded,1.0,154,0.07385909090909092,0.483165,-0.0422,19.02,0.382155,-0.2998,0.388773,0.0,0.0,0.0,0.38508,0.003693,0.0
HRTX,"Heron Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.479798,,0,0.062874,1,0.937126,8,1,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+33.8;momentum_score:-28.9;financial_score:-23.7,tier=D;reason=ineligible;cat_days=8;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 27591000.0, ""cash_total"": 28647000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 12.459280200065239, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",late|near_0_30|pos,0.07406860714285714,,0.8945,0,1,1.4937,1.5081,2,2,buying,-0.4281,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,8,True,specific_days,-0.691636,price_history,,2,1.45,price_history,,-0.529412,,39.883,0.4900,-0.016157,-0.513255,late,micro,sev1,drug_developer,morningstar,,,,0,0.8825854541181999765009987076,13.38,45.25946711111111111111111111,58.0,87.12,76.08695652173913043478260870,18.61058601134215500945179584,76.1731,1.3773,3.0,8,16,1.0,0.9355,1,1,0.0,0.4,0.95,oncology,0.679,highly_crowded,1.0,143,0.07406860714285714,0.520202,0.0507,27.97,0.570707,0.1782,2.679043,2.26215,0.0,0.0,0.41319,0.003703,0.0
TCRX,"TScan Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.520202,,0,0.116766,1,0.883234,38,1,specific_days,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-24.1;clinical_score:+21.0;catalyst_score:-13.0,tier=D;reason=ineligible;cat_days=38;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 103317000.0, ""cash_total"": 184453000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 21.003529947620134, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 2}",early|near_31_90|pos,0.07385909090909092,,-1.082,38,1,1.2941,1.2957,2,2,buying,-0.4281,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,38,True,specific_days,-0.022459,price_history,,2,1.3174,price_history,,-0.611111,,58.4823,,-0.016157,-0.594954,early,micro,sev1,drug_developer,morningstar,,,,0,0.7583928381114782052648406693,55.87,37.45907600000000000000000000,61.0,48.95,71.42857142857142857142857143,26.32653061224489795918367346,70.5936,1.1409,1.0,38,8,1.0,0.189,1,0,0.0,0.3,0.85,oncology,0.679,highly_crowded,1.0,155,0.07385909090909092,0.479798,-0.0507,32.97,0.664983,0.4261,0.345963,0.0,0.0,0.0,0.34227,0.003693,0.0
MLTX,MoonLake Immunotherapeutics,,,D,ineligible,D,ineligible,,0.745791,,0,0.829341,1,0.170659,236,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-28.5;clinical_score:-22.6;financial_score:+21.1,tier=D;reason=ineligible;cat_days=236;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 196007000.0, ""cash_total"": 334517000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 20.47990122801737, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 4}",late|near_181_270|nonpos,0.010071680672268908,,0.5189,0,1,-1.2025,-1.3615,4,4,selling,0.3378,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,513.23,0.85,1,0,1.0,0,1.0,0,236,False,specific_days,-0.744276,price_history,,4,-0.2521,price_history,,-0.846427,,26.0673,,-0.016157,-0.83027,late,small,none,drug_developer,morningstar,,,,0,0.8277540792540792540792540793,7.25,45.56250000000000000000000000,56.0,70.73,13.15506196177273681999579920,56.92307692307692307692307692,13.2861,-1.2871,3.0,154,3,0.6667,1.136,1,1,0.1111,0.4,0.5,dermatology,0.679,crowded,1.0,222,0.010071680672268908,0.254209,-0.6613,15.61,0.250842,-0.6718,0.000504,0.0,0.0,0.0,0.0,0.000504,0.0
ARGX,argenx SE,,,D,ineligible,D,ineligible,,0.459596,,0,0.182635,1,0.817365,8,1,specific_days,9,neutral,,XS,ineligible,financial_score:-44.8;smart_money_score:+30.2;clinical_score:+15.2,tier=D;reason=ineligible;cat_days=8;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 6}",late|near_0_30|pos,0.07406860714285714,,0.8656,0,1,1.0187,1.0026,6,6,buying,1.1038,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,critical,<=400bps,197.05,1.0,0,0,1.0,0,1.0,0,8,True,specific_days,0.143739,price_history,,6,0.2843,price_history,,-0.037836,,61.0175,0.2190,-0.016157,-0.021679,late,unknown,sev2,drug_developer,morningstar,,,,0,0.8695037093735280263777673104,53.60,45.25946711111111111111111111,80.0,50,65.00000000000000000000000000,5,65.0885,0.9077,3.0,52,43,1.0,4.4612,4,5,0.0,0.4,0.6,autoimmune,0.2017,moderate,1.0,137,0.07406860714285714,0.540404,0.1015,21.10,0.429293,-0.1782,1.779913,1.5039,0.0,0.0,0.27231,0.003703,0.0
ZVRA,"Zevra Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.712121,,0,0.523952,1,0.476048,434,0,specific_days,9,headwind,,XS,ineligible,financial_score:-9.9;catalyst_score:+7.1;clinical_score:+1.4,tier=D;reason=ineligible;cat_days=434;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 7114000.0, ""cash_total"": 54439000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 91.8285071689626, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 0}",late|far_271_540|nonpos,0.015022652542372882,,0.57,0,1,-0.0566,-0.1419,0,0,neutral,-1.1941,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=2000bps,1120.07,0.7,1,0,1.0,0,1.0,0,434,False,specific_days,-0.225633,price_history,,0,0.6798,price_history,,-0.170446,,54.26,0.4964,-0.016157,-0.154289,late,small,none,drug_developer,morningstar,,,,0,0.8920278322504430005906674542,39.80,45.56250000000000000000000000,,48.68,39.90128124343625288804872926,28.56673241288625904010519395,39.0622,-0.195,3.0,,4,1.0,0.0284,0,0,0.0,0.6,0.6,cns,-0.9916,moderate,1.0,212,0.015022652542372882,0.287879,-0.5596,26.77,0.557239,0.144,0.000751,0.0,0.0,0.0,0.0,0.000751,0.0
ABVX,Abivax SA,,,D,ineligible,D,ineligible,,0.607744,,0,0.398204,1,0.601796,128,0,specific_days,9,tailwind,,XS,ineligible,financial_score:-51.9;momentum_score:+39.7;smart_money_score:+28.1,tier=D;reason=ineligible;cat_days=128;strength=mid;decay_w=0.7,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 8}",late|near_91_180|pos,0.027834026315789476,,0.5887,0,1,0.4738,0.4227,8,8,buying,1.8698,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,critical,<=400bps,240.42,1.0,0,0,1.0,0,1.0,0,128,False,specific_days,0.202977,price_history,,8,0.2319,price_history,,-0.072173,,57.6446,0.7549,-0.016157,-0.056016,late,unknown,sev2,drug_developer,morningstar,,,,0,0.7668606976227504998889135748,96.55,45.56250000000000000000000000,85,50,52.28260869565217391304347826,5,51.1134,0.3156,3.0,128,10,1.0,0.7777,0,2,0.0,0.4,0.55,infectious_disease,0.679,highly_crowded,1.0,181,0.027834026315789476,0.392256,-0.2734,12.46,0.119529,-1.1773,0.730122,0.63405,0.0,0.0,0.09468,0.001392,0.0
SRRK,Scholar Rock Holding Corporatio,,,D,ineligible,D,ineligible,,0.698653,,0,0.673653,1,0.326347,373,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+35.2;financial_score:-27.8;momentum_score:-13.4,tier=D;reason=ineligible;cat_days=373;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 7}",late|far_271_540|nonpos,0.015022652542372882,,0.5484,0,1,-0.6516,-0.7752,7,7,buying,1.4868,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,critical,<=1000bps,460.05,0.85,1,0,1.0,0,1.0,0,373,False,specific_days,-0.488702,price_history,,7,1.0906,price_history,,-0.364862,,40.8486,0.7098,-0.016157,-0.348705,late,unknown,sev2,drug_developer,morningstar,,,,0,0.8183840430250609891328454203,19.34,45.56250000000000000000000000,68.0,50,26.01344255408527620247847091,5,24.7568,-0.8011,3.0,373,6,1.0,0.0671,0,0,0.0,0.4,0.75,rare_disease,0.679,highly_crowded,1.0,208,0.015022652542372882,0.301347,-0.5205,11.01,0.092593,-1.325,0.000751,0.0,0.0,0.0,0.0,0.000751,0.0
CCCC,"C4 Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.5,,0,0.272455,1,0.727545,68,0,specific_days,9,neutral,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-36.1;smart_money_score:+20.7;clinical_score:+13.8,tier=D;reason=ineligible;cat_days=68;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 98694000.0, ""cash_total"": 74603000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 9.070824974162564, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 3}",early|near_31_90|pos,0.07385909090909092,,-0.6284,0,1,0.7892,0.7583,3,3,buying,-0.0451,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,short,<=2000bps,1461.59,0.7,1,0,1.0,0,1.0,0,68,False,specific_days,0.182155,price_history,,3,0.0488,price_history,,-0.620155,,51.6149,0.7106,-0.016157,-0.603998,early,micro,sev2,drug_developer,morningstar,,,,0,0.7251216389244558258642765685,47.82,45.56250000000000000000000000,66.5,63.20,59.64285714285714285714285714,9.716553287981859410430838996,59.1977,0.6581,1.0,12,3,0.6667,0.3681,2,0,0.0,0.3,0.85,oncology,0.679,highly_crowded,1.0,149,0.07385909090909092,0.5,0.0,14.40,0.203704,-0.8285,0.201123,0.0,0.0,0.0,0.19743,0.003693,0.0
SLN,Silence Therapeutics Plc - Amer,,,D,ineligible,D,ineligible,,0.304714,,0,0.07485,1,0.92515,,0,no_upcoming,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,XS,ineligible,clinical_score:+18.7;catalyst_score:-15.6;smart_money_score:-7.3,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 44984000.0, ""cash_total"": 102192000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 27.26089276187089, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 1}",mid|none|pos,0.1,,0.0367,0,1,1.4709,1.4839,1,1,selling,-0.8111,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.268075,price_history,,1,1.7054,price_history,,-0.596239,,72.2957,0.6409,-0.016157,-0.580082,mid,micro,none,drug_developer,morningstar,,,,0,0.7518393697341065762118393697,63.28,41.25000000000000000000000000,49.5,53.52,75.55555555555555555555555555,54.44444444444444444444444445,74.5199,1.3073,2.0,,7,1.0,0.0186,0,0,0.0,0.4,0.95,oncology,0.679,highly_crowded,1.0,91,0.1,0.695286,0.5109,43.87,0.846801,1.0228,1.88109,1.4839,0.0,0.0,0.39219,0.005,0.0
JANX,"Janux Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.513468,,0,0.290419,1,0.709581,69,0,specific_days,9,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-25.9;financial_score:+22.7;catalyst_score:-8.7,tier=D;reason=ineligible;cat_days=69;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 53693000.0, ""cash_total"": 988993000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 221.0328348201814, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",early|near_31_90|pos,0.07385909090909092,,-1.3776,69,1,0.7433,0.7094,7,7,selling,1.4868,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,600.15,0.85,1,0,1.0,0,1.0,0,69,False,specific_days,-0.370001,price_history,,7,1.5312,price_history,,-0.627441,,48.7321,1.2694,-0.016157,-0.611284,early,small,none,drug_developer,morningstar,,,,0,0.7309393123446561723280861640,28.41,45.56250000000000000000000000,62.0,43.53,58.57142857142857142857142857,77.000,57.7364,0.5962,1.0,69,2,0.3333,0.1422,1,0,0.0,0.3,0.85,oncology,0.679,highly_crowded,1.0,153,0.07385909090909092,0.486532,-0.0338,42.90,0.8367,0.981,0.182553,0.0,0.0,0.0,0.17886,0.003693,0.0
OCGN,"Ocugen, Inc.",,,D,ineligible,D,ineligible,,0.688552,,0,0.793413,1,0.206587,339,0,specific_days,9,tailwind,,XS,ineligible,momentum_score:+41.3;financial_score:-31.0;clinical_score:-19.9,tier=D;reason=ineligible;cat_days=339;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 43003000.0, ""cash_total"": 37800000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 10.2385842945173, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 0}",late|far_271_540|nonpos,0.015022652542372882,,0.5258,0,1,-1.0767,-1.2276,0,0,neutral,-1.1941,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,short,<=2000bps,1069.58,0.7,1,0,1.0,0,1.0,0,339,False,specific_days,0.382372,price_history,,0,0.6802,price_history,,-0.120219,,54.4856,0.7585,-0.016157,-0.104062,late,small,sev2,drug_developer,morningstar,,,,0,0.8569526884272997032640949555,77.26,45.56250000000000000000000000,,61.11,16.09141986977525729888678850,5,15.1949,-1.2063,3.0,433,11,1.0,0.2234,0,0,0.0833,0.4,0.55,ophthalmology,-0.5143,uncrowded,1.0,205,0.015022652542372882,0.311448,-0.4918,4.60,0.008418,-2.3903,0.000751,0.0,0.0,0.0,0.0,0.000751,0.0
NGNE,Neurogene Inc.,,,D,ineligible,D,ineligible,,0.681818,,0,0.877246,1,0.122754,1104,0,specific_days,9,tailwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-46.4;smart_money_score:+29.3;momentum_score:+17.6,tier=D;reason=ineligible;cat_days=1104;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 59744000.0, ""cash_total"": 265410000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 53.30945366898768, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",late|far_271_540|nonpos,0.015022652542372882,,0.5103,0,1,-1.364,-1.5333,8,8,buying,1.8698,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=2000bps,1586.17,0.7,1,0,1.0,0,1.0,0,1104,False,specific_days,-0.210107,price_history,,8,2.1945,price_history,,-0.582133,,58.6895,0.823,-0.016157,-0.565976,late,small,none,drug_developer,morningstar,,,,0,0.8335099569116105741236753232,73.38,45.56250000000000000000000000,85,41.42,9.386946019743751312749422388,65.38461538461538461538461538,7.9768,-1.5121,3.0,1499,6,1.0,0.0,0,0,0.0,0.3,0.75,rare_disease,0.679,highly_crowded,1.0,203,0.015022652542372882,0.318182,-0.4728,19.61,0.405724,-0.2386,0.000751,0.0,0.0,0.0,0.0,0.000751,0.0
