ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
IMVT,"Immunovant, Inc.",18,0.8,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.298214,,0,0.903333,1,0.096667,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,clinical_score:-46.5;momentum_score:+41.1;catalyst_score:-14.2,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 312251000.0, ""cash_total"": 994525000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.220213866408756, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 6}",late|none|nonpos,0.09811690510948905,,-0.3725,869,1,-1.5652,-1.0108,6,6,selling,1.1731,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,478.91,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,1.021154,price_history,,6,0.9782,price_history,,-0.064155,,70.8162,0.5723,-0.419903,0.355748,late,mid,none,drug_developer,morningstar,,,,0,0.8870170169572486267016957249,96.55,41.25000000000000000000000000,62.0,10.80,8.992263439793691727831779407,68.57142857142857142857142857,7.6538,-1.5252,3.0,869,5,1.0,0.0013,0,0,0.0,0.4,0.6,autoimmune,0.2349,moderate,1.0,84,0.09811690510948905,0.701786,0.5295,22.27,0.466071,-0.0851
CRSP,CRISPR Therapeutics AG,19,0.56,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.266071,,0,0.89,1,0.11,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,clinical_score:-36.2;financial_score:+30.6;smart_money_score:+19.6,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 345014000.0, ""cash_total"": 1975828000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 68.7216634687288, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|none|nonpos,0.09811690510948905,,0.0346,97,1,-1.5131,-0.8973,3,3,buying,0.0028,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,316.61,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.240133,price_history,,3,1.1029,price_history,,-0.460702,,31.2856,0.5582,-0.419903,-0.040799,late,mid,none,drug_developer,morningstar,,,,0,0.8829781999041227229146692234,37.33,41.25000000000000000000000000,66.0,61.13,10.18867508651281712182327139,77.000,9.1231,-1.4632,3.0,997,7,1.0,0.1199,0,0,0.0,0.3,0.95,oncology,0.2349,moderate,1.0,75,0.09811690510948905,0.733929,0.6247,25.11,0.519643,0.0493
COGT,"Cogent Biosciences, Inc.",20,0.94,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.255357,,0,0.976667,1,0.023333,,0,no_upcoming,9,tailwind,high_vol,L,sponsor_confirmed|momentum_tailwind|high_risk,smart_money_score:+42.6;clinical_score:-37.4;financial_score:-37.4,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 264444000.0, ""cash_total"": 312012000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.158551526977357, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 7}",late|none|nonpos,0.09811690510948905,,0.8031,0,1,-1.7389,-1.3892,7,7,buying,1.5632,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,346.16,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.22488,price_history,,7,0.8265,price_history,,-0.198941,,42.1258,2.489,-0.419903,0.220962,late,mid,sev1,drug_developer,morningstar,,,,0,0.8130890683379534771604194287,75.99,41.25000000000000000000000000,85,11.60,5,5,4.9269,-1.6403,3.0,1082,5,1.0,0.0007,0,0,0.0,0.5,0.95,oncology,-0.4698,uncrowded,1.0,72,0.09811690510948905,0.744643,0.6577,7.08,0.0375,-1.7805
CGON,"CG Oncology, Inc.",21,0.8,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.244643,,0,0.963333,1,0.036667,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,clinical_score:-43.7;smart_money_score:+34.3;financial_score:+15.6,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 96130000.0, ""cash_total"": 680263000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 84.91788203474462, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 6}",late|none|nonpos,0.09811690510948905,,0.7996,0,1,-1.7389,-1.3892,6,6,buying,1.1731,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,407.78,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,6,,,series_too_short,,no_price_series,,0.7795,-0.419903,,late,mid,none,drug_developer,morningstar,,,drawdown,1,0.8569030382461575122125580841,50,41.25000000000000000000000000,83.0,10.00,5,64.28571428571428571428571429,4.0467,-1.6774,3.0,1897,6,1.0,0.3014,0,1,0.0,0.3,0.95,oncology,0.7047,highly_crowded,1.0,69,0.09811690510948905,0.755357,0.6914,16.35,0.280357,-0.5818
CELC,Celcuity Inc.,22,0.94,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.2375,,0,0.956667,1,0.043333,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind,clinical_score:-45.7;smart_money_score:+32.3;momentum_score:+20.7,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 116881000.0, ""cash_total"": 454978000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 46.71192067145216, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 6}",late|none|nonpos,0.09811690510948905,,0.7977,0,1,-1.7389,-1.3892,6,6,buying,1.1731,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,347.34,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.111092,price_history,,6,0.3744,price_history,,-0.465633,,61.0269,,-0.419903,-0.04573,late,mid,none,drug_developer,morningstar,,,,0,0.8124607582709490461241246076,71.43,41.25000000000000000000000000,83.0,14.80,5,52.85714285714285714285714286,4.2269,-1.6698,3.0,1355,7,1.0,0.0504,0,0,0.0,0.3,0.95,oncology,-0.4698,uncrowded,1.0,67,0.09811690510948905,0.7625,0.7144,13.65,0.151786,-1.0288
ABCL,AbCellera Biologics Inc.,23,0.8,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.194643,,0,0.81,1,0.19,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind|runway_short,financial_score:-29.5;smart_money_score:+22.8;momentum_score:+21.9,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 131295000.0, ""cash_total"": 128513000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.74573289158003, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 2}",late|none|nonpos,0.09811690510948905,,-0.0622,130,1,-1.1274,-0.0567,2,2,buying,-0.3873,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,821.91,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.075313,price_history,,2,1.1578,price_history,,-0.416808,,46.2146,0.7022,-0.419903,0.003095,late,small,sev2,drug_developer,morningstar,,,,0,0.8628507403521044654308033112,59.67,41.25000000000000000000000000,60.5,46.80,19.05728581189799202098349092,8.211451247165532879818594108,17.8846,-1.0936,3.0,,3,0.6667,0.3385,0,1,0.0,0.4,0.55,infectious_disease,0.7047,highly_crowded,1.0,55,0.09811690510948905,0.805357,0.8609,8.22,0.051786,-1.6278
WVE,Wave Life Sciences Ltd.,24,0.94,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.183929,,0,0.816667,1,0.183333,,0,no_upcoming,9,tailwind,high_vol|overbought_rsi,L,sponsor_confirmed|momentum_tailwind|high_risk,clinical_score:-42.2;momentum_score:+36.0;catalyst_score:-19.3,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 187493000.0, ""cash_total"": 602068000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.533790594848874, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",mid|none|nonpos,0.1,,0.3311,0,1,-1.1568,-0.1207,5,5,buying,0.783,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,327.67,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.419425,price_history,,5,0.3834,price_history,,0.0,,79.065,3.1359,-0.419903,0.419903,mid,mid,none,drug_developer,morningstar,,,,0,0.7964720782959124928036845135,96.55,41.25000000000000000000000000,77.5,30.00,18.38169281317969364616594938,68.97959183673469387755102041,17.547,-1.1079,2.0,,7,1.0,0.0315,0,0,0.0,0.4,0.75,rare_disease,0.7047,highly_crowded,1.0,52,0.1,0.816071,0.9005,22.72,0.469643,-0.0762
TRDA,"Entrada Therapeutics, Inc.",25,0.15,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.169643,,0,0.716667,1,0.283333,,0,no_upcoming,9,tailwind,deep_drawdown,S,momentum_tailwind|runway_short|cost_haircut_>2000bps,momentum_score:+47.8;financial_score:-38.5;clinical_score:-13.1,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 128512000.0, ""cash_total"": 90394000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.440674800796813, ""stage_bucket"": ""early"", ""surv_score"": ""-2.0"", ""tier1_count"": 1}",early|none|pos,0.1,,-1.5358,,0,-0.633,1.0206,1,1,selling,-0.7774,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.473574,price_history,,1,-0.0843,price_history,,-0.556857,,57.6252,0.5606,-0.419903,-0.136954,early,small,sev2,drug_developer,morningstar,,,,0,0.7763720452422953201203694096,91.34,41.25000000000000000000000000,49.5,50,30.42184964845862628447809627,5,28.9487,-0.6269,0.0,841,1,0.0,0.0,0,0,0.0,0.0,0.5,other,-0.4698,uncrowded,1.0,48,0.1,0.830357,0.9556,6.57,0.033929,-1.826
RAPT,"RAPT Therapeutics, Inc.",26,0.56,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.151786,,0,0.896667,1,0.103333,,0,no_upcoming,9,neutral,high_vol|deep_drawdown,M,sponsor_confirmed|high_risk,smart_money_score:+34.5;clinical_score:-33.7;momentum_score:+8.9,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 76143000.0, ""cash_total"": 157344000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.797131712698476, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",mid|none|nonpos,0.1,,0.3167,0,1,-1.5525,-0.9831,5,5,buying,0.783,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,273.59,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.013822,price_history,,5,1.3408,price_history,,-0.480607,,35.3917,1.4599,-0.419903,-0.060704,mid,small,none,drug_developer,morningstar,,,,0,0.7846415306696679797411367473,51.91,41.25000000000000000000000000,77.5,21.43,9.283631820074968763015410244,34.86371419316025730019899116,8.5876,-1.4858,2.0,588,4,1.0,0.0077,0,0,0.0,0.4,0.95,oncology,0.7047,highly_crowded,1.0,43,0.1,0.848214,1.0288,15.11,0.219643,-0.7734
LYEL,"Lyell Immunopharma, Inc.",27,0.66,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.101786,,0,0.67,1,0.33,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,clinical_score:-21.2;financial_score:+17.6;catalyst_score:-12.8,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 117773000.0, ""cash_total"": 319624000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 32.56678525638304, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",early|none|pos,0.1,,-1.4078,775,1,-0.5262,1.2533,2,2,buying,-0.3873,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1990.72,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.213639,price_history,,2,1.6077,price_history,,-0.569454,,41.4578,0.9083,-0.419903,-0.149551,early,small,none,drug_developer,morningstar,,,,0,0.7112309447267447889660893913,63.57,41.25000000000000000000000000,61.0,50,32.87602908479057748933357370,71.62790697674418604651162791,31.7529,-0.5086,1.0,775,2,0.3333,0.0007,0,0,0.0,0.3,0.85,oncology,0.7047,highly_crowded,1.0,29,0.1,0.898214,1.2714,27.59,0.5625,0.1573
BMEA,"Biomea Fusion, Inc.",28,0.15,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.026786,,0,0.696667,1,0.303333,,0,no_upcoming,9,tailwind,,S,momentum_tailwind|runway_short|cost_haircut_>2000bps,momentum_score:+38.2;financial_score:-32.3;clinical_score:-13.1,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 56429000.0, ""cash_total"": 46642000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 9.918729731166598, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 1}",early|none|pos,0.1,,-1.4173,853,1,-0.5799,1.1364,1,1,buying,-0.7774,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.178177,price_history,,1,0.7669,price_history,,-0.335048,,33.2571,,-0.419903,0.084855,early,micro,sev2,drug_developer,morningstar,,,,0,0.7051857186953390266488321844,82.95,41.25000000000000000000000000,55.5,50,31.64293011237305450393606154,12.51907938224866294092903071,30.5198,-0.5606,1.0,853,1,0.0,0.0002,0,0,0.0,0.3,0.85,oncology,0.7047,highly_crowded,1.0,8,0.1,0.973214,1.9303,7.77,0.041071,-1.7384
ACRV,"Acrivon Therapeutics, Inc.",29,0.31,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.008929,,0,0.943333,1,0.056667,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_>2000bps,clinical_score:-40.6;financial_score:+25.2;smart_money_score:+15.4,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 48428000.0, ""cash_total"": 129254000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 32.02791773354258, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",mid|none|nonpos,0.1,,-0.8884,1478,1,-1.7389,-1.3892,2,2,buying,-0.3873,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,2,,,series_too_short,,no_price_series,,,-0.419903,,mid,micro,none,drug_developer,morningstar,,,drawdown,1,0.7221625544267053701015965167,50,41.25000000000000000000000000,61.0,50,5,70.81632653061224489795918367,3.8769,-1.6846,2.0,1478,1,0.0,0.0,0,0,0.0,0.3,0.95,oncology,0.7047,highly_crowded,1.0,3,0.1,0.991071,2.3686,15.26,0.226786,-0.7495
ACLX,"Arcellx, Inc.",30,0.94,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.005357,,0,0.883333,1,0.116667,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,clinical_score:-38.5;smart_money_score:+30.4;momentum_score:+22.0,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 152083000.0, ""cash_total"": 461383000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.40509458650868, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",mid|none|nonpos,0.1,,-0.864,720,1,-1.4766,-0.8177,7,7,buying,1.5632,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,207.9,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.006392,price_history,,7,0.4887,price_history,,-0.209988,,52.8932,0.5575,-0.419903,0.209915,mid,mid,none,drug_developer,morningstar,,,,0,0.8080746794871794871794871795,71.54,41.25000000000000000000000000,80.0,10.00,11.02920079596464436114581887,43.99324355592577166921190245,9.9061,-1.4302,2.0,1509,3,0.6667,0.0007,0,0,0.0,0.3,0.95,oncology,0.7047,highly_crowded,1.0,2,0.1,0.994643,2.5519,20.15,0.405357,-0.2395
TBPH,"Theravance Biopharma, Inc.",31,0.39,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.569643,,0,0.043333,1,0.956667,,0,no_upcoming,9,tailwind,,M,momentum_tailwind|cost_haircut_<=2000bps,clinical_score:+21.2;catalyst_score:-14.5;financial_score:-10.0,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 174773000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|none|pos,0.07398378082191781,,1.1385,0,1,1.3931,1.2639,1,1,buying,-0.7774,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1103.1,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.04713,price_history,,1,0.2808,price_history,,-0.234568,,50.7966,0.5264,-0.419903,0.185335,late,small,none,drug_developer,morningstar,,,,0,0.9,59.25,41.25000000000000000000000000,55.5,90.00,77.000,45.77097505668934240362811792,75.8769,1.3529,3.0,395,43,1.0,0.0012,0,0,0.0,0.9,0.5,respiratory,0.7047,highly_crowded,1.0,160,0.07398378082191781,0.430357,-0.1755,46.16,0.901786,1.2918
ACRS,"Aclaris Therapeutics, Inc.",32,0.2,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.394643,,0,0.07,1,0.93,,0,no_upcoming,9,tailwind,high_vol,S,sponsor_confirmed|momentum_tailwind|runway_short|high_risk|cost_haircut_<=2000bps,financial_score:-43.6;clinical_score:+27.6;smart_money_score:+14.9,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 33982000.0, ""cash_total"": 25256000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.918603966805955, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 3}",late|none|pos,0.07398378082191781,,0.5017,70,1,1.3582,1.1877,3,3,buying,0.0028,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1385.71,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.073127,price_history,,3,1.1145,price_history,,-0.149811,,52.255,1.5686,-0.419903,0.270092,late,small,sev2,drug_developer,morningstar,,,,0,0.8552182044887780548628428928,56.83,41.25000000000000000000000000,63.5,90.00,76.19718309859154929577464789,5,76.682,1.3868,3.0,,14,1.0,0.698,1,1,0.0,0.7,0.5,dermatology,-0.4698,uncrowded,1.0,111,0.07398378082191781,0.605357,0.2672,12.25,0.126786,-1.1417
VKTX,"Viking Therapeutics, Inc.",33,0.94,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.6625,,0,0.056667,1,0.943333,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind|runway_short,financial_score:-36.0;clinical_score:+26.4;smart_money_score:+9.9,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 278685000.0, ""cash_total"": 165810000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 7.139673825286614, ""stage_bucket"": ""mid"", ""surv_score"": ""-2.0"", ""tier1_count"": 3}",mid|none|pos,0.03706145833333333,,0.4174,0,1,1.3931,1.2639,3,3,buying,0.0028,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=400bps,319.17,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.008792,price_history,,3,0.9249,price_history,,-0.513393,,62.4806,,-0.419903,-0.09349,mid,mid,sev2,drug_developer,morningstar,,,,0,0.7821596949387566443263230876,59.61,41.25000000000000000000000000,60.5,12.86,77.000,14.63140358184089962515618492,75.954,1.3561,2.0,213,5,1.0,0.1705,0,0,0.0,0.4,0.55,metabolic,-0.4698,uncrowded,1.0,186,0.03706145833333333,0.3375,-0.4193,18.59,0.3625,-0.3518
TRVI,"Trevi Therapeutics, Inc.",34,0.48,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.658929,,0,0.05,1,0.95,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,momentum_score:-34.3;clinical_score:+24.6;smart_money_score:+19.1,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 34458000.0, ""cash_total"": 194927000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 67.88333623541703, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",mid|none|pos,0.03706145833333333,,0.4157,0,1,1.3931,1.2639,4,4,buying,0.3929,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,718.24,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.463419,price_history,,4,0.714,price_history,,-0.581776,,35.6861,0.6685,-0.419903,-0.161873,mid,small,none,drug_developer,morningstar,,,,0,0.8441542319749216300940438871,18.14,41.25000000000000000000000000,71.5,41.43,77.000,54.28571428571428571428571428,76.1652,1.365,2.0,133,5,1.0,0.3301,0,1,0.0,0.4,0.5,respiratory,-0.4698,uncrowded,1.0,185,0.03706145833333333,0.341071,-0.4095,51.63,0.973214,1.9303
ENTA,"Enanta Pharmaceuticals, Inc.",35,0.1,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.605357,,0,0.003333,1,0.996667,,0,no_upcoming,9,headwind,deep_drawdown,XS,momentum_headwind|cost_haircut_<=2000bps,clinical_score:+27.3;financial_score:-17.0;catalyst_score:-8.5,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 11699000.0, ""cash_total"": 37437000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.40020514573895, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",mid|none|pos,0.03706145833333333,,0.4322,0,1,1.3931,1.2639,1,1,buying,-0.7774,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1593.49,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.01095,price_history,,1,0.7634,price_history,,-0.517819,,32.7605,0.5086,-0.419903,-0.097916,mid,small,none,drug_developer,morningstar,,,,0,0.7644271362456259171464047861,42.13,41.25000000000000000000000000,55.5,90.00,77.000,32.67388588088296543107038733,76.2269,1.3676,2.0,229,18,1.0,0.1522,0,0,0.0,0.8,0.55,infectious_disease,-0.4698,uncrowded,1.0,170,0.03706145833333333,0.394643,-0.2672,37.99,0.755357,0.6914
