ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
ARDX,"Ardelyx, Inc.",,,D,ineligible,,,D,0.444643,0.565385,1,,0,,,0,no_upcoming,9,tailwind,,XS,ineligible,momentum_score:+37.9;financial_score:-35.8;clinical_score:+18.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,survivability_critical,"{""burn_ttm"": 42483000.0, ""cash_total"": 67999000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 19.207400607301743, ""stage_bucket"": ""late"", ""surv_score"": ""-4.0"", ""tier1_count"": 1}",late|none|pos,0.07398378082191781,49.587,1.1356,0,1,1.4314,1.3691,1,1,buying,-0.7774,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,582.84,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,1.264742,price_history,,1,0.7918,price_history,,-0.088235,,68.6935,0.8641,-0.410362,0.322127,late,small,none,commercial_biotech,morningstar,,,,0,0.8854993666956413758847634422,96.55,41.25000000000000000000000000,55.5,57.22,77.000,22.77777777777777777777777778,76.2269,1.3673,3.0,,13,1.0,0.0,0,0,0.0,0.6,0.55,metabolic,-0.4698,uncrowded,1.0,125,0.07398378082191781,0.555357,0.1392,29.33,0.601786,0.258
IRWD,"Ironwood Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.519643,0.696154,1,,0,,,0,no_upcoming,9,headwind,high_vol,XS,ineligible,clinical_score:+20.6;catalyst_score:-15.1;momentum_score:-11.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 140407000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",late|none|pos,0.07398378082191781,57.018214,1.1356,0,1,1.1596,1.2625,0,0,neutral,-1.1675,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,819.43,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.134224,price_history,,0,0.4529,price_history,,-0.273835,,37.4054,1.2561,-0.410362,0.136527,late,small,none,commercial_pharma,morningstar,,,,0,0.8509832103790384126176545408,44.49,41.25000000000000000000000000,,56.67,77.000,62.85714285714285714285714286,76.2269,1.3673,3.0,591,18,1.0,0.0113,0,0,0.0,0.9,0.55,metabolic,-0.4698,uncrowded,1.0,146,0.07398378082191781,0.480357,-0.0493,38.79,0.776786,0.7614
DNA,"Ginkgo Bioworks Holdings, Inc.",,,D,ineligible,,,D,0.480357,0.965385,1,,0,,25,1,specific_days,9,neutral,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,catalyst_score:-19.5;financial_score:+18.4;clinical_score:+8.9,tier=;reason=;cat_days=25;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 123381000.0, ""cash_total"": 495484000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 48.19062902715977, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 1}",late|near_0_30|pos,0.07398378082191781,75.484357,1.1186,0,1,0.9353,0.8474,1,1,neutral,-0.7774,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=2000bps,1199.57,0.7,1,0,1.0,0,1.0,0,25,True,specific_days,0.037264,price_history,,1,1.365,price_history,,-0.792895,,50.7071,0.7795,-0.410362,-0.382533,late,small,none,commercial_biotech,morningstar,,,,0,0.8332774580935701776332249187,50.77,37.21658711111111111111111111,55.0,90.00,65.63380281690140845070422535,75.17857142857142857142857143,67.3838,0.9944,3.0,25,741,1.0,3.9934,9,6,0.0303,0.8,0.95,oncology,0.7047,highly_crowded,1.0,135,0.07398378082191781,0.519643,0.0493,40.43,0.801786,0.848
MNKD,MannKind Corporation,,,D,ineligible,,,D,0.5375,0.203846,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,XS,ineligible,clinical_score:+21.5;catalyst_score:-10.5;momentum_score:-9.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 171346000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",late|none|pos,0.07398378082191781,36.3295,1.1348,0,1,1.2672,1.1965,0,0,neutral,-1.1675,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,820.88,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.14297,price_history,,0,1.01,price_history,,-0.402235,,43.7481,0.4616,-0.410362,0.008127,late,small,none,commercial_biotech,morningstar,,,,0,0.9,42.32,41.25000000000000000000000000,,15.33,73.23943661971830985915492958,50,72.1163,1.194,3.0,727,19,1.0,0.0035,0,0,0.0,0.8,0.5,respiratory,0.7047,highly_crowded,1.0,151,0.07398378082191781,0.4625,-0.0941,44.51,0.869643,1.1247
HALO,"Halozyme Therapeutics, Inc.",,,D,ineligible,,,D,0.930357,0.411538,1,,0,,35,1,specific_days,9,neutral,,XS,ineligible,clinical_score:+24.1;financial_score:-17.5;catalyst_score:-10.3,tier=;reason=;cat_days=35;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 133820000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 0}",late|near_31_90|pos,-0.003908846153846154,44.619909,1.1271,0,1,1.1382,1.0607,0,0,neutral,-1.1675,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,268.65,1.0,0,0,1.0,0,1.0,0,35,True,specific_days,-0.109103,price_history,,0,0.3998,price_history,,-0.198532,,53.6931,0.2835,-0.410362,0.21183,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,49.90,35.93421511111111111111111111,,62.00,70.28169014084507042253521127,28.75535399344923154446963970,71.1758,1.1543,3.0,,29,1.0,0.7561,1,1,0.0,0.7,0.95,oncology,0.7047,highly_crowded,1.0,261,-0.003908846153846154,0.069643,-1.4785,33.52,0.673214,0.4488
BIIB,Biogen Inc.,,,D,ineligible,,,D,0.876786,0.580769,1,,0,,1547,0,specific_days,9,tailwind,,XS,ineligible,financial_score:-26.6;momentum_score:+14.6;clinical_score:+11.7,tier=;reason=;cat_days=1547;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 5}",late|far_271_540|pos,0.0018683333333333332,49.776374,1.1262,0,1,0.8213,0.8879,5,5,buying,0.783,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,critical,<=400bps,177.15,1.0,0,0,1.0,0,1.0,0,1547,False,specific_days,0.228669,price_history,,5,0.9192,price_history,,-0.09775,,65.37,0.3103,-0.410362,0.312612,late,large,none,commercial_pharma,morningstar,,,,0,0.8254976815327644501690549026,71.53,45.56250000000000000000000000,68.5,62.45,68.59154929577464788732394366,30.25083206594811435120897528,69.2184,1.0717,3.0,24,342,1.0,1.5088,0,2,0.0,0.8,0.95,oncology,0.7047,highly_crowded,1.0,246,0.0018683333333333332,0.123214,-1.1591,27.24,0.551786,0.1302
SNY,Sanofi,,,D,ineligible,,,D,0.891071,0.096154,1,,0,,327,0,specific_days,9,headwind,,XS,ineligible,financial_score:-38.0;clinical_score:+31.3;smart_money_score:+6.5,tier=;reason=;cat_days=327;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 1}",late|far_271_540|pos,0.0018683333333333332,27.916,1.1356,0,1,1.0508,1.142,1,1,selling,-0.7774,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,critical,<=400bps,241.86,1.0,0,0,1.0,0,1.0,0,327,False,specific_days,-0.207645,price_history,,1,0.2443,price_history,,-0.305956,,42.9547,0.194,-0.410362,0.104406,late,unknown,sev2,commercial_pharma,morningstar,,,,0,0.8561843971631205673758865248,40.83,45.56250000000000000000000000,49.5,50,74.29577464788732394366197183,5,75.6226,1.3419,3.0,5,629,1.0,6.706,8,8,0.0,0.8,0.95,oncology,0.7047,highly_crowded,1.0,250,0.0018683333333333332,0.108929,-1.2322,21.64,0.433929,-0.1664
AZN,Astrazeneca PLC,,,D,ineligible,,,D,0.4625,0.119231,1,,0,,3,1,specific_days,9,headwind,,XS,ineligible,financial_score:-42.5;clinical_score:+26.2;smart_money_score:+21.5,tier=;reason=;cat_days=3;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 4}",late|near_0_30|pos,0.07398378082191781,28.598,1.1349,0,1,1.0253,1.1138,4,4,buying,0.3929,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,critical,<=400bps,263.76,1.0,0,0,1.0,0,1.0,0,3,True,specific_days,-0.13466,price_history,,4,0.2955,price_history,,-0.215754,,38.8404,0.2344,-0.410362,0.194608,late,unknown,sev2,commercial_pharma,morningstar,,,,0,0.8534510452344395889925593481,44.24,45.56250000000000000000000000,69.0,50,73.66197183098591549295774648,5,74.9888,1.3151,3.0,3,657,1.0,5.3799,8,11,0.0,0.9,0.95,oncology,0.7047,highly_crowded,1.0,130,0.07398378082191781,0.5375,0.0941,21.91,0.444643,-0.1392
SNDX,"Syndax Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.919643,0.834615,1,,0,,25,1,specific_days,9,tailwind,,XS,ineligible,catalyst_score:-22.0;momentum_score:+13.9;clinical_score:+9.8,tier=;reason=;cat_days=25;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 253492000.0, ""cash_total"": 435979000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 5.155381629400534, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 3}",mid|near_0_30|pos,-0.0006904509803921569,63.445531,0.3977,0,1,1.0813,1.001,3,3,neutral,0.0028,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,critical,<=1000bps,584.59,0.85,1,0,1.0,0,1.0,0,25,True,specific_days,0.284689,price_history,,3,0.7061,price_history,,-0.076982,,51.4719,0.5965,-0.410362,0.33338,mid,small,sev1,commercial_biotech,morningstar,,,,0,0.8340389741292417963937730989,73.09,37.21658711111111111111111111,65.0,72.86,68.97959183673469387755102041,51.83673469387755102040816327,70.3064,1.1176,2.0,25,32,1.0,2.932,4,5,0.0,0.6,0.95,oncology,0.7047,highly_crowded,1.0,258,-0.0006904509803921569,0.080357,-1.4027,38.66,0.773214,0.7495
AMPH,"Amphastar Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.426786,0.865385,1,,0,,,0,no_upcoming,9,headwind,,XS,ineligible,catalyst_score:-11.9;financial_score:+11.8;clinical_score:+10.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 276209000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",late|none|pos,0.07398378082191781,65.5215,1.111,0,1,0.6343,0.6809,0,0,neutral,-1.1675,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1139.42,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.175998,price_history,,0,0.2694,price_history,,-0.313313,,48.4059,0.4149,-0.410362,0.097049,late,small,none,commercial_pharma,morningstar,,,,0,0.9,42.53,41.25000000000000000000000000,,79.33,63.94366197183098591549295775,65.00000000000000000000000000,63.1118,0.8142,3.0,,11,1.0,0.3867,0,1,0.0,0.6,0.5,respiratory,0.7047,highly_crowded,1.0,120,0.07398378082191781,0.573214,0.1846,48.07,0.9375,1.5341
NVAX,"Novavax, Inc.",,,D,ineligible,,,D,0.548214,0.911538,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-38.2;financial_score:+28.2;clinical_score:+11.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 244635000.0, ""cash_total"": 735084000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.435271429798334, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 1}",late|none|pos,0.07398378082191781,68.262,0.8963,0,1,0.714,0.6146,1,1,selling,-0.7774,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,459.51,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.644939,price_history,,1,1.4393,price_history,,-0.925219,,23.9192,0.4814,-0.410362,-0.514857,late,small,none,commercial_biotech,morningstar,,,,0,0.8632435867537313432835820896,10.56,41.25000000000000000000000000,54.5,90.00,60.56338028169014084507042254,77.000,61.0593,0.7276,3.0,54,19,1.0,1.4287,1,1,0.0,0.6,0.55,infectious_disease,0.2349,moderate,1.0,154,0.07398378082191781,0.451786,-0.1212,45.38,0.876786,1.1591
VCEL,Vericel Corporation,,,D,ineligible,,,D,0.5875,0.234615,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,XS,ineligible,clinical_score:+22.4;financial_score:-10.9;momentum_score:-6.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 137499000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",late|none|pos,0.07398378082191781,37.007,1.1264,0,1,1.0828,1.0025,0,0,neutral,-1.1675,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,731.33,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.110284,price_history,,0,0.7222,price_history,,-0.553422,,42.9435,0.4807,-0.410362,-0.14306,late,small,none,commercial_biotech,morningstar,,,,0,0.9,40.55,41.25000000000000000000000000,,36.67,69.01408450704225352112676057,35.69444444444444444444444444,67.9681,1.019,3.0,1698,10,1.0,0.0,0,0,0.0,0.4,0.5,other,-1.1746,uncrowded,1.0,165,0.07398378082191781,0.4125,-0.2211,40.00,0.7875,0.7978
EXEL,"Exelixis, Inc.",,,D,ineligible,,,D,0.494643,0.726923,1,,0,,,0,no_upcoming,9,headwind,,XS,ineligible,momentum_score:-13.2;clinical_score:+12.0;financial_score:+8.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 1059091000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 0}",late|none|pos,0.07398378082191781,58.256113,1.0935,0,1,0.6955,0.5952,0,0,neutral,-1.1675,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,299.43,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.270529,price_history,,0,0.2989,price_history,,-0.33506,,29.4373,0.4304,-0.410362,0.075302,late,large,none,commercial_biotech,morningstar,,,,0,0.9,35.02,41.25000000000000000000000000,,74.00,60.14084507042253521126760564,56.33802816901408450704225352,60.918,0.7216,3.0,88,78,1.0,1.4453,2,1,-0.0092,0.4,0.95,oncology,0.7047,highly_crowded,1.0,139,0.07398378082191781,0.505357,0.0134,40.71,0.8125,0.8871
IONS,"Ionis Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.516071,0.657692,1,,0,,,0,no_upcoming,9,tailwind,,XS,ineligible,catalyst_score:-18.4;financial_score:+11.5;momentum_score:+6.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 130874000.0, ""cash_total"": 2240171000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 187.5823540904904, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",late|none|pos,0.07398378082191781,53.301042,0.8919,0,1,0.6771,0.5758,0,0,neutral,-1.1675,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,247.51,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.260268,price_history,,0,0.8277,price_history,,-0.056104,,55.8626,0.2985,-0.410362,0.354258,late,large,none,commercial_biotech,morningstar,,,,0,0.9,66.50,41.25000000000000000000000000,,22.84,59.71830985915492957746478873,71.12676056338028169014084507,60.4027,0.6999,3.0,166,82,1.0,2.6397,2,4,0.0,0.5,0.55,metabolic,0.2349,moderate,1.0,145,0.07398378082191781,0.483929,-0.0403,47.18,0.923214,1.427
SIGA,SIGA Technologies Inc.,,,D,ineligible,,,D,0.573214,0.903846,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,XS,ineligible,catalyst_score:-10.2;financial_score:+8.2;clinical_score:+7.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 171955584.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",late|none|pos,0.07398378082191781,67.605286,0.0154,217,1,0.4133,0.4362,0,0,neutral,-1.1675,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.298259,price_history,,0,0.9066,price_history,,-0.648948,,23.8697,0.5084,-0.410362,-0.238586,late,small,none,commercial_pharma,morningstar,,,,0,0.9,46.33,41.25000000000000000000000000,,90.00,58.45070422535211267605633803,59.64285714285714285714285714,57.154,0.5629,3.0,217,6,1.0,0.2489,0,0,0.0,0.4,0.55,infectious_disease,0.7047,highly_crowded,1.0,161,0.07398378082191781,0.426786,-0.1846,43.97,0.855357,1.0597
RIGL,"Rigel Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.8875,0.773077,1,,0,,542,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-15.9;financial_score:+9.6;smart_money_score:+6.5,tier=;reason=;cat_days=542;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 0.0, ""cash_total"": 137143000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",late|far_271_540|pos,0.0018683333333333332,61.215643,0.8783,0,1,0.3451,0.2267,1,1,buying,-0.7774,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,815.97,0.85,1,0,1.0,0,1.0,0,542,False,specific_days,-0.041309,price_history,,1,1.4409,price_history,,-0.680672,,40.2119,0.9981,-0.410362,-0.27031,late,small,none,commercial_biotech,morningstar,,,,0,0.8466212467896334345085220640,33.12,45.56250000000000000000000000,55.5,80.67,52.11267605633802816901408451,58.57142857142857142857142857,52.543,0.3684,3.0,54,17,1.0,0.6744,1,1,0.0,0.8,0.6,autoimmune,-0.4698,uncrowded,1.0,249,0.0018683333333333332,0.1125,-1.2133,40.99,0.819643,0.914
COLL,"Collegium Pharmaceutical, Inc.",,,D,ineligible,,,D,0.266071,0.942308,1,,0,,,0,no_upcoming,9,neutral,,XS,ineligible,clinical_score:-31.1;financial_score:+23.8;momentum_score:+8.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 386679000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",late|none|nonpos,0.09811690510948905,71.346143,-0.1654,,0,-1.4919,-1.6733,0,0,neutral,-1.1675,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,731.17,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.009028,price_history,,0,0.5322,price_history,,-0.263111,,46.6345,0.4474,-0.410362,0.147251,late,small,none,commercial_pharma,morningstar,,,,0,0.9,50.57,41.25000000000000000000000000,,90.00,11.09755559963851969406422888,66.07142857142857142857142857,10.0515,-1.4238,3.0,,2,0.0,0.0,0,0,0.0,0.4,0.5,other,-1.4095,uncrowded,1.0,75,0.09811690510948905,0.733929,0.6247,24.17,0.501786,0.0045
INVA,"Innoviva, Inc.",,,D,ineligible,,,D,0.308929,0.934615,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,XS,ineligible,financial_score:+22.6;clinical_score:-13.4;catalyst_score:-5.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 550941000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",late|none|nonpos,0.09811690510948905,71.264571,-0.1222,,0,-0.4792,-0.6404,0,0,neutral,-1.1675,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,731.28,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.144224,price_history,,0,0.194,price_history,,-0.387654,,47.9594,0.3385,-0.410362,0.022708,late,small,none,commercial_biotech,morningstar,,,,0,0.9,42.93,41.25000000000000000000000000,,90.00,33.22555048601467962705812339,69.28571428571428571428571428,32.1024,-0.4937,3.0,,3,0.0,0.0,0,0,0.0,0.3,0.95,oncology,0.7047,highly_crowded,1.0,87,0.09811690510948905,0.691071,0.4989,36.09,0.726786,0.6031
ALVO,Alvotech,,,D,ineligible,,,D,0.419643,0.134615,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,XS,ineligible,financial_score:-33.0;clinical_score:+18.6;momentum_score:+11.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,sponsor_absent_late_stage,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",late|none|pos,0.07398378082191781,29.588,0.8847,0,1,0.3368,0.3515,0,0,neutral,-1.1675,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.004936,price_history,,0,0.3157,price_history,,,series_too_short,37.2864,0.9498,-0.410362,,late,unknown,sev2,commercial_pharma,morningstar,,,drawdown,1,0.7957565974171813587871982033,49.19,41.25000000000000000000000000,,50,56.54929577464788732394366197,5,56.2876,0.5263,3.0,4,5,1.0,1.5249,1,1,0.0,0.3,0.55,ophthalmology,0.7047,highly_crowded,1.0,118,0.07398378082191781,0.580357,0.2028,15.25,0.223214,-0.7614
