ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
JANX,"Janux Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.967466,,0,0.29321,1,0.70679,,0,no_upcoming,9,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-23.4;financial_score:+16.7;catalyst_score:-10.5,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 53693000.0, ""cash_total"": 988993000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 221.0328348201814, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",early|none|pos,-0.09808114942528737,,-1.8176,276,1,0.7216,-1.8176,7,7,selling,1.5112,elite_7,0.0,0.0,0.0,,,1.7617,2,4,2,True,True,True,missing,0.0,adequate,<=1000bps,600.15,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.337778,price_history,,7,1.5882,price_history,,-0.59602,,30.3183,1.2694,-0.221469,-0.374551,early,small,none,drug_developer,morningstar,,,,0,0.7309393123446561723280861640,28.35,41.25000000000000000000000000,62.0,35.96,58.64406779661016949152542373,68.450,57.5941,0.5875,1.0,276,2,0.3333,0.0253,0,0,0.0,0.3,0.85,oncology,0.6994,highly_crowded,1.0,283,-0.09808114942528737,0.032534,-1.8448,42.15,0.809932,0.8776
EDIT,"Editas Medicine, Inc.",,,D,ineligible,D,ineligible,,0.789384,,0,0.12037,1,0.87963,53,1,specific_days,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+32.0;financial_score:-29.5;momentum_score:-5.5,tier=D;reason=ineligible;cat_days=53;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 128854000.0, ""cash_total"": 165648000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.22828421495472, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 0}",early|near_31_90|pos,-0.004904142857142857,,-1.105,53,1,1.2817,-1.105,0,0,neutral,-1.1936,,0.0,0.0,0.0,,,0.0996,0,2,2,True,True,True,near,1.0,short,<=2000bps,1626.3,0.7,1,0,1.0,0,1.0,0,53,True,specific_days,0.230412,price_history,,0,3.1882,price_history,,-0.843666,,39.0718,0.8096,-0.221469,-0.622197,early,micro,sev2,drug_developer,morningstar,,,,0,0.7741403320835565077664702732,34.38,42.98293511111111111111111111,,87.04,71.86440677966101694915254237,10.40958856012001659804015448,70.6296,1.1415,1.0,53,4,1.0,0.3197,1,0,0.0,0.3,0.55,ophthalmology,0.6994,highly_crowded,1.0,231,-0.004904142857142857,0.210616,-0.8043,14.31,0.200342,-0.8404
CGEM,"Cullinan Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.851027,,0,0.175926,1,0.824074,306,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+18.9;momentum_score:-16.6;catalyst_score:-2.3,tier=D;reason=ineligible;cat_days=306;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 137641000.0, ""cash_total"": 332596000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.996825073924192, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|far_271_540|pos,-0.03781246153846154,,-1.8189,306,1,1.0663,-1.8189,4,4,selling,0.352,elite_4,0.0,0.0,0.0,,,0.0996,0,0,0,True,True,True,far,0.3,adequate,<=1000bps,848.87,0.85,1,0,1.0,0,1.0,0,306,False,specific_days,-0.283407,price_history,,4,0.9562,price_history,,-0.742078,,31.8732,1.1117,-0.221469,-0.520609,early,small,none,drug_developer,morningstar,,,,0,0.8225355447154471544715447154,31.29,45.56250000000000000000000000,47.5,70.12,66.77966101694915254237288135,48.29478458049886621315192743,65.7297,0.9333,1.0,306,8,1.0,0.0429,0,0,0.0,0.3,0.85,oncology,0.6994,highly_crowded,1.0,249,-0.03781246153846154,0.148973,-1.0408,45.88,0.892123,1.2379
NKTX,"Nkarta, Inc.",,,D,ineligible,D,ineligible,,0.854452,,0,0.194444,1,0.805556,4993,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-16.1;smart_money_score:+10.9;clinical_score:+10.2,tier=D;reason=ineligible;cat_days=4993;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 67052000.0, ""cash_total"": 282331000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 50.52753087156237, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",early|far_271_540|pos,-0.03781246153846154,,-0.5247,0,1,1.0232,-0.5247,3,3,buying,-0.0344,elite_3,0.0,0.0,0.0,,,-1.5625,-2,0,2,True,True,True,far,0.3,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,4993,False,specific_days,-0.10628,price_history,,3,1.5564,price_history,,-0.829945,,52.5671,,-0.221469,-0.608476,early,micro,none,drug_developer,morningstar,,,,0,0.8134432900893236920459378988,39.51,45.56250000000000000000000000,66.5,74.62,65.76271186440677966101694915,60.62711864406779661016949152,65.0627,0.9049,1.0,731,4,1.0,0.0006,0,0,0.0,0.3,0.85,oncology,-0.4963,uncrowded,1.0,250,-0.03781246153846154,0.145548,-1.0557,51.23,0.97774,2.0092
ENTA,"Enanta Pharmaceuticals, Inc.",,,D,ineligible,D,ineligible,,0.549658,,0,0.009259,1,0.990741,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+29.7;financial_score:-28.9;smart_money_score:+8.2,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 11699000.0, ""cash_total"": 37437000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.40020514573895, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",mid|none|pos,0.022962125748502992,,0.1384,0,1,1.4993,0.1384,1,1,buying,-0.8072,elite_1,0.0,0.0,0.0,,,0.0996,0,0,0,True,True,True,missing,0.0,adequate,<=2000bps,1593.49,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.012453,price_history,,1,0.5275,price_history,,-0.683849,,32.6718,0.5086,-0.221469,-0.46238,mid,small,none,drug_developer,morningstar,,,,0,0.7644271362456259171464047861,44.16,41.25000000000000000000000000,55.5,92.62,77.000,18.37404444444444444444444444,77.5019,1.4335,2.0,84,19,1.0,0.656,2,1,0.0,0.8,0.55,infectious_disease,-0.4963,uncrowded,1.0,161,0.022962125748502992,0.450342,-0.1248,36.03,0.703767,0.5353
DYN,"Dyne Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.950342,,0,0.330247,1,0.669753,,0,no_upcoming,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+35.0;momentum_score:-24.5;financial_score:-18.4,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 291375000.0, ""cash_total"": 573610000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.382986890781424, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 8}",early|none|pos,-0.09808114942528737,,-1.888,1553,1,0.6354,-1.888,8,8,buying,1.8976,elite_8,0.0,0.0,0.0,,,-0.7314,-1,0,1,True,True,True,missing,0.0,adequate,<=1000bps,520.7,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.344703,price_history,,8,2.1252,price_history,,-0.777636,,32.3217,0.7655,-0.221469,-0.556167,early,mid,sev1,drug_developer,morningstar,,,,0,0.7847121111846459298477829252,20.53,41.25000000000000000000000000,80.0,57.41,56.61016949152542372881355932,26.57122793577835232532158702,55.3824,0.4935,1.0,1553,3,0.0,0.0,0,0,0.0,0.4,0.65,rare_disease,-0.4963,uncrowded,1.0,278,-0.09808114942528737,0.049658,-1.6482,32.53,0.672945,0.4481
SANA,"Sana Biotechnology, Inc.",,,D,ineligible,D,ineligible,,0.792808,,0,0.157407,1,0.842593,31,1,specific_days,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-34.0;clinical_score:+25.4;smart_money_score:+18.6,tier=D;reason=ineligible;cat_days=31;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 111187000.0, ""cash_total"": 153054000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.51854983046579, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",early|near_31_90|pos,-0.004904142857142857,,-0.9123,31,1,1.1094,-0.9123,2,2,buying,-0.4208,elite_2,0.0,0.0,0.0,,,0.0996,0,0,0,True,True,True,near,1.0,adequate,<=1000bps,861.68,0.85,1,0,1.0,0,1.0,0,31,True,specific_days,0.223086,price_history,,2,1.935,price_history,,-0.83908,,31.6006,1.1156,-0.221469,-0.617611,early,small,sev1,drug_developer,morningstar,,,,0,0.7566147648083623693379790941,40.99,33.63088044444444444444444444,61.0,68.52,67.79661016949152542372881356,8.360685941043083900226757365,67.1923,0.9954,1.0,218,5,1.0,0.1504,1,0,0.0,0.3,0.85,oncology,0.6994,highly_crowded,1.0,232,-0.004904142857142857,0.207192,-0.8162,26.49,0.546233,0.1161
OABI,"OmniAb, Inc.",,,D,ineligible,D,ineligible,,0.981164,,0,0.385802,1,0.614198,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-28.1;clinical_score:+20.7;catalyst_score:+8.1,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 30781000.0, ""cash_total"": 28537000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.125174620707579, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 0}",early|none|pos,-0.09808114942528737,,-2.0151,,0,0.517,-2.0151,0,0,neutral,-1.1936,,0.0,0.0,0.0,,,0.0996,0,0,0,True,True,True,missing,0.0,short,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.259428,price_history,,0,0.6296,price_history,,-0.558011,,30.4747,0.5798,-0.221469,-0.336542,early,micro,sev2,drug_developer,morningstar,,,,0,0.7808184666117065127782357791,32.38,41.25000000000000000000000000,,74.24,53.81355932203389830508474576,5,52.4136,0.3674,0.0,,1,0.0,0.0,0,0,0.0,0.0,0.5,other,-1.4528,moderate,1.0,287,-0.09808114942528737,0.018836,-2.0784,11.12,0.104452,-1.2566
SABS,"SAB Biotherapeutics, Inc.",,,D,ineligible,D,ineligible,,0.590753,,0,0.083333,1,0.916667,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-28.1;clinical_score:+24.9;catalyst_score:-9.3,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 27998784.0, ""cash_total"": 110880633.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 47.52233511283919, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",mid|none|pos,0.022962125748502992,,0.115,0,1,1.4309,0.115,1,1,buying,-0.8072,elite_1,0.0,0.0,0.0,,,-0.7314,-1,0,1,True,True,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.525814,price_history,,1,1.1638,price_history,,-0.721311,,33.6308,,-0.221469,-0.499842,mid,micro,none,drug_developer,morningstar,,,,0,0.7639888500218627022299956275,22.44,41.25000000000000000000000000,55.5,89.81,75.38461538461538461538461539,58.07692307692307692307692308,73.8068,1.2765,2.0,,5,1.0,0.0,0,0,0.0,0.4,0.55,infectious_disease,0.6994,highly_crowded,1.0,173,0.022962125748502992,0.409247,-0.2295,46.14,0.898973,1.2757
SLN,Silence Therapeutics Plc - Amer,,,D,ineligible,D,ineligible,,0.594178,,0,0.101852,1,0.898148,,0,no_upcoming,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-30.9;clinical_score:+28.5;catalyst_score:-4.5,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 44984000.0, ""cash_total"": 102192000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 27.26089276187089, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 1}",mid|none|pos,0.022962125748502992,,0.1042,0,1,1.382,0.1042,1,1,selling,-0.8072,elite_1,0.0,0.0,0.0,,,-2.3935,-3,0,3,True,True,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.388915,price_history,,1,2.0234,price_history,,-0.882058,,27.5048,0.6409,-0.221469,-0.660589,mid,micro,none,drug_developer,morningstar,,,,0,0.7518393697341065762118393697,14.84,41.25000000000000000000000000,49.5,85.26,74.23076923076923076923076923,48.85026298487836949375410914,73.353,1.2572,2.0,,6,1.0,0.0033,0,0,0.0,0.4,0.95,oncology,0.6994,highly_crowded,1.0,174,0.022962125748502992,0.405822,-0.2383,43.20,0.833904,0.9697
CTNM,"Contineum Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.542808,,0,0.052469,1,0.947531,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-27.9;smart_money_score:+24.9;clinical_score:+21.4,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 42270000.0, ""cash_total"": 182407000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 51.783392476934, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",mid|none|pos,0.022962125748502992,,0.1164,0,1,1.4797,0.1164,7,7,buying,1.5112,elite_7,0.0,0.0,0.0,,,0.0996,0,0,0,True,True,True,missing,0.0,adequate,<=2000bps,1652.63,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.472667,price_history,,7,0.5117,price_history,,-0.67908,,42.1808,0.783,-0.221469,-0.457611,mid,small,none,drug_developer,morningstar,,,,0,0.7822332171370741032272573935,27.22,41.25000000000000000000000000,80.0,76.14,76.53846153846153846153846154,50.60000000000000000000000000,75.8249,1.3623,2.0,105,5,1.0,0.5912,1,1,0.0,0.4,0.5,respiratory,0.6994,highly_crowded,1.0,159,0.022962125748502992,0.457192,-0.1075,45.67,0.881849,1.1843
CLLS,Cellectis S.A.,,,D,ineligible,D,ineligible,,0.946918,,0,0.391975,1,0.608025,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-30.2;clinical_score:+18.4;catalyst_score:+6.1,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing|deep_drawdown,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""early"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",early|none|pos,-0.09808114942528737,,-0.5675,0,1,0.5062,-0.5675,0,0,neutral,-1.1936,,0.0,0.0,0.0,,,0.0996,0,0,0,True,True,True,missing,0.0,critical,>2000bps,2050.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.263023,price_history,,0,0.4836,price_history,,-0.629851,,38.5446,0.8122,-0.221469,-0.408382,early,unknown,sev2,drug_developer,morningstar,,,,0,0.6775654673195656802214179263,40.80,41.25000000000000000000000000,,50,53.55932203389830508474576271,5,52.5093,0.3714,1.0,245,6,1.0,0.0383,0,0,0.0,0.3,0.85,oncology,0.6994,highly_crowded,1.0,277,-0.09808114942528737,0.053082,-1.6157,14.96,0.224315,-0.7577
LRMR,"Larimar Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.837329,,0,0.33642,1,0.66358,641,0,specific_days,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-35.1;smart_money_score:+31.4;momentum_score:-17.6,tier=D;reason=ineligible;cat_days=641;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 45921000.0, ""cash_total"": 90140000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.55523616645979, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 5}",mid|far_271_540|pos,-0.03622473913043479,,0.0632,0,1,0.5998,0.0632,5,5,buying,0.7384,elite_5,0.0,0.0,0.0,,,0.0996,0,1,1,True,True,True,far,0.3,short,<=1000bps,704.31,0.85,1,0,1.0,0,1.0,0,641,False,specific_days,-0.238957,price_history,,5,2.0665,price_history,,-0.798689,,32.8769,0.7621,-0.221469,-0.57722,mid,small,sev2,drug_developer,morningstar,,,,0,0.7846407657657657657657657658,22.42,45.56250000000000000000000000,71.5,78.42,55.76923076923076923076923077,5,55.5149,0.4992,2.0,641,3,0.6667,0.2028,1,0,0.0,0.6,0.5,other,-0.4963,moderate,1.0,245,-0.03622473913043479,0.162671,-0.9835,11.62,0.114726,-1.2018
PRLD,Prelude Therapeutics Incorporated,,,D,ineligible,D,ineligible,,0.580479,,0,0.108025,1,0.891975,,0,no_upcoming,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-31.7;clinical_score:+29.6;smart_money_score:+17.5,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 79421000.0, ""cash_total"": 54957000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.303647649865905, ""stage_bucket"": ""mid"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",mid|none|pos,0.022962125748502992,,0.1003,0,1,1.3331,0.1003,2,2,buying,-0.4208,elite_2,0.0,0.0,0.0,,,0.0996,0,0,0,True,True,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.208089,price_history,,2,1.9063,price_history,,-0.879435,,49.8206,,-0.221469,-0.657966,mid,micro,sev2,drug_developer,morningstar,,,,0,0.7645960424182792172296927955,30.32,41.25000000000000000000000000,61.0,92.78,73.07692307692307692307692308,11.75147928994082840236686389,72.5084,1.2213,2.0,298,11,1.0,0.2935,1,0,0.0,0.3,0.95,oncology,0.6994,highly_crowded,1.0,170,0.022962125748502992,0.419521,-0.2031,12.64,0.142123,-1.0708
ZVRA,"Zevra Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.142123,,0,0.645062,1,0.354938,,0,no_upcoming,9,neutral,,XS,ineligible,momentum_score:+13.7;clinical_score:-8.8;financial_score:-8.2,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 7114000.0, ""cash_total"": 54439000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 91.8285071689626, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 0}",late|none|nonpos,0.07648335160680529,,0.602,0,1,-0.5224,0.602,0,0,neutral,-1.1936,,0.0,0.0,0.0,,,0.0996,0,0,0,True,True,True,missing,0.0,adequate,<=2000bps,1120.07,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.013538,price_history,,0,1.1611,price_history,,-0.22624,,40.3022,0.4964,-0.221469,-0.004771,late,small,none,drug_developer,morningstar,,,,0,0.8920278322504430005906674542,51.78,41.25000000000000000000000000,,64.42,29.28039388966039641459411691,29.84000000000000000000000000,28.5804,-0.6455,3.0,,3,0.6667,0.0048,0,0,0.0,0.6,0.6,cns,-0.4963,moderate,1.0,42,0.07648335160680529,0.857877,1.0708,23.59,0.505137,0.0129
SGMT,Sagimet Biosciences Inc. - Seri,,,D,ineligible,D,ineligible,,0.118151,,0,0.583333,1,0.416667,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:+15.3;clinical_score:-10.6;smart_money_score:+6.1,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 33817000.0, ""cash_total"": 116693000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 41.40864062453795, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",late|none|nonpos,0.07648335160680529,,0.6119,0,1,-0.2442,0.6119,1,1,neutral,-0.8072,elite_1,0.0,0.0,0.0,,,0.0996,0,0,0,True,True,True,missing,0.0,adequate,<=2000bps,1650.31,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.173732,price_history,,1,1.024,price_history,,-0.519174,,34.3745,0.6734,-0.221469,-0.297705,late,micro,none,drug_developer,morningstar,,,,0,0.7947604013981283120983199910,40.72,41.25000000000000000000000000,52.5,92.67,35.84746594846329728289076857,61.68820224719101123595505618,36.3839,-0.3139,3.0,427,6,1.0,1.019,1,1,0.0,0.4,0.95,oncology,0.6994,highly_crowded,1.0,35,0.07648335160680529,0.881849,1.1843,25.56,0.52911,0.073
ORKA,"Oruka Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.984589,,0,0.459877,1,0.540123,,0,no_upcoming,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+36.5;momentum_score:-22.7;catalyst_score:-7.2,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 65616000.0, ""cash_total"": 349155000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 63.85424286759327, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",early|none|pos,-0.09808114942528737,,-1.9067,427,1,0.3124,-1.9067,7,7,buying,1.5112,elite_7,0.0,0.0,0.0,,,0.0996,0,1,1,True,True,True,missing,0.0,adequate,<=1000bps,756.08,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.268944,price_history,,7,2.0306,price_history,,-0.663496,,40.476,0.647,-0.221469,-0.442027,early,small,none,drug_developer,morningstar,,,,0,0.7762358443708609271523178808,25.78,41.25000000000000000000000000,85,87.50,48.98624277825656739761881963,41.25000000000000000000000000,47.4085,0.1547,1.0,427,1,0.0,0.0071,0,0,0.0,0.4,0.5,other,0.6994,highly_crowded,1.0,288,-0.09808114942528737,0.015411,-2.1594,40.06,0.768836,0.735
DSGN,"Design Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.717466,,0,0.132716,1,0.867284,154,0,specific_days,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-18.5;smart_money_score:+16.6;clinical_score:+14.4,tier=D;reason=ineligible;cat_days=154;strength=mid;decay_w=0.7,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 42392000.0, ""cash_total"": 205970000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 58.30439705604831, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|near_91_180|pos,0.019607454545454546,,-0.5179,0,1,1.1955,-0.5179,4,4,buying,0.352,elite_4,0.0,0.0,0.0,,,-0.7314,-1,0,1,True,True,True,mid,0.7,adequate,<=2000bps,1688.6,0.7,1,0,1.0,0,1.0,0,154,False,specific_days,-0.181175,price_history,,4,1.9431,price_history,,-0.485333,,35.6358,0.7359,-0.221469,-0.263864,early,small,none,drug_developer,morningstar,,,,0,0.7719015003261578604044357469,36.86,45.56250000000000000000000000,72.0,70.37,69.83050847457627118644067797,52.78571428571428571428571429,68.3172,1.0432,1.0,154,2,0.3333,0.0708,0,0,0.0,0.4,0.5,other,0.2211,crowded,1.0,210,0.019607454545454546,0.282534,-0.5753,45.21,0.871575,1.1339
