ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
LGND,Ligand Pharmaceuticals Incorporated,138,0.48,C,low_quality+no_catalyst_data,,,C,0.756228,0.396154,1,,0,,,0,no_upcoming,9,neutral,deep_drawdown,M,,clinical_score:-31.2;financial_score:+16.5;momentum_score:+9.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 664522000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",early|none|nonpos,0.0032132440476190477,43.483029,-1.5506,,0,-1.3825,-1.5042,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,494.19,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.06243,price_history,,0,0.7364,price_history,,-0.400748,,58.1647,0.2960,-0.391106,-0.009642,early,mid,sev1,commercial_biotech,morningstar,,,,0,0.7264388707681925542683612642,53.47,50,,15.33,13.18339100346020761245674740,60.94117647058823529411764706,13.3584,-1.2843,,,,,,,,,,,,-1.6484,unknown,1.0,213,0.0032132440476190477,0.243772,-0.6942,16.50,0.282918,-0.5742
NTRA,"Natera, Inc.",139,0.93,C,low_quality,,,C,0.97331,0.188462,1,,0,,1397,0,specific_days,9,neutral,deep_drawdown,L,catalyst_far_lift|sponsor_confirmed,clinical_score:+20.5;financial_score:-9.6;catalyst_score:-8.3,tier=;reason=;cat_days=1397;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 1000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 5}",late|far_271_540|nonpos,-0.015066758064516128,35.55813,1.131,0,1,,0.0,5,5,selling,0.7855,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,210.15,1.0,0,0,1.0,0,1.0,0,1397,False,specific_days,-0.023351,price_history,,5,1.2366,price_history,,-0.619455,,47.5162,0.3255,-0.391106,-0.228349,late,large,none,platform_diagnostics,morningstar,,,,0,0.8245760992108229988726042841,51.53,45.56250000000000000000000000,53.5,15.33,74.29577464788732394366197183,44.19251030439286737640238930,73.9359,1.2708,3.0,332,60,1.0,0.1746,0,0,0.0,0.8,0.95,oncology,0.2326,moderate,1.0,274,-0.015066758064516128,0.02669,-1.9318,33.07,0.66726,0.4324
KRYS,"Krystal Biotech, Inc.",140,0.93,C,low_quality,,,C,0.969751,0.380769,1,,0,,848,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,clinical_score:-34.2;smart_money_score:+25.9;momentum_score:+12.4,tier=;reason=;cat_days=848;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 496304000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 4}",late|far_271_540|nonpos,-0.015066758064516128,42.706398,0.812,0,1,-1.4608,-1.5853,4,4,buying,0.3949,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,347.42,1.0,0,0,1.0,0,1.0,0,848,False,specific_days,0.112296,price_history,,4,0.9673,price_history,,-0.170331,,53.643,0.3475,-0.391106,0.220775,late,mid,none,commercial_biotech,morningstar,,,,0,0.8910317052782421781705278242,57.98,45.56250000000000000000000000,71.5,35.33,11.40271991888734598514404108,41.65532879818594104308390023,10.3531,-1.4111,3.0,269,6,1.0,0.1619,0,0,0.0,0.4,0.5,respiratory,-0.4728,uncrowded,1.0,273,-0.015066758064516128,0.030249,-1.8771,18.94,0.379004,-0.3081
MDGL,"Madrigal Pharmaceuticals, Inc.",141,0.93,C,low_quality+no_catalyst_data,,,C,0.588968,0.026923,1,,0,,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,financial_score:-34.4;smart_money_score:+31.9;clinical_score:+4.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 189553000.0, ""cash_total"": 198693000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 12.363577910292975, ""stage_bucket"": ""late"", ""surv_score"": ""-3.0"", ""tier1_count"": 6}",late|none|pos,0.06877803448275861,23.322566,0.8716,0,1,0.2376,0.1724,6,6,buying,1.1762,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,264.79,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.082843,price_history,,6,1.1611,price_history,,-0.3492,,45.1033,0.4350,-0.391106,0.041906,late,mid,sev1,commercial_biotech,morningstar,,,,0,0.8947121788772597526165556613,46.45,41.25000000000000000000000000,77.0,26.29,50,10.73570168808264046359284454,49.9956,0.261,3.0,63,3,0.6667,0.8874,1,1,0.0,0.4,0.55,metabolic,0.7029,highly_crowded,1.0,166,0.06877803448275861,0.411032,-0.2249,23.17,0.478648,-0.0535
GH,"Guardant Health, Inc.",142,0.93,C,low_quality,,,C,0.987544,0.257692,1,,0,,27,1,specific_days,9,neutral,deep_drawdown,L,sponsor_confirmed,catalyst_score:-19.8;clinical_score:+15.0;smart_money_score:+11.0,tier=;reason=;cat_days=27;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 184760000.0, ""cash_total"": 378203000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.05654706689919, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 3}",late|near_0_30|nonpos,-0.023375351351351353,38.201845,1.1233,0,1,,0.0,3,3,buying,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,236.1,1.0,0,0,1.0,0,1.0,0,27,True,specific_days,0.033709,price_history,,3,1.2082,price_history,,-0.571946,,46.2106,0.6981,-0.391106,-0.18084,late,large,none,platform_diagnostics,morningstar,,,,0,0.9,52.26,35.66178177777777777777777778,66.5,11.74,70.49295774647887323943661972,52.53521126760563380281690141,72.285,1.2012,3.0,27,649,1.0,4.4942,5,5,0.0021,0.8,0.95,oncology,-0.4728,uncrowded,1.0,278,-0.023375351351351353,0.012456,-2.2428,42.26,0.83452,0.9722
MIRM,"Mirum Pharmaceuticals, Inc.",143,0.93,C,low_quality+no_catalyst_data,,,C,0.592527,0.25,1,,0,,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,smart_money_score:+15.4;catalyst_score:-9.9;clinical_score:-4.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 383327000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|none|pos,0.06877803448275861,38.1155,0.8698,0,1,0.0904,0.0201,3,3,buying,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,372.43,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.020854,price_history,,3,0.7682,price_history,,-0.21875,,56.1476,0.4303,-0.391106,0.172356,late,mid,none,commercial_biotech,morningstar,,,,0,0.8998543564001434205808533525,51.25,41.25000000000000000000000000,66.5,15.33,46.65498468116996186823602018,50,47.3422,0.1491,3.0,251,16,1.0,0.9976,1,1,0.0,0.4,0.75,rare_disease,0.7029,highly_crowded,1.0,167,0.06877803448275861,0.407473,-0.234,34.48,0.706406,0.5429
TEM,"Tempus AI, Inc.",144,0.93,C,low_quality,,,C,0.674377,0.542308,1,,0,,148,0,specific_days,9,neutral,drawdown_data_missing,L,sponsor_confirmed,catalyst_score:-12.3;clinical_score:+8.6;smart_money_score:+8.1,tier=;reason=;cat_days=148;strength=mid;decay_w=0.7,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 218090000.0, ""cash_total"": 604787000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 25.16826017748832, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 4}",late|near_91_180|nonpos,0.005233166666666666,47.925857,1.117,0,1,,0.0,4,4,buying,0.3949,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=400bps,199.47,1.0,0,0,1.0,0,1.0,0,148,False,specific_days,,,beta_missing:series_too_short,4,,,series_too_short,,no_price_series,,0.5816,-0.391106,,late,mid,none,platform_services,morningstar,,,drawdown,1,0.8459278417173154015259278417,50,45.56250000000000000000000000,66.0,29.38,66.47887323943661971830985915,61.42857142857142857142857143,67.1948,0.9865,3.0,493,176,1.0,0.4151,1,0,0.0,0.8,0.95,oncology,-0.4728,uncrowded,1.0,190,0.005233166666666666,0.325623,-0.452,39.55,0.774021,0.7522
DVAX,Dynavax Technologies Corporation,145,0.79,C,low_quality+no_catalyst_data,,,C,0.122776,0.288462,1,,0,,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,smart_money_score:+6.4;financial_score:-5.9;momentum_score:+5.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 160247000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",late|none|nonpos,0.1,39.44451,0.8684,0,1,-0.1517,-0.0725,2,2,selling,-0.3865,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,453.41,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.143502,price_history,,2,0.8621,price_history,,-0.27867,,63.5435,0.7250,-0.391106,0.112436,late,small,none,commercial_pharma,morningstar,,,,0,0.8860349361207897793263646922,50.86,41.25000000000000000000000000,52.0,32.67,44.19251030439286737640238930,39.64002267573696145124716553,43.8429,0.0015,3.0,648,19,1.0,0.0697,0,0,0.0,0.4,0.95,oncology,-0.4728,uncrowded,1.0,35,0.1,0.877224,1.1612,36.24,0.731317,0.6168
CATX,"Perspective Therapeutics, Inc.",146,0.48,C,mod_quality+no_catalyst_data,,,C,0.702847,0.665385,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,catalyst_score:-13.0;clinical_score:+13.0;momentum_score:-11.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 57827000.0, ""cash_total"": 174137000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.13613018140315, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",early|none|nonpos,0.0032132440476190477,53.933209,-0.1372,0,1,,0.0,2,2,buying,-0.3865,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,741.74,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.134815,price_history,,2,0.4562,price_history,,-0.545455,,41.6297,0.7923,-0.391106,-0.154349,early,small,none,platform_devices,morningstar,,,,0,0.7112269238747147894627670608,42.98,41.25000000000000000000000000,58.0,50,67.29411764705882352941176471,61.86046511627906976744186046,66.1755,0.9435,1.0,,2,0.0,0.0,0,0,0.0,0.3,0.85,oncology,0.7029,highly_crowded,1.0,198,0.0032132440476190477,0.297153,-0.5326,42.04,0.827402,0.9439
ARWR,"Arrowhead Pharmaceuticals, Inc.",147,0.56,C,low_quality+no_catalyst_data,,,C,0.037367,0.280769,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,clinical_score:-20.5;smart_money_score:+15.9;financial_score:+9.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 714967000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",late|none|nonpos,0.1,38.644071,0.842,0,1,-0.8839,-0.9883,2,2,buying,-0.3865,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,234.38,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.096421,price_history,,2,1.3368,price_history,,-0.588414,,50.0188,0.7267,-0.391106,-0.197308,late,mid,none,commercial_biotech,morningstar,,,,0,0.7957586865215731195112638412,44.25,41.25000000000000000000000000,61.0,15.33,24.51299345367982543146201150,54.28571428571428571428571428,24.5134,-0.8138,3.0,542,18,1.0,1.1495,0,3,0.0,0.4,0.5,respiratory,-0.4728,uncrowded,1.0,11,0.1,0.962633,1.7821,20.58,0.414591,-0.2158
MEDP,"Medpace Holdings, Inc.",148,0.93,C,low_quality+no_catalyst_data,,,C,0.763345,0.534615,1,,0,,,0,no_upcoming,9,tailwind,,L,momentum_tailwind,catalyst_score:-16.2;momentum_score:+16.1;clinical_score:+8.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 497049000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",early|none|nonpos,0.0032132440476190477,47.860545,-1.4338,,0,,0.0,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,270.97,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.290659,price_history,,0,1.1092,price_history,,-0.092146,,61.4033,0.2643,-0.391106,0.29896,early,large,none,platform_diagnostics,morningstar,,,,0,0.8532027413038470398525685326,73.56,41.25000000000000000000000000,,31.33,65.88235294117647058823529412,49.29565551710880430603613995,64.4137,0.8692,0.0,,6,0.0,0.0,0,0,0.0,0.0,0.5,dermatology,-3.5294,uncrowded,1.0,215,0.0032132440476190477,0.236655,-0.7171,37.82,0.741993,0.6495
FOLD,"Amicus Therapeutics, Inc.",149,0.93,C,low_quality+no_catalyst_data,,,C,0.144128,0.203846,1,,0,,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,smart_money_score:+23.2;clinical_score:-10.6;catalyst_score:-9.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 293536000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 6}",late|none|nonpos,0.1,36.853124,0.864,0,1,-0.1947,-0.2749,6,6,buying,1.1762,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,259.01,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.04634,price_history,,6,0.9678,price_history,,-0.207059,,43.8666,0.6001,-0.391106,0.184047,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,51.31,41.25000000000000000000000000,74.0,15.33,40.17655227137472723665939297,47.16805240614764424288233812,39.6121,-0.1769,3.0,756,27,1.0,0.0059,0,0,0.0,0.7,0.75,rare_disease,0.7029,highly_crowded,1.0,41,0.1,0.855872,1.062,37.92,0.74911,0.6717
CERS,Cerus Corporation,150,0.1,C,low_quality+no_catalyst_data,,,C,0.072954,0.511538,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,XS,momentum_headwind|cost_haircut_<=2000bps,financial_score:-19.9;clinical_score:+17.9;smart_money_score:+8.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 1363000.0, ""cash_total"": 15670000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 137.96038151137196, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|none|nonpos,0.1,47.216663,1.088,0,1,,0.0,1,1,selling,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1656.9,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.175908,price_history,,1,0.9053,price_history,,-0.524051,,53.6315,,-0.391106,-0.132945,late,small,none,platform_devices,morningstar,,,,0,0.8929900124069478908188585608,34.03,41.25000000000000000000000000,49.5,88.40,58.87323943661971830985915493,21.04591836734693877551020408,58.8046,0.6326,3.0,395,15,1.0,0.0559,0,0,0.0,0.5,0.95,oncology,-0.4728,uncrowded,1.0,21,0.1,0.927046,1.4541,28.53,0.581851,0.2066
NVCR,NovoCure Limited,151,0.48,C,mod_quality+no_catalyst_data,,,C,0.247331,0.603846,1,,0,,,0,no_upcoming,9,neutral,deep_drawdown,M,,financial_score:-19.9;clinical_score:+12.7;smart_money_score:+7.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 49031000.0, ""cash_total"": 93548000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 15.755894902313047, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",late|none|nonpos,0.1,49.532592,1.0826,0,1,,0.0,1,1,selling,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,603.49,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.028811,price_history,,1,0.975,price_history,,-0.386668,,44.3983,0.5194,-0.391106,0.004438,late,small,none,platform_devices,morningstar,,,,0,0.8965931730888365753933837195,47.22,41.25000000000000000000000000,52.0,82.99,57.18309859154929577464788732,24.53798185941043083900226758,58.5145,0.6204,3.0,33,48,1.0,1.6049,2,1,0.0,0.5,0.95,oncology,0.7029,crowded,1.0,70,0.1,0.752669,0.6829,29.11,0.596085,0.2432
BCRX,"BioCryst Pharmaceuticals, Inc.",152,0.79,C,low_quality+no_catalyst_data,,,C,0.044484,0.180769,1,,0,,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind,financial_score:-20.4;smart_money_score:+16.2;momentum_score:+10.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 212873000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|none|nonpos,0.1,33.684644,0.8654,0,1,-0.2807,-0.2,3,3,buying,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,517.78,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.052711,price_history,,3,0.6846,price_history,,-0.370445,,41.5736,0.4141,-0.391106,0.020661,late,mid,none,commercial_pharma,morningstar,,,,0,0.8954064249820531227566403446,55.04,41.25000000000000000000000000,60.5,34.00,40.97092728515065352994335339,23.94809775762156714537666919,39.89,-0.1652,3.0,677,26,1.0,0.2108,0,0,0.0,0.8,0.55,infectious_disease,0.7029,highly_crowded,1.0,13,0.1,0.955516,1.7009,29.04,0.592527,0.234
ETON,"Eton Pharmaceuticals, Inc.",153,0.2,C,low_quality+no_catalyst_data,,,C,0.731317,0.165385,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,S,sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,smart_money_score:+24.5;clinical_score:-23.3;financial_score:-21.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 37121000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 2}",early|none|nonpos,0.0032132440476190477,32.3574,-1.5506,,0,-1.3933,-1.2995,2,2,buying,-0.3865,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1543.73,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.094742,price_history,,2,0.5988,price_history,,-0.600954,,59.3539,0.4387,-0.391106,-0.209848,early,small,sev1,commercial_pharma,morningstar,,,,0,0.7060876286402452375738997153,43.79,50,61.0,48.67,13.18339100346020761245674740,14.58866654648158163571900727,13.3584,-1.2843,,,,,,,,,,,,-1.6484,unknown,1.0,206,0.0032132440476190477,0.268683,-0.6168,11.86,0.115658,-1.197
PAHC,Phibro Animal Health Corporatio,154,0.24,C,low_quality+no_catalyst_data,,,C,0.795374,0.088462,1,,0,,,0,no_upcoming,9,headwind,,S,momentum_headwind,clinical_score:-19.9;catalyst_score:+16.9;momentum_score:+7.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 74508000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",early|none|nonpos,0.0032132440476190477,26.31278,-1.5506,,0,-1.3933,-1.2995,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,831.95,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.163222,price_history,,0,0.4888,price_history,,-0.347844,,53.2519,0.4021,-0.391106,0.043262,early,mid,sev1,commercial_pharma,morningstar,,,,0,0.6964777665203197118090735112,40.88,50,,15.33,13.18339100346020761245674740,28.38062283737024221453287197,13.3584,-1.2843,,,,,,,,,,,,-1.6484,unknown,1.0,224,0.0032132440476190477,0.204626,-0.8252,11.59,0.101423,-1.2735
XERS,"Xeris Biopharma Holdings, Inc.",155,0.79,C,low_quality+no_catalyst_data,,,C,0.852313,0.065385,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,clinical_score:-27.4;smart_money_score:+25.9;financial_score:-17.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 91598000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 3}",early|none|nonpos,0.0032132440476190477,25.87199,-1.5506,,0,-1.3825,-1.5042,3,3,buying,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,895.88,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,0.6845,-0.391106,,early,small,sev1,commercial_biotech,morningstar,,,drawdown,1,0.7038885059978189749182115594,50,50,66.5,15.33,13.18339100346020761245674740,23.34775554353704705246078962,13.3584,-1.2843,,,,,,,,,,,,-1.6484,unknown,1.0,240,0.0032132440476190477,0.147687,-1.0464,13.90,0.172598,-0.9439
LFCR,"Lifecore Biomedical, Inc.",156,0.08,C,low_quality+no_catalyst_data,,,C,0.752669,0.034615,1,,0,,,0,no_upcoming,9,headwind,,XS,momentum_headwind|cost_haircut_>2000bps,clinical_score:-19.2;catalyst_score:+17.6;momentum_score:+13.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 18856000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",early|none|nonpos,0.0032132440476190477,23.702808,-1.5506,,0,-1.3933,-1.2995,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.125044,price_history,,0,0.6274,price_history,,-0.241408,,51.7514,0.4595,-0.391106,0.149698,early,micro,sev1,commercial_pharma,morningstar,,,,0,0.7115283586921333764972483004,46.19,50,,15.33,13.18339100346020761245674740,20.22068435217224144559784698,13.3584,-1.2843,,,,,,,,,,,,-1.6484,unknown,1.0,212,0.0032132440476190477,0.247331,-0.6829,10.04,0.069395,-1.4803
